u-CCDL,2,0,0,0,1,1,1.0,3,8,6.0,0,1
u-CCDL,8,0,0,0,3,3,3.0,1,1,1.0,0,0
u-Ccsr,1,1,1,0,0,0,0.0,1,9,5.5,0,0
u-Ccsr,1,1,1,0,0,0,0.0,1,9,5.5,0,0
u-Ccsr,2,0,0,0,1,1,1.0,3,8,6.0,0,0
u-Ccsr,2,0,0,0,1,1,1.0,3,8,6.0,0,0
u-Ccsr,2,0,0,0,1,1,1.0,3,8,6.0,0,0
u-Ccsr,3,0,0,0,2,2,2.0,2,7,5.0,0,0
u-Ccsr,3,0,0,0,2,2,2.0,2,7,5.0,0,0
u-Ccsr,5,1,1,0,3,3,3.0,5,6,5.5,0,0
u-Ccsr,5,1,1,0,3,3,3.0,5,6,5.5,0,0
u-Ccsr,6,1,0,1,4,4,4.0,5,5,5.0,0,0
u-Ccsr,6,1,0,1,4,4,4.0,5,5,5.0,0,0
u-Ccsr,8,0,0,0,3,3,3.0,1,1,1.0,0,0
u-Ccsr,8,0,0,0,3,3,3.0,1,1,1.0,0,0
u-Ccsr,8,0,0,0,3,3,3.0,1,1,1.0,0,0
u-Ccsr,8,0,0,0,3,3,3.0,1,1,1.0,0,0
u-Ccsr,8,0,0,0,3,3,3.0,1,1,1.0,0,0
u-Ccsr,8,0,0,0,3,3,3.0,1,1,1.0,0,0
u-CRCR,1,1,1,0,0,0,0.0,1,9,5.5,0,0
u-CRCR,1,1,1,0,0,0,0.0,1,9,5.5,0,0
u-CRCR,1,1,1,0,0,0,0.0,1,9,5.5,0,0
u-CRCR,1,1,1,0,0,0,0.0,1,9,5.5,0,0
u-CRCR,1,1,1,0,0,0,0.0,1,9,5.5,0,0
u-CRCR,1,1,1,0,0,0,0.0,1,9,5.5,0,0
u-CRCR,1,1,1,0,0,0,0.0,1,9,5.5,0,0
u-CRCR,1,1,1,0,0,0,0.0,1,9,5.5,0,0
u-CRCR,1,1,1,0,0,0,0.0,1,9,5.5,0,0
u-CRCR,1,1,1,0,0,0,0.0,1,9,5.5,0,0
u-CRCR,2,0,0,0,1,1,1.0,3,8,6.0,0,0
u-CRCR,2,0,0,0,1,1,1.0,3,8,6.0,0,0
u-CRCR,2,0,0,0,1,1,1.0,3,8,6.0,0,0
u-CRCR,2,0,0,0,1,1,1.0,3,8,6.0,0,0
u-CRCR,2,0,0,0,1,1,1.0,3,8,6.0,0,0
u-CRCR,2,0,0,0,1,1,1.0,3,8,6.0,0,0
u-CRCR,2,0,0,0,1,1,1.0,3,8,6.0,0,0
u-CRCR,2,0,0,0,1,1,1.0,3,8,6.0,0,0
u-CRCR,2,0,0,0,1,1,1.0,3,8,6.0,0,0
u-CRCR,2,0,0,0,1,1,1.0,3,8,6.0,0,0
u-CRCR,2,0,0,0,1,1,1.0,3,8,6.0,0,0
