u-Cccr,3,0,0,0,1,1,1.0,5,8,6.5,0,0
u-Cccr,3,0,0,0,1,1,1.0,5,8,6.5,0,0
u-Cccr,3,0,0,0,1,1,1.0,5,8,6.5,0,0
u-Cccr,3,0,0,0,1,1,1.0,5,8,6.5,0,0
u-Cccr,3,0,0,0,1,1,1.0,5,8,6.5,1,0
u-Cccr,3,0,0,0,1,1,1.0,5,8,6.5,1,0
u-Cccr,3,0,0,0,1,1,1.0,5,8,6.5,1,0
u-Cccr,3,0,0,0,1,1,1.0,5,8,6.5,1,0
u-Cccr,3,0,0,0,1,1,1.0,5,8,6.5,1,0
u-Cccr,3,0,0,0,1,1,1.0,5,8,6.5,1,0
u-Cccr,3,0,0,0,1,1,1.0,5,8,6.5,1,0
u-Cccr,3,0,0,0,1,1,1.0,5,8,6.5,1,0
u-Cccr,4,0,0,0,2,2,2.0,4,7,5.5,0,0
u-Cccr,4,0,0,0,2,2,2.0,4,7,5.5,0,0
u-Cccr,4,0,0,0,2,2,2.0,4,7,5.5,0,0
u-Cccr,4,0,0,0,2,2,2.0,4,7,5.5,0,0
u-Cccr,4,0,0,0,2,2,2.0,4,7,5.5,0,0
u-Cccr,4,0,0,0,2,2,2.0,4,7,5.5,0,0
u-Cccr,4,0,0,0,2,2,2.0,4,7,5.5,0,0
u-Cccr,4,0,0,0,2,2,2.0,4,7,5.5,0,0
u-Cccr,5,0,0,0,2,2,2.0,4,7,5.5,0,0
u-Cccr,5,0,0,0,2,2,2.0,4,7,5.5,0,0
u-Cccr,5,0,0,0,2,2,2.0,4,7,5.5,0,0
u-Cccr,5,0,0,0,2,2,2.0,4,7,5.5,0,0
u-Cccr,5,0,0,0,2,2,2.0,4,7,5.5,0,0
u-Cccr,5,0,0,0,2,2,2.0,4,7,5.5,0,0
u-Cccr,5,0,0,0,2,2,2.0,4,7,5.5,0,0
u-Cccr,5,0,0,0,2,2,2.0,4,7,5.5,0,0
u-Cccr,6,0,0,0,3,3,3.0,3,6,4.5,0,0
u-Cccr,6,0,0,0,3,3,3.0,3,6,4.5,0,0
u-Cccr,6,0,0,0,3,3,3.0,3,6,4.5,0,0
u-Cccr,6,0,0,0,3,3,3.0,3,6,4.5,0,0
