Min;65.17636815920397;64.66451669889564;59.809452736318406;64.74185964863433
Max;73.31741293532336;77.20724237927938;77.13208955223881;74.16064285198351
Mean;68.70708333333333;68.89738174258514;68.63071517412935;68.63650998252287
Median;68.84751243781093;68.6993583152458;67.92325870646766;68.73516150734211

SampleSplit;Accuracy;Precision;Recall;F1
1;73.31741293532336;72.08024719214016;76.2855721393035;74.07999256612537
2;71.04490049751243;77.20724237927938;59.809452736318406;67.31846510662393
3;73.1655472636816;71.49562248694939;77.13208955223881;74.16064285198351
4;71.66915422885573;75.04844432667981;65.00099502487562;69.60208701264948
5;72.34353233830846;71.203534533061;75.23681592039802;73.117534219083
6;72.14465174129352;74.77561067122255;67.04776119402986;70.61895497988154
7;72.0452736318408;70.59039947958978;75.73756218905473;73.03652944863906
8;72.59427860696518;74.16423499498171;69.5955223880597;71.74344541218949
9;71.71952736318407;70.34144738887306;75.28980099502488;72.68515563753807
10;71.84477611940298;73.30704612522683;68.89800995024875;70.94382352599816
11;70.7971393034826;69.6069652956879;74.09228855721393;71.70987796349547
12;71.04589552238807;71.97982246544159;69.05049751243781;70.39805913848888
13;71.09415422885573;70.06182963823402;73.8912935323383;71.84612245447316
14;71.04527363184079;72.18417241293199;68.64825870646766;70.30583235449357
15;70.4705223880597;69.51458199440748;73.19029850746269;71.21723149647192
16;70.04564676616916;70.80771752401563;68.29776119402985;69.48305278984621
17;70.07064676616916;68.98807270448337;73.04154228855721;70.91937930481211
18;69.59601990049752;70.36159134345698;67.94900497512437;69.09458066266596
19;69.49452736318408;68.45866961939868;72.53930348258706;70.39140814105149
20;68.92276119402985;69.26207419194763;68.24875621890547;68.71393146975461
21;68.77226368159204;67.85311244541019;71.44203980099503;69.57256727594564
22;68.32388059701492;68.94004701109293;66.85;67.841174416314
23;68.04850746268659;67.32149234791503;70.34303482587066;68.75639154492961
24;67.29975124378109;68.4111505177664;64.60199004975124;66.40528873699373
25;67.00037313432836;66.6949976091103;68.19751243781094;67.39175538348684
26;66.19987562189054;67.34954735057246;63.10348258706468;65.10533924618036
27;66.4497512437811;66.0470266245191;67.89751243781095;66.92555738431777
28;65.72661691542288;66.53354529772561;63.50497512437811;64.93875905162902
29;65.85087064676617;65.47466583724577;67.29800995024875;66.33450270533248
30;65.80087064676616;66.51812258377026;63.902736318407975;65.12762364222355
31;65.17636815920397;64.71997937641041;66.84875621890548;65.73369563267273
32;65.52587064676617;66.25968561274748;63.35273631840796;64.74185964863433
33;65.45136815920397;64.87346504903121;67.39850746268657;66.08403627334512
34;65.55161691542288;65.80535997520057;64.85298507462687;65.28967681832654
35;65.25149253731344;64.66451669889564;67.34900497512439;65.94957386138324
36;65.35261194029852;65.59061370705966;64.7042288557214;65.09742538404538
37;65.32611940298507;64.74061695946925;67.39825870646767;66.0088125613806
38;65.60037313432836;65.8834677504304;64.7504975124378;65.2716926154381
39;65.60161691542288;65.05915189977233;67.49776119402985;66.21218747020413
40;65.50149253731344;65.71537828125172;64.95199004975125;65.2863731118664
