#;Result;Status;Operator;Program Graph Node;Minimal?;Primitive Arc?;Source Primitive Arc?;Target Primitive Arc?;Equivalent?;Distance Begin;Distance Begin (min);Distance Begin (max);Distance Begin (avg);Distance End;Distance End (min);Distance End (max);Distance End (avg);Source Node;Target Node;Sources Nodes are primitive?;Targets Nodes are primitive?;Complexity
62;Dead;Active;u-Ccsr;3;0;0;0;0;0;[1];1;1;1.0;[8, 5, 8, 5];5;8;6.5;[1];[4, 5];[1];[0, 0];201
63;Dead;Active;u-Ccsr;3;0;0;0;0;0;[1];1;1;1.0;[8, 5, 8, 5];5;8;6.5;[1];[4, 5];[1];[0, 0];201
64;Dead;Active;u-Ccsr;3;0;0;0;0;0;[1];1;1;1.0;[8, 5, 8, 5];5;8;6.5;[1];[4, 5];[1];[0, 0];201
65;Dead;Active;u-Ccsr;3;0;0;0;0;0;[1];1;1;1.0;[8, 5, 8, 5];5;8;6.5;[1];[4, 5];[1];[0, 0];201
66;Dead;Active;u-Ccsr;3;1;0;0;0;0;[1];1;1;1.0;[8, 5, 8, 5];5;8;6.5;[1];[4, 5];[1];[0, 0];201
67;Dead;Active;u-Ccsr;3;1;0;0;0;0;[1];1;1;1.0;[8, 5, 8, 5];5;8;6.5;[1];[4, 5];[1];[0, 0];201
68;Dead;Active;u-Ccsr;3;1;0;0;0;0;[1];1;1;1.0;[8, 5, 8, 5];5;8;6.5;[1];[4, 5];[1];[0, 0];201
69;Dead;Active;u-Ccsr;3;1;0;0;0;0;[1];1;1;1.0;[8, 5, 8, 5];5;8;6.5;[1];[4, 5];[1];[0, 0];201
70;Dead;Active;u-Ccsr;3;1;0;0;0;0;[1];1;1;1.0;[8, 5, 8, 5];5;8;6.5;[1];[4, 5];[1];[0, 0];201
71;Dead;Active;u-Ccsr;3;1;0;0;0;0;[1];1;1;1.0;[8, 5, 8, 5];5;8;6.5;[1];[4, 5];[1];[0, 0];201
72;Dead;Active;u-Ccsr;3;1;0;0;0;0;[1];1;1;1.0;[8, 5, 8, 5];5;8;6.5;[1];[4, 5];[1];[0, 0];201
73;Dead;Active;u-Ccsr;3;1;0;0;0;0;[1];1;1;1.0;[8, 5, 8, 5];5;8;6.5;[1];[4, 5];[1];[0, 0];201
74;Dead;Active;u-Ccsr;3;1;0;0;0;0;[1];1;1;1.0;[8, 5, 8, 5];5;8;6.5;[1];[4, 5];[1];[0, 0];201
75;Dead;Active;u-Ccsr;3;1;0;0;0;0;[1];1;1;1.0;[8, 5, 8, 5];5;8;6.5;[1];[4, 5];[1];[0, 0];201
76;Dead;Active;u-Ccsr;6;0;0;0;0;0;[3, 3];3;3;3.0;[6, 3];3;6;4.5;[4, 5];[7];[0, 0];[1];233
77;Dead;Active;u-Ccsr;6;0;0;0;0;0;[3, 3];3;3;3.0;[6, 3];3;6;4.5;[4, 5];[7];[0, 0];[1];233
78;Dead;Active;u-Ccsr;6;0;0;0;0;0;[3, 3];3;3;3.0;[6, 3];3;6;4.5;[4, 5];[7];[0, 0];[1];233
79;Dead;Active;u-Ccsr;6;0;0;0;0;0;[3, 3];3;3;3.0;[6, 3];3;6;4.5;[4, 5];[7];[0, 0];[1];233
80;Dead;Active;u-Ccsr;6;0;0;0;0;0;[3, 3];3;3;3.0;[6, 3];3;6;4.5;[4, 5];[7];[0, 0];[1];233
81;Dead;Active;u-Ccsr;6;0;0;0;0;0;[3, 3];3;3;3.0;[6, 3];3;6;4.5;[4, 5];[7];[0, 0];[1];233
82;Dead;Active;u-Ccsr;6;0;0;0;0;0;[3, 3];3;3;3.0;[6, 3];3;6;4.5;[4, 5];[7];[0, 0];[1];233
83;Dead;Active;u-Ccsr;6;0;0;0;0;0;[3, 3];3;3;3.0;[6, 3];3;6;4.5;[4, 5];[7];[0, 0];[1];233
84;Dead;Active;u-Ccsr;6;0;0;0;0;0;[3, 3];3;3;3.0;[6, 3];3;6;4.5;[4, 5];[7];[0, 0];[1];233
85;Dead;Active;u-Ccsr;6;0;0;0;0;0;[3, 3];3;3;3.0;[6, 3];3;6;4.5;[4, 5];[7];[0, 0];[1];233
86;Dead;Active;u-Ccsr;6;0;0;0;0;0;[3, 3];3;3;3.0;[6, 3];3;6;4.5;[4, 5];[7];[0, 0];[1];233
87;Dead;Active;u-Ccsr;6;0;0;0;0;0;[3, 3];3;3;3.0;[6, 3];3;6;4.5;[4, 5];[7];[0, 0];[1];233
88;Dead;Active;u-Ccsr;6;0;0;0;0;0;[3, 3];3;3;3.0;[6, 3];3;6;4.5;[4, 5];[7];[0, 0];[1];233
89;Dead;Active;u-Ccsr;6;0;0;0;0;0;[3, 3];3;3;3.0;[6, 3];3;6;4.5;[4, 5];[7];[0, 0];[1];233
90;Dead;Active;u-Ccsr;6;0;0;0;0;0;[3, 3];3;3;3.0;[6, 3];3;6;4.5;[4, 5];[7];[0, 0];[1];233
91;Dead;Active;u-Ccsr;6;0;0;0;0;0;[3, 3];3;3;3.0;[6, 3];3;6;4.5;[4, 5];[7];[0, 0];[1];233
92;Dead;Active;u-Ccsr;6;0;0;0;0;0;[3, 3];3;3;3.0;[6, 3];3;6;4.5;[4, 5];[7];[0, 0];[1];233
93;Dead;Active;u-Ccsr;6;0;0;0;0;0;[3, 3];3;3;3.0;[6, 3];3;6;4.5;[4, 5];[7];[0, 0];[1];233
94;Dead;Active;u-Ccsr;6;0;0;0;0;0;[3, 3];3;3;3.0;[6, 3];3;6;4.5;[4, 5];[7];[0, 0];[1];233
95;Dead;Active;u-Ccsr;6;0;0;0;0;0;[3, 3];3;3;3.0;[6, 3];3;6;4.5;[4, 5];[7];[0, 0];[1];233
96;Dead;Active;u-Ccsr;6;0;0;0;0;0;[3, 3];3;3;3.0;[6, 3];3;6;4.5;[4, 5];[7];[0, 0];[1];233
97;Dead;Active;u-Ccsr;6;0;0;0;0;0;[3, 3];3;3;3.0;[6, 3];3;6;4.5;[4, 5];[7];[0, 0];[1];233
98;Dead;Active;u-Ccsr;6;0;0;0;0;0;[3, 3];3;3;3.0;[6, 3];3;6;4.5;[4, 5];[7];[0, 0];[1];233
99;Dead;Active;u-Ccsr;6;0;0;0;0;0;[3, 3];3;3;3.0;[6, 3];3;6;4.5;[4, 5];[7];[0, 0];[1];233
100;Dead;Active;u-Ccsr;6;0;0;0;0;0;[3, 3];3;3;3.0;[6, 3];3;6;4.5;[4, 5];[7];[0, 0];[1];233
101;Dead;Active;u-Ccsr;7;0;1;1;0;0;[4, 4];4;4;4.0;[5, 2];2;5;3.5;[6, 8];[9, 10];[0, 0];[1, 0];94
102;Dead;Active;u-Ccsr;7;0;1;1;0;0;[4, 4];4;4;4.0;[5, 2];2;5;3.5;[6, 8];[9, 10];[0, 0];[1, 0];94
103;Dead;Active;u-Ccsr;7;0;1;1;0;0;[4, 4];4;4;4.0;[5, 2];2;5;3.5;[6, 8];[9, 10];[0, 0];[1, 0];94
104;Dead;Active;u-Ccsr;7;0;1;1;0;0;[4, 4];4;4;4.0;[5, 2];2;5;3.5;[6, 8];[9, 10];[0, 0];[1, 0];94
105;Dead;Active;u-Ccsr;7;0;1;1;0;0;[4, 4];4;4;4.0;[5, 2];2;5;3.5;[6, 8];[9, 10];[0, 0];[1, 0];94
106;Dead;Active;u-Ccsr;7;0;1;1;0;0;[4, 4];4;4;4.0;[5, 2];2;5;3.5;[6, 8];[9, 10];[0, 0];[1, 0];94
107;Dead;Active;u-Ccsr;7;0;1;1;0;0;[4, 4];4;4;4.0;[5, 2];2;5;3.5;[6, 8];[9, 10];[0, 0];[1, 0];94
108;Dead;Active;u-Ccsr;7;0;1;1;0;0;[4, 4];4;4;4.0;[5, 2];2;5;3.5;[6, 8];[9, 10];[0, 0];[1, 0];94
109;Dead;Active;u-Ccsr;7;0;1;1;0;0;[4, 4];4;4;4.0;[5, 2];2;5;3.5;[6, 8];[9, 10];[0, 0];[1, 0];94
110;Dead;Active;u-Ccsr;7;0;1;1;0;0;[4, 4];4;4;4.0;[5, 2];2;5;3.5;[6, 8];[9, 10];[0, 0];[1, 0];94
111;Dead;Active;u-Ccsr;9;0;1;0;1;0;[5, 5];5;5;5.0;[4];4;4;4.0;[7];[8];[1];[0];118
112;Dead;Active;u-Ccsr;9;0;1;0;1;0;[5, 5];5;5;5.0;[4];4;4;4.0;[7];[8];[1];[0];118
113;Dead;Active;u-Ccsr;9;0;1;0;1;0;[5, 5];5;5;5.0;[4];4;4;4.0;[7];[8];[1];[0];118
114;Dead;Active;u-Ccsr;9;0;1;0;1;0;[5, 5];5;5;5.0;[4];4;4;4.0;[7];[8];[1];[0];118
115;Dead;Active;u-Ccsr;9;0;1;0;1;0;[5, 5];5;5;5.0;[4];4;4;4.0;[7];[8];[1];[0];118
