u-CRCR,1,1,1,0,0,0,0.0,2,2,2.0,0,0
u-CRCR,1,1,1,0,0,0,0.0,2,2,2.0,0,1
u-CRCR,1,1,1,0,0,0,0.0,2,2,2.0,0,1
u-CRCR,1,1,1,0,0,0,0.0,2,2,2.0,0,1
u-CRCR,1,1,1,0,0,0,0.0,2,2,2.0,0,1
u-CRCR,1,1,1,0,0,0,0.0,2,2,2.0,0,1
u-CRCR,1,1,1,0,0,0,0.0,2,2,2.0,0,1
u-CRCR,1,1,1,0,0,0,0.0,2,2,2.0,0,1
u-CRCR,1,1,1,0,0,0,0.0,2,2,2.0,0,1
u-CRCR,1,1,1,0,0,0,0.0,2,2,2.0,0,1
u-CRCR,1,1,1,0,0,0,0.0,2,2,2.0,0,0
u-CRCR,1,1,1,0,0,0,0.0,2,2,2.0,0,1
u-CRCR,1,1,1,0,0,0,0.0,2,2,2.0,0,1
u-CRCR,1,1,1,0,0,0,0.0,2,2,2.0,0,1
u-CRCR,1,1,1,0,0,0,0.0,2,2,2.0,0,1
u-OCNG,1,1,1,0,0,0,0.0,2,2,2.0,0,0
u-OLAN,1,1,1,0,0,0,0.0,2,2,2.0,0,1
u-OLAN,1,1,1,0,0,0,0.0,2,2,2.0,0,1
u-OLAN,1,1,1,0,0,0,0.0,2,2,2.0,0,0
u-OLAN,1,1,1,0,0,0,0.0,2,2,2.0,0,0
u-OLAN,1,1,1,0,0,0,0.0,2,2,2.0,0,0
u-OLAN,1,1,1,0,0,0,0.0,2,2,2.0,0,0
u-OLAN,1,1,1,0,0,0,0.0,2,2,2.0,0,0
u-OLAN,1,1,1,0,0,0,0.0,2,2,2.0,1,0
u-OLAN,1,1,1,0,0,0,0.0,2,2,2.0,0,0
u-OLAN,1,1,1,0,0,0,0.0,2,2,2.0,0,0
u-OLBN,1,1,1,0,0,0,0.0,2,2,2.0,1,0
u-OLBN,1,1,1,0,0,0,0.0,2,2,2.0,0,0
u-OLBN,1,1,1,0,0,0,0.0,2,2,2.0,0,1
u-OLBN,1,1,1,0,0,0,0.0,2,2,2.0,0,0
u-OLBN,1,1,1,0,0,0,0.0,2,2,2.0,1,0
u-OLBN,1,1,1,0,0,0,0.0,2,2,2.0,0,0
u-OLLN,1,1,1,0,0,0,0.0,2,2,2.0,0,0
u-OLLN,1,1,1,0,0,0,0.0,2,2,2.0,0,0
u-OLNG,1,1,1,0,0,0,0.0,2,2,2.0,0,0
u-OLNG,1,1,1,0,0,0,0.0,2,2,2.0,0,0
u-OLNG,1,1,1,0,0,0,0.0,2,2,2.0,0,0
u-OLNG,1,1,1,0,0,0,0.0,2,2,2.0,0,0
u-OLNG,1,1,1,0,0,0,0.0,2,2,2.0,0,0
u-OLNG,1,1,1,0,0,0,0.0,2,2,2.0,0,0
u-OLRN,1,1,1,0,0,0,0.0,2,2,2.0,0,0
u-OLRN,1,1,1,0,0,0,0.0,2,2,2.0,0,0
u-OLRN,1,1,1,0,0,0,0.0,2,2,2.0,0,0
u-OLRN,1,1,1,0,0,0,0.0,2,2,2.0,0,0
u-OLRN,1,1,1,0,0,0,0.0,2,2,2.0,0,0
u-OLRN,1,1,1,0,0,0,0.0,2,2,2.0,0,1
u-OLRN,1,1,1,0,0,0,0.0,2,2,2.0,0,0
u-OLRN,1,1,1,0,0,0,0.0,2,2,2.0,0,0
u-OLRN,1,1,1,0,0,0,0.0,2,2,2.0,0,0
u-OLRN,1,1,1,0,0,0,0.0,2,2,2.0,0,0
u-OLRN,1,1,1,0,0,0,0.0,2,2,2.0,0,0
u-OLRN,1,1,1,0,0,0,0.0,2,2,2.0,0,0
u-OLSN,1,1,1,0,0,0,0.0,2,2,2.0,0,0
u-OLSN,1,1,1,0,0,0,0.0,2,2,2.0,0,0
u-OLSN,1,1,1,0,0,0,0.0,2,2,2.0,0,1
u-OLSN,1,1,1,0,0,0,0.0,2,2,2.0,0,0
u-OODL,1,1,1,0,0,0,0.0,2,2,2.0,0,0
u-OODL,1,1,1,0,0,0,0.0,2,2,2.0,0,1
u-OODL,1,1,1,0,0,0,0.0,2,2,2.0,0,1
u-OODL,1,1,1,0,0,0,0.0,2,2,2.0,0,1
u-SRSR,2,1,0,1,1,1,1.0,1,1,1.0,0,0
