u-Cccr,2,0,0,0,1,1,1.0,3,3,3.0,0,0
u-Cccr,2,0,0,0,1,1,1.0,3,3,3.0,1,0
u-Cccr,2,0,0,0,1,1,1.0,3,3,3.0,1,0
u-Cccr,2,0,0,0,1,1,1.0,3,3,3.0,1,0
u-Cccr,3,0,0,0,1,1,1.0,3,3,3.0,0,0
u-Cccr,3,0,0,0,1,1,1.0,3,3,3.0,0,0
u-Cccr,3,0,0,0,1,1,1.0,3,3,3.0,0,0
u-Cccr,3,0,0,0,1,1,1.0,3,3,3.0,0,0
u-Cccr,4,1,1,0,2,2,2.0,2,2,2.0,0,0
u-Cccr,4,1,1,0,2,2,2.0,2,2,2.0,0,0
u-Cccr,4,1,1,0,2,2,2.0,2,2,2.0,0,0
u-Cccr,4,1,1,0,2,2,2.0,2,2,2.0,0,0
u-Cccr,5,1,0,1,3,3,3.0,1,1,1.0,0,0
u-Cccr,5,1,0,1,3,3,3.0,1,1,1.0,0,0
u-Cccr,5,1,0,1,3,3,3.0,1,1,1.0,0,0
u-Cccr,5,1,0,1,3,3,3.0,1,1,1.0,0,0
u-Cccr,6,1,0,1,3,3,3.0,1,1,1.0,0,0
u-Cccr,6,1,0,1,3,3,3.0,1,1,1.0,0,0
u-Cccr,6,1,0,1,3,3,3.0,1,1,1.0,0,0
u-Cccr,6,1,0,1,3,3,3.0,1,1,1.0,0,0
u-CCDL,4,1,1,0,2,2,2.0,2,2,2.0,0,0
u-Ccsr,1,0,0,0,0,0,0.0,4,4,4.0,0,0
u-Ccsr,1,0,0,0,0,0,0.0,4,4,4.0,0,0
u-Ccsr,1,0,0,0,0,0,0.0,4,4,4.0,0,0
u-Ccsr,1,0,0,0,0,0,0.0,4,4,4.0,0,0
u-Ccsr,1,0,0,0,0,0,0.0,4,4,4.0,0,0
u-Ccsr,1,0,0,0,0,0,0.0,4,4,4.0,0,1
u-Ccsr,1,0,0,0,0,0,0.0,4,4,4.0,0,0
u-Ccsr,1,0,0,0,0,0,0.0,4,4,4.0,0,0
u-Ccsr,1,0,0,0,0,0,0.0,4,4,4.0,0,0
u-Ccsr,1,0,0,0,0,0,0.0,4,4,4.0,0,0
u-Ccsr,4,1,1,0,2,2,2.0,2,2,2.0,0,0
u-Ccsr,4,1,1,0,2,2,2.0,2,2,2.0,0,0
u-Ccsr,4,1,1,0,2,2,2.0,2,2,2.0,0,0
u-Ccsr,4,1,1,0,2,2,2.0,2,2,2.0,0,0
u-Ccsr,4,1,1,0,2,2,2.0,2,2,2.0,0,0
u-Ccsr,4,1,1,0,2,2,2.0,2,2,2.0,0,0
u-Ccsr,4,1,1,0,2,2,2.0,2,2,2.0,0,0
u-Ccsr,4,1,1,0,2,2,2.0,2,2,2.0,0,0
u-Ccsr,4,1,1,0,2,2,2.0,2,2,2.0,0,0
u-Ccsr,4,1,1,0,2,2,2.0,2,2,2.0,0,0
u-Ccsr,4,1,1,0,2,2,2.0,2,2,2.0,0,0
u-Ccsr,4,1,1,0,2,2,2.0,2,2,2.0,0,0
u-Ccsr,4,1,1,0,2,2,2.0,2,2,2.0,0,0
u-Ccsr,4,1,1,0,2,2,2.0,2,2,2.0,0,0
u-Ccsr,4,1,1,0,2,2,2.0,2,2,2.0,0,0
u-CRCR,1,0,0,0,0,0,0.0,4,4,4.0,0,0
u-CRCR,1,0,0,0,0,0,0.0,4,4,4.0,0,0
