Min;70.47038453214054;71.1688404108451;68.99574345285332;70.02316846675443
Max;70.47038453214054;71.1688404108451;68.99574345285332;70.02316846675443
Mean;70.47038453214054;71.1688404108451;68.99574345285332;70.02316846675443
Median;70.47038453214054;71.1688404108451;68.99574345285332;70.02316846675443

SampleSplit;Accuracy;Precision;Recall;F1
0;70.47038453214054;71.1688404108451;68.99574345285332;70.02316846675443
