#;Result;Status;Operator;Program Graph Node;Minimal?;Primitive Arc?;Source Primitive Arc?;Target Primitive Arc?;Equivalent?;Distance Begin;Distance Begin (min);Distance Begin (max);Distance Begin (avg);Distance End;Distance End (min);Distance End (max);Distance End (avg);Source Node;Target Node;Sources Nodes are primitive?;Targets Nodes are primitive?
24;Dead;Active;u-Ccsr;6;1;1;0;1;0;[3];3;3;3.0;[4];4;4;4.0;[4];[5];[1];[0]
25;Dead;Active;u-Ccsr;8;0;0;0;0;0;[2, 4];2;4;3.0;[0];0;0;0.0;[2, 7];[];[1, 0];[]
26;Dead;Active;u-Ccsr;8;0;0;0;0;0;[2, 4];2;4;3.0;[0];0;0;0.0;[2, 7];[];[1, 0];[]
27;Dead;Active;u-Ccsr;8;0;0;0;0;0;[2, 4];2;4;3.0;[0];0;0;0.0;[2, 7];[];[1, 0];[]
28;Dead;Active;u-CRCR;1;0;1;1;0;0;[0];0;0;0.0;[2, 7, 4];2;7;4.333333333333333;[];[2, 3];[];[1, 0]
29;Dead;Active;u-CRCR;1;0;1;1;0;0;[0];0;0;0.0;[2, 7, 4];2;7;4.333333333333333;[];[2, 3];[];[1, 0]
30;Dead;Active;u-CRCR;1;0;1;1;0;0;[0];0;0;0.0;[2, 7, 4];2;7;4.333333333333333;[];[2, 3];[];[1, 0]
31;Dead;Active;u-CRCR;1;0;1;1;0;0;[0];0;0;0.0;[2, 7, 4];2;7;4.333333333333333;[];[2, 3];[];[1, 0]
32;Dead;Active;u-CRCR;1;0;1;1;0;0;[0];0;0;0.0;[2, 7, 4];2;7;4.333333333333333;[];[2, 3];[];[1, 0]
33;Dead;Active;u-CRCR;1;0;1;1;0;0;[0];0;0;0.0;[2, 7, 4];2;7;4.333333333333333;[];[2, 3];[];[1, 0]
34;Dead;Active;u-CRCR;1;0;1;1;0;0;[0];0;0;0.0;[2, 7, 4];2;7;4.333333333333333;[];[2, 3];[];[1, 0]
35;Dead;Active;u-CRCR;1;0;1;1;0;0;[0];0;0;0.0;[2, 7, 4];2;7;4.333333333333333;[];[2, 3];[];[1, 0]
36;Dead;Active;u-CRCR;1;0;1;1;0;0;[0];0;0;0.0;[2, 7, 4];2;7;4.333333333333333;[];[2, 3];[];[1, 0]
37;Dead;Active;u-CRCR;1;0;1;1;0;0;[0];0;0;0.0;[2, 7, 4];2;7;4.333333333333333;[];[2, 3];[];[1, 0]
38;Dead;Active;u-CRCR;4;0;1;1;0;0;[2];2;2;2.0;[5, 2];2;5;3.5;[3, 5];[6, 7];[0, 0];[1, 0]
39;Dead;Active;u-CRCR;4;0;1;1;0;0;[2];2;2;2.0;[5, 2];2;5;3.5;[3, 5];[6, 7];[0, 0];[1, 0]
40;Dead;Active;u-CRCR;4;0;1;1;0;0;[2];2;2;2.0;[5, 2];2;5;3.5;[3, 5];[6, 7];[0, 0];[1, 0]
41;Dead;Active;u-CRCR;4;0;1;1;0;0;[2];2;2;2.0;[5, 2];2;5;3.5;[3, 5];[6, 7];[0, 0];[1, 0]
42;Dead;Active;u-CRCR;4;0;1;1;0;0;[2];2;2;2.0;[5, 2];2;5;3.5;[3, 5];[6, 7];[0, 0];[1, 0]
43;Dead;Active;u-CRCR;4;0;1;1;0;0;[2];2;2;2.0;[5, 2];2;5;3.5;[3, 5];[6, 7];[0, 0];[1, 0]
44;Dead;Active;u-CRCR;4;0;1;1;0;0;[2];2;2;2.0;[5, 2];2;5;3.5;[3, 5];[6, 7];[0, 0];[1, 0]
45;Dead;Active;u-CRCR;4;0;1;1;0;0;[2];2;2;2.0;[5, 2];2;5;3.5;[3, 5];[6, 7];[0, 0];[1, 0]
46;Dead;Active;u-CRCR;4;0;1;1;0;0;[2];2;2;2.0;[5, 2];2;5;3.5;[3, 5];[6, 7];[0, 0];[1, 0]
47;Dead;Active;u-CRCR;4;0;1;1;0;0;[2];2;2;2.0;[5, 2];2;5;3.5;[3, 5];[6, 7];[0, 0];[1, 0]
48;Dead;Active;u-CRCR;6;0;1;0;1;0;[3];3;3;3.0;[4];4;4;4.0;[4];[5];[1];[0]
49;Dead;Active;u-CRCR;6;0;1;0;1;0;[3];3;3;3.0;[4];4;4;4.0;[4];[5];[1];[0]
50;Dead;Active;u-CRCR;6;0;1;0;1;0;[3];3;3;3.0;[4];4;4;4.0;[4];[5];[1];[0]
51;Dead;Active;u-CRCR;6;0;1;0;1;0;[3];3;3;3.0;[4];4;4;4.0;[4];[5];[1];[0]
52;Dead;Active;u-CRCR;6;0;1;0;1;0;[3];3;3;3.0;[4];4;4;4.0;[4];[5];[1];[0]
53;Dead;Active;u-CRCR;6;0;1;0;1;0;[3];3;3;3.0;[4];4;4;4.0;[4];[5];[1];[0]
54;Dead;Active;u-CRCR;6;0;1;0;1;0;[3];3;3;3.0;[4];4;4;4.0;[4];[5];[1];[0]
55;Dead;Active;u-CRCR;6;0;1;0;1;0;[3];3;3;3.0;[4];4;4;4.0;[4];[5];[1];[0]
56;Dead;Active;u-CRCR;6;0;1;0;1;0;[3];3;3;3.0;[4];4;4;4.0;[4];[5];[1];[0]
57;Dead;Active;u-CRCR;6;0;1;0;1;0;[3];3;3;3.0;[4];4;4;4.0;[4];[5];[1];[0]
58;Dead;Active;u-CRCR;8;0;0;0;0;0;[2, 4];2;4;3.0;[0];0;0;0.0;[2, 7];[];[1, 0];[]
59;Dead;Active;u-CRCR;8;0;0;0;0;0;[2, 4];2;4;3.0;[0];0;0;0.0;[2, 7];[];[1, 0];[]
60;Dead;Active;u-CRCR;8;0;0;0;0;0;[2, 4];2;4;3.0;[0];0;0;0.0;[2, 7];[];[1, 0];[]
61;Dead;Active;u-CRCR;8;0;0;0;0;0;[2, 4];2;4;3.0;[0];0;0;0.0;[2, 7];[];[1, 0];[]
62;Dead;Active;u-CRCR;8;0;0;0;0;0;[2, 4];2;4;3.0;[0];0;0;0.0;[2, 7];[];[1, 0];[]
63;Dead;Active;u-OAAN;6;0;1;0;1;0;[3];3;3;3.0;[4];4;4;4.0;[4];[5];[1];[0]
64;Dead;Active;u-OAAN;6;0;1;0;1;0;[3];3;3;3.0;[4];4;4;4.0;[4];[5];[1];[0]
65;Dead;Active;u-OAAN;6;0;1;0;1;0;[3];3;3;3.0;[4];4;4;4.0;[4];[5];[1];[0]
66;Dead;Active;u-OAAN;6;0;1;0;1;0;[3];3;3;3.0;[4];4;4;4.0;[4];[5];[1];[0]
67;Dead;Active;u-OABN;6;0;1;0;1;0;[3];3;3;3.0;[4];4;4;4.0;[4];[5];[1];[0]
68;Dead;Active;u-OABN;6;0;1;0;1;0;[3];3;3;3.0;[4];4;4;4.0;[4];[5];[1];[0]
69;Dead;Active;u-OABN;6;0;1;0;1;0;[3];3;3;3.0;[4];4;4;4.0;[4];[5];[1];[0]
70;Dead;Active;u-OALN;6;0;1;0;1;0;[3];3;3;3.0;[4];4;4;4.0;[4];[5];[1];[0]
71;Dead;Active;u-OALN;6;0;1;0;1;0;[3];3;3;3.0;[4];4;4;4.0;[4];[5];[1];[0]
72;Dead;Active;u-OARN;6;0;1;0;1;0;[3];3;3;3.0;[4];4;4;4.0;[4];[5];[1];[0]
73;Dead;Active;u-OARN;6;0;1;0;1;0;[3];3;3;3.0;[4];4;4;4.0;[4];[5];[1];[0]
74;Dead;Active;u-OARN;6;0;1;0;1;0;[3];3;3;3.0;[4];4;4;4.0;[4];[5];[1];[0]
75;Dead;Active;u-OARN;6;0;1;0;1;0;[3];3;3;3.0;[4];4;4;4.0;[4];[5];[1];[0]
76;Dead;Active;u-OARN;6;0;1;0;1;0;[3];3;3;3.0;[4];4;4;4.0;[4];[5];[1];[0]
77;Dead;Active;u-OARN;6;0;1;0;1;0;[3];3;3;3.0;[4];4;4;4.0;[4];[5];[1];[0]
78;Dead;Active;u-OASN;6;0;1;0;1;0;[3];3;3;3.0;[4];4;4;4.0;[4];[5];[1];[0]
79;Dead;Active;u-OASN;6;0;1;0;1;0;[3];3;3;3.0;[4];4;4;4.0;[4];[5];[1];[0]
80;Dead;Active;u-OCNG;1;0;1;1;0;0;[0];0;0;0.0;[2, 7, 4];2;7;4.333333333333333;[];[2, 3];[];[1, 0]
81;Dead;Active;u-OCNG;4;0;1;1;0;0;[2];2;2;2.0;[5, 2];2;5;3.5;[3, 5];[6, 7];[0, 0];[1, 0]
82;Dead;Active;u-OEAA;1;0;1;1;0;0;[0];0;0;0.0;[2, 7, 4];2;7;4.333333333333333;[];[2, 3];[];[1, 0]
83;Dead;Active;u-OEAA;1;0;1;1;0;0;[0];0;0;0.0;[2, 7, 4];2;7;4.333333333333333;[];[2, 3];[];[1, 0]
84;Dead;Active;u-OEAA;1;0;1;1;0;0;[0];0;0;0.0;[2, 7, 4];2;7;4.333333333333333;[];[2, 3];[];[1, 0]
85;Dead;Active;u-OEAA;1;0;1;1;0;0;[0];0;0;0.0;[2, 7, 4];2;7;4.333333333333333;[];[2, 3];[];[1, 0]
86;Dead;Active;u-OEAA;1;0;1;1;0;0;[0];0;0;0.0;[2, 7, 4];2;7;4.333333333333333;[];[2, 3];[];[1, 0]
87;Dead;Active;u-OEAA;2;0;1;0;1;0;[1];1;1;1.0;[1];1;1;1.0;[1];[8];[1];[0]
88;Dead;Active;u-OEAA;2;0;1;0;1;0;[1];1;1;1.0;[1];1;1;1.0;[1];[8];[1];[0]
89;Dead;Active;u-OEAA;2;0;1;0;1;0;[1];1;1;1.0;[1];1;1;1.0;[1];[8];[1];[0]
90;Dead;Active;u-OEAA;2;1;1;0;1;0;[1];1;1;1.0;[1];1;1;1.0;[1];[8];[1];[0]
91;Dead;Active;u-OEAA;2;0;1;0;1;0;[1];1;1;1.0;[1];1;1;1.0;[1];[8];[1];[0]
92;Dead;Active;u-OEAA;3;0;0;0;0;0;[1];1;1;1.0;[6, 3];3;6;4.5;[1];[4];[1];[1]
93;Dead;Active;u-OEAA;3;0;0;0;0;0;[1];1;1;1.0;[6, 3];3;6;4.5;[1];[4];[1];[1]
94;Dead;Active;u-OEAA;3;0;0;0;0;0;[1];1;1;1.0;[6, 3];3;6;4.5;[1];[4];[1];[1]
95;Dead;Active;u-OEAA;3;0;0;0;0;0;[1];1;1;1.0;[6, 3];3;6;4.5;[1];[4];[1];[1]
96;Dead;Active;u-OEAA;3;0;0;0;0;0;[1];1;1;1.0;[6, 3];3;6;4.5;[1];[4];[1];[1]
97;Dead;Active;u-OEAA;6;0;1;0;1;0;[3];3;3;3.0;[4];4;4;4.0;[4];[5];[1];[0]
98;Dead;Active;u-OEAA;6;0;1;0;1;0;[3];3;3;3.0;[4];4;4;4.0;[4];[5];[1];[0]
99;Dead;Active;u-OEAA;6;0;1;0;1;0;[3];3;3;3.0;[4];4;4;4.0;[4];[5];[1];[0]
100;Dead;Active;u-OEAA;6;0;1;0;1;0;[3];3;3;3.0;[4];4;4;4.0;[4];[5];[1];[0]
101;Dead;Active;u-OEAA;6;0;1;0;1;0;[3];3;3;3.0;[4];4;4;4.0;[4];[5];[1];[0]
102;Dead;Active;u-OEBA;1;0;1;1;0;0;[0];0;0;0.0;[2, 7, 4];2;7;4.333333333333333;[];[2, 3];[];[1, 0]
103;Dead;Active;u-OEBA;1;0;1;1;0;0;[0];0;0;0.0;[2, 7, 4];2;7;4.333333333333333;[];[2, 3];[];[1, 0]
104;Dead;Active;u-OEBA;1;0;1;1;0;0;[0];0;0;0.0;[2, 7, 4];2;7;4.333333333333333;[];[2, 3];[];[1, 0]
105;Dead;Active;u-OEBA;2;1;1;0;1;0;[1];1;1;1.0;[1];1;1;1.0;[1];[8];[1];[0]
106;Dead;Active;u-OEBA;2;1;1;0;1;0;[1];1;1;1.0;[1];1;1;1.0;[1];[8];[1];[0]
107;Dead;Active;u-OEBA;2;1;1;0;1;0;[1];1;1;1.0;[1];1;1;1.0;[1];[8];[1];[0]
108;Dead;Active;u-OEBA;3;0;0;0;0;0;[1];1;1;1.0;[6, 3];3;6;4.5;[1];[4];[1];[1]
109;Dead;Active;u-OEBA;3;0;0;0;0;0;[1];1;1;1.0;[6, 3];3;6;4.5;[1];[4];[1];[1]
110;Dead;Active;u-OEBA;3;0;0;0;0;0;[1];1;1;1.0;[6, 3];3;6;4.5;[1];[4];[1];[1]
111;Dead;Active;u-OEBA;6;0;1;0;1;0;[3];3;3;3.0;[4];4;4;4.0;[4];[5];[1];[0]
112;Dead;Active;u-OEBA;6;0;1;0;1;0;[3];3;3;3.0;[4];4;4;4.0;[4];[5];[1];[0]
113;Dead;Active;u-OEBA;6;0;1;0;1;0;[3];3;3;3.0;[4];4;4;4.0;[4];[5];[1];[0]
114;Dead;Active;u-OESA;1;0;1;1;0;0;[0];0;0;0.0;[2, 7, 4];2;7;4.333333333333333;[];[2, 3];[];[1, 0]
115;Dead;Active;u-OESA;1;0;1;1;0;0;[0];0;0;0.0;[2, 7, 4];2;7;4.333333333333333;[];[2, 3];[];[1, 0]
116;Dead;Active;u-OESA;2;0;1;0;1;0;[1];1;1;1.0;[1];1;1;1.0;[1];[8];[1];[0]
117;Dead;Active;u-OESA;2;0;1;0;1;0;[1];1;1;1.0;[1];1;1;1.0;[1];[8];[1];[0]
118;Dead;Active;u-OESA;3;0;0;0;0;0;[1];1;1;1.0;[6, 3];3;6;4.5;[1];[4];[1];[1]
119;Dead;Active;u-OESA;3;0;0;0;0;0;[1];1;1;1.0;[6, 3];3;6;4.5;[1];[4];[1];[1]
120;Dead;Active;u-OESA;6;0;1;0;1;0;[3];3;3;3.0;[4];4;4;4.0;[4];[5];[1];[0]
121;Dead;Active;u-OESA;6;0;1;0;1;0;[3];3;3;3.0;[4];4;4;4.0;[4];[5];[1];[0]
122;Dead;Active;u-Oido;5;0;0;0;0;0;[4];4;4;4.0;[3];3;3;3.0;[6];[4];[1];[1]
123;Dead;Active;u-OODL;1;0;1;1;0;0;[0];0;0;0.0;[2, 7, 4];2;7;4.333333333333333;[];[2, 3];[];[1, 0]
124;Dead;Active;u-OODL;1;0;1;1;0;0;[0];0;0;0.0;[2, 7, 4];2;7;4.333333333333333;[];[2, 3];[];[1, 0]
125;Dead;Active;u-OODL;4;0;1;1;0;0;[2];2;2;2.0;[5, 2];2;5;3.5;[3, 5];[6, 7];[0, 0];[1, 0]
126;Dead;Active;u-OODL;4;0;1;1;0;0;[2];2;2;2.0;[5, 2];2;5;3.5;[3, 5];[6, 7];[0, 0];[1, 0]
127;Dead;Active;u-OODL;6;0;1;0;1;0;[3];3;3;3.0;[4];4;4;4.0;[4];[5];[1];[0]
128;Dead;Active;u-OODL;6;0;1;0;1;0;[3];3;3;3.0;[4];4;4;4.0;[4];[5];[1];[0]
129;Dead;Active;u-ORAN;1;0;1;1;0;0;[0];0;0;0.0;[2, 7, 4];2;7;4.333333333333333;[];[2, 3];[];[1, 0]
130;Dead;Active;u-ORAN;1;0;1;1;0;0;[0];0;0;0.0;[2, 7, 4];2;7;4.333333333333333;[];[2, 3];[];[1, 0]
131;Dead;Active;u-ORAN;1;0;1;1;0;0;[0];0;0;0.0;[2, 7, 4];2;7;4.333333333333333;[];[2, 3];[];[1, 0]
132;Dead;Active;u-ORAN;1;0;1;1;0;0;[0];0;0;0.0;[2, 7, 4];2;7;4.333333333333333;[];[2, 3];[];[1, 0]
133;Dead;Active;u-ORAN;1;0;1;1;0;0;[0];0;0;0.0;[2, 7, 4];2;7;4.333333333333333;[];[2, 3];[];[1, 0]
134;Dead;Active;u-ORAN;4;0;1;1;0;0;[2];2;2;2.0;[5, 2];2;5;3.5;[3, 5];[6, 7];[0, 0];[1, 0]
135;Dead;Active;u-ORAN;4;0;1;1;0;0;[2];2;2;2.0;[5, 2];2;5;3.5;[3, 5];[6, 7];[0, 0];[1, 0]
136;Dead;Active;u-ORAN;4;0;1;1;0;0;[2];2;2;2.0;[5, 2];2;5;3.5;[3, 5];[6, 7];[0, 0];[1, 0]
137;Dead;Active;u-ORAN;4;0;1;1;0;0;[2];2;2;2.0;[5, 2];2;5;3.5;[3, 5];[6, 7];[0, 0];[1, 0]
138;Dead;Active;u-ORAN;4;0;1;1;0;0;[2];2;2;2.0;[5, 2];2;5;3.5;[3, 5];[6, 7];[0, 0];[1, 0]
139;Dead;Active;u-ORBN;1;0;1;1;0;0;[0];0;0;0.0;[2, 7, 4];2;7;4.333333333333333;[];[2, 3];[];[1, 0]
140;Dead;Active;u-ORBN;1;0;1;1;0;0;[0];0;0;0.0;[2, 7, 4];2;7;4.333333333333333;[];[2, 3];[];[1, 0]
141;Dead;Active;u-ORBN;1;0;1;1;0;0;[0];0;0;0.0;[2, 7, 4];2;7;4.333333333333333;[];[2, 3];[];[1, 0]
142;Dead;Active;u-ORBN;4;0;1;1;0;0;[2];2;2;2.0;[5, 2];2;5;3.5;[3, 5];[6, 7];[0, 0];[1, 0]
143;Dead;Active;u-ORBN;4;1;1;1;0;0;[2];2;2;2.0;[5, 2];2;5;3.5;[3, 5];[6, 7];[0, 0];[1, 0]
144;Dead;Active;u-ORBN;4;0;1;1;0;0;[2];2;2;2.0;[5, 2];2;5;3.5;[3, 5];[6, 7];[0, 0];[1, 0]
145;Dead;Active;u-ORLN;1;0;1;1;0;0;[0];0;0;0.0;[2, 7, 4];2;7;4.333333333333333;[];[2, 3];[];[1, 0]
146;Dead;Active;u-ORLN;1;0;1;1;0;0;[0];0;0;0.0;[2, 7, 4];2;7;4.333333333333333;[];[2, 3];[];[1, 0]
147;Dead;Active;u-ORLN;4;0;1;1;0;0;[2];2;2;2.0;[5, 2];2;5;3.5;[3, 5];[6, 7];[0, 0];[1, 0]
148;Dead;Active;u-ORLN;4;0;1;1;0;0;[2];2;2;2.0;[5, 2];2;5;3.5;[3, 5];[6, 7];[0, 0];[1, 0]
149;Dead;Active;u-ORRN;1;0;1;1;0;0;[0];0;0;0.0;[2, 7, 4];2;7;4.333333333333333;[];[2, 3];[];[1, 0]
150;Dead;Active;u-ORRN;1;0;1;1;0;0;[0];0;0;0.0;[2, 7, 4];2;7;4.333333333333333;[];[2, 3];[];[1, 0]
151;Equivalent;Active;u-ORRN;1;0;1;1;0;1;[0];0;0;0.0;[2, 7, 4];2;7;4.333333333333333;[];[2, 3];[];[1, 0]
152;Dead;Active;u-ORRN;1;0;1;1;0;0;[0];0;0;0.0;[2, 7, 4];2;7;4.333333333333333;[];[2, 3];[];[1, 0]
153;Dead;Active;u-ORRN;1;0;1;1;0;0;[0];0;0;0.0;[2, 7, 4];2;7;4.333333333333333;[];[2, 3];[];[1, 0]
154;Dead;Active;u-ORRN;4;0;1;1;0;0;[2];2;2;2.0;[5, 2];2;5;3.5;[3, 5];[6, 7];[0, 0];[1, 0]
155;Dead;Active;u-ORRN;4;0;1;1;0;0;[2];2;2;2.0;[5, 2];2;5;3.5;[3, 5];[6, 7];[0, 0];[1, 0]
156;Dead;Active;u-ORRN;4;0;1;1;0;0;[2];2;2;2.0;[5, 2];2;5;3.5;[3, 5];[6, 7];[0, 0];[1, 0]
157;Dead;Active;u-ORRN;4;0;1;1;0;0;[2];2;2;2.0;[5, 2];2;5;3.5;[3, 5];[6, 7];[0, 0];[1, 0]
158;Dead;Active;u-ORRN;4;0;1;1;0;0;[2];2;2;2.0;[5, 2];2;5;3.5;[3, 5];[6, 7];[0, 0];[1, 0]
159;Dead;Active;u-ORSN;1;0;1;1;0;0;[0];0;0;0.0;[2, 7, 4];2;7;4.333333333333333;[];[2, 3];[];[1, 0]
160;Dead;Active;u-ORSN;1;0;1;1;0;0;[0];0;0;0.0;[2, 7, 4];2;7;4.333333333333333;[];[2, 3];[];[1, 0]
161;Dead;Active;u-ORSN;4;0;1;1;0;0;[2];2;2;2.0;[5, 2];2;5;3.5;[3, 5];[6, 7];[0, 0];[1, 0]
162;Dead;Active;u-ORSN;4;0;1;1;0;0;[2];2;2;2.0;[5, 2];2;5;3.5;[3, 5];[6, 7];[0, 0];[1, 0]
163;Dead;Active;u-SMTC;7;1;0;0;0;0;[3];3;3;3.0;[1];1;1;1.0;[4];[8];[1];[0]
164;Dead;Active;u-SMTT;7;0;0;0;0;0;[3];3;3;3.0;[1];1;1;1.0;[4];[8];[1];[0]
165;Dead;Active;u-SRSR;1;0;1;1;0;0;[0];0;0;0.0;[2, 7, 4];2;7;4.333333333333333;[];[2, 3];[];[1, 0]
166;Dead;Active;u-SRSR;2;0;1;0;1;0;[1];1;1;1.0;[1];1;1;1.0;[1];[8];[1];[0]
167;Dead;Active;u-SRSR;2;0;1;0;1;0;[1];1;1;1.0;[1];1;1;1.0;[1];[8];[1];[0]
168;Dead;Active;u-SRSR;6;0;1;0;1;0;[3];3;3;3.0;[4];4;4;4.0;[4];[5];[1];[0]
169;Dead;Active;u-SRSR;3;0;0;0;0;0;[1];1;1;1.0;[6, 3];3;6;4.5;[1];[4];[1];[1]
170;Dead;Active;u-SRSR;3;0;0;0;0;0;[1];1;1;1.0;[6, 3];3;6;4.5;[1];[4];[1];[1]
171;Dead;Active;u-SRSR;1;0;1;1;0;0;[0];0;0;0.0;[2, 7, 4];2;7;4.333333333333333;[];[2, 3];[];[1, 0]
172;Dead;Active;u-SSDL;1;0;1;1;0;0;[0];0;0;0.0;[2, 7, 4];2;7;4.333333333333333;[];[2, 3];[];[1, 0]
173;Dead;Active;u-SSDL;2;0;1;0;1;0;[1];1;1;1.0;[1];1;1;1.0;[1];[8];[1];[0]
174;Dead;Active;u-SSDL;2;0;1;0;1;0;[1];1;1;1.0;[1];1;1;1.0;[1];[8];[1];[0]
175;Dead;Active;u-SSDL;6;0;1;0;1;0;[3];3;3;3.0;[4];4;4;4.0;[4];[5];[1];[0]
176;Dead;Active;u-SSDL;3;0;0;0;0;0;[1];1;1;1.0;[6, 3];3;6;4.5;[1];[4];[1];[1]
177;Dead;Active;u-SSDL;3;0;0;0;0;0;[1];1;1;1.0;[6, 3];3;6;4.5;[1];[4];[1];[1]
178;Dead;Active;u-SSDL;1;0;1;1;0;0;[0];0;0;0.0;[2, 7, 4];2;7;4.333333333333333;[];[2, 3];[];[1, 0]
179;Dead;Active;u-SSDL;8;0;0;0;0;0;[2, 4];2;4;3.0;[0];0;0;0.0;[2, 7];[];[1, 0];[]
180;Dead;Active;u-SSDL;1;0;1;1;0;0;[0];0;0;0.0;[2, 7, 4];2;7;4.333333333333333;[];[2, 3];[];[1, 0]
181;Dead;Active;u-STRI;1;0;1;1;0;0;[0];0;0;0.0;[2, 7, 4];2;7;4.333333333333333;[];[2, 3];[];[1, 0]
182;Dead;Active;u-STRI;1;0;1;1;0;0;[0];0;0;0.0;[2, 7, 4];2;7;4.333333333333333;[];[2, 3];[];[1, 0]
183;Dead;Active;u-STRP;1;0;1;1;0;0;[0];0;0;0.0;[2, 7, 4];2;7;4.333333333333333;[];[2, 3];[];[1, 0]
184;Dead;Active;u-STRP;2;0;1;0;1;0;[1];1;1;1.0;[1];1;1;1.0;[1];[8];[1];[0]
185;Dead;Active;u-STRP;2;0;1;0;1;0;[1];1;1;1.0;[1];1;1;1.0;[1];[8];[1];[0]
186;Dead;Active;u-STRP;6;0;1;0;1;0;[3];3;3;3.0;[4];4;4;4.0;[4];[5];[1];[0]
187;Dead;Active;u-STRP;3;0;0;0;0;0;[1];1;1;1.0;[6, 3];3;6;4.5;[1];[4];[1];[1]
188;Dead;Active;u-STRP;3;0;0;0;0;0;[1];1;1;1.0;[6, 3];3;6;4.5;[1];[4];[1];[1]
189;Dead;Active;u-STRP;1;0;1;1;0;0;[0];0;0;0.0;[2, 7, 4];2;7;4.333333333333333;[];[2, 3];[];[1, 0]
190;Dead;Active;u-STRP;8;0;0;0;0;0;[2, 4];2;4;3.0;[0];0;0;0.0;[2, 7];[];[1, 0];[]
191;Dead;Active;u-STRP;1;0;1;1;0;0;[0];0;0;0.0;[2, 7, 4];2;7;4.333333333333333;[];[2, 3];[];[1, 0]
192;Dead;Active;u-VDTR;1;0;1;1;0;0;[0];0;0;0.0;[2, 7, 4];2;7;4.333333333333333;[];[2, 3];[];[1, 0]
