Program Name;#;Result;Status;Operator;Program Graph Node;Minimal?;Primitive Arc?;Source Primitive Arc?;Target Primitive Arc?;Equivalent?;Distance Begin;Distance Begin (min);Distance Begin (max);Distance Begin (avg);Distance End;Distance End (min);Distance End (max);Distance End (avg);Source Node;Target Node;Sources Nodes are primitive?;Targets Nodes are primitive?;Complexity;Type Statement
LRS;0;Dead Active;Dead Active;u-Cccr;1;0;0;0;0;0;[0];0;0;0.0;[12, 11, 12, 7, 2];2;12;8.8;[];[2];[];[0];19;For
LRS;1;Equivalent Active;Equivalent Active;u-Cccr;2;0;0;0;0;1;[1];1;1;1.0;[11, 10, 11, 6, 1];1;11;7.8;[1, 3];[4, 11];[0, 0];[0, 0];48;For
LRS;2;Equivalent Active;Equivalent Active;u-Cccr;4;0;0;0;0;1;[2];2;2;2.0;[10, 9, 10, 5];5;10;8.5;[2];[5];[0];[0];54;For
LRS;3;Equivalent Active;Equivalent Active;u-Cccr;7;0;1;1;0;1;[4];4;4;4.0;[8, 7];7;8;7.5;[5];[8, 9];[0];[1, 1];2;If
LRS;4;Equivalent Active;Equivalent Active;u-CCDL;2;0;0;0;0;1;[1];1;1;1.0;[11, 10, 11, 6, 1];1;11;7.8;[1, 3];[4, 11];[0, 0];[0, 0];48;For
LRS;5;Equivalent Active;Equivalent Active;u-CCDL;4;0;0;0;0;1;[2];2;2;2.0;[10, 9, 10, 5];5;10;8.5;[2];[5];[0];[0];54;For
LRS;6;Dead Active;Dead Active;u-CCDL;7;0;1;1;0;0;[4];4;4;4.0;[8, 7];7;8;7.5;[5];[8, 9];[0];[1, 1];2;If
LRS;7;Dead Active;Dead Active;u-Ccsr;2;0;0;0;0;0;[1];1;1;1.0;[11, 10, 11, 6, 1];1;11;7.8;[1, 3];[4, 11];[0, 0];[0, 0];48;For
LRS;8;Dead Active;Dead Active;u-Ccsr;2;0;0;0;0;0;[1];1;1;1.0;[11, 10, 11, 6, 1];1;11;7.8;[1, 3];[4, 11];[0, 0];[0, 0];48;For
LRS;9;Dead Active;Dead Active;u-Ccsr;2;1;0;0;0;0;[1];1;1;1.0;[11, 10, 11, 6, 1];1;11;7.8;[1, 3];[4, 11];[0, 0];[0, 0];48;For
LRS;10;Dead Active;Dead Active;u-Ccsr;2;1;0;0;0;0;[1];1;1;1.0;[11, 10, 11, 6, 1];1;11;7.8;[1, 3];[4, 11];[0, 0];[0, 0];48;For
LRS;11;Dead Active;Dead Active;u-Ccsr;4;1;0;0;0;0;[2];2;2;2.0;[10, 9, 10, 5];5;10;8.5;[2];[5];[0];[0];54;For
LRS;12;Dead Active;Dead Active;u-Ccsr;4;0;0;0;0;0;[2];2;2;2.0;[10, 9, 10, 5];5;10;8.5;[2];[5];[0];[0];54;For
