,_IM_PROGRAM,_IM_OPERATOR,_IM_SOURCE_PRIMITIVE_ARC,_IM_TARGET_PRIMITIVE_ARC,_IM_DISTANCE_BEGIN_MIN,_IM_DISTANCE_BEGIN_MAX,_IM_DISTANCE_BEGIN_AVG,_IM_DISTANCE_END_MIN,_IM_DISTANCE_END_MAX,_IM_DISTANCE_END_AVG,_IM_COMPLEXITY,_IM_TYPE_STATEMENT,_IM_EQUIVALENT,_IM_MINIMAL,PREDICTED,RESULT
0,Calculation,u-CCDL,1,0,0.25,0.6,0.4444444444444444,0.2,0.3333333333333333,0.3333333333333333,0.1238095238095238,While,1,0,0,1
1,Calculation,u-Ccsr,1,0,0.25,0.6,0.4444444444444444,0.2,0.3333333333333333,0.3333333333333333,0.1238095238095238,While,0,0,1,0
2,Calculation,u-Ccsr,0,1,0.5,0.8,0.6666666666666666,0.4,0.2222222222222222,0.3333333333333333,0.0,Assignment,0,0,1,0
3,Calculation,u-Ccsr,0,1,0.5,0.8,0.6666666666666666,0.4,0.2222222222222222,0.3333333333333333,0.0,Assignment,0,0,1,0
4,Calculation,u-Ccsr,0,1,0.5,0.8,0.6666666666666666,0.0,0.0,0.0,1.0,Return,0,0,0,1
5,Calculation,u-CRCR,1,0,0.25,0.6,0.4444444444444444,0.2,0.3333333333333333,0.3333333333333333,0.1238095238095238,While,0,0,1,0
6,Calculation,u-CRCR,1,0,0.25,0.6,0.4444444444444444,0.2,0.3333333333333333,0.3333333333333333,0.1238095238095238,While,0,0,1,0
7,Calculation,u-CRCR,1,0,0.25,0.6,0.4444444444444444,0.2,0.3333333333333333,0.3333333333333333,0.1238095238095238,While,0,0,1,0
8,Calculation,u-CRCR,1,0,0.25,0.6,0.4444444444444444,0.2,0.3333333333333333,0.3333333333333333,0.1238095238095238,While,0,0,1,0
9,Calculation,u-CRCR,1,0,0.25,0.6,0.4444444444444444,0.2,0.3333333333333333,0.3333333333333333,0.1238095238095238,While,0,0,1,0
10,Calculation,u-CRCR,0,1,0.5,0.8,0.6666666666666666,0.4,0.2222222222222222,0.3333333333333333,0.0,Assignment,0,0,1,0
11,Calculation,u-CRCR,0,1,0.5,0.8,0.6666666666666666,0.4,0.2222222222222222,0.3333333333333333,0.0,Assignment,0,0,1,0
12,Calculation,u-CRCR,0,1,0.5,0.8,0.6666666666666666,0.4,0.2222222222222222,0.3333333333333333,0.0,Assignment,0,0,1,0
13,Calculation,u-CRCR,0,1,0.5,0.8,0.6666666666666666,0.4,0.2222222222222222,0.3333333333333333,0.0,Assignment,0,0,1,0
14,Calculation,u-CRCR,0,1,0.5,0.8,0.6666666666666666,0.4,0.2222222222222222,0.3333333333333333,0.0,Assignment,0,0,1,0
15,Calculation,u-CRCR,0,1,0.5,0.8,0.6666666666666666,0.4,0.2222222222222222,0.3333333333333333,0.0,Assignment,0,0,1,0
16,Calculation,u-CRCR,0,1,0.5,0.8,0.6666666666666666,0.4,0.2222222222222222,0.3333333333333333,0.0,Assignment,0,0,1,0
17,Calculation,u-CRCR,0,1,0.5,0.8,0.6666666666666666,0.4,0.2222222222222222,0.3333333333333333,0.0,Assignment,0,0,1,0
18,Calculation,u-CRCR,0,1,0.5,0.8,0.6666666666666666,0.4,0.2222222222222222,0.3333333333333333,0.0,Assignment,0,0,1,0
19,Calculation,u-CRCR,0,1,0.5,0.8,0.6666666666666666,0.4,0.2222222222222222,0.3333333333333333,0.0,Assignment,0,0,1,0
20,Calculation,u-CRCR,0,1,0.5,0.8,0.6666666666666666,0.0,0.0,0.0,1.0,Return,0,0,0,1
21,Calculation,u-CRCR,0,1,0.5,0.8,0.6666666666666666,0.0,0.0,0.0,1.0,Return,0,0,0,1
22,Calculation,u-CRCR,0,1,0.5,0.8,0.6666666666666666,0.0,0.0,0.0,1.0,Return,0,0,0,1
23,Calculation,u-CRCR,0,1,0.5,0.8,0.6666666666666666,0.0,0.0,0.0,1.0,Return,0,0,0,1
24,Calculation,u-CRCR,0,1,0.5,0.8,0.6666666666666666,0.0,0.0,0.0,1.0,Return,0,0,0,1
25,Calculation,u-OAAA,0,1,0.5,0.8,0.6666666666666666,0.4,0.2222222222222222,0.3333333333333333,0.0,Assignment,0,0,0,1
26,Calculation,u-OAAA,0,1,0.5,0.8,0.6666666666666666,0.4,0.2222222222222222,0.3333333333333333,0.0,Assignment,0,0,0,1
27,Calculation,u-OAAA,0,1,0.5,0.8,0.6666666666666666,0.4,0.2222222222222222,0.3333333333333333,0.0,Assignment,0,0,0,1
28,Calculation,u-OAAA,0,1,0.5,0.8,0.6666666666666666,0.4,0.2222222222222222,0.3333333333333333,0.0,Assignment,0,0,0,1
29,Calculation,u-OAAA,0,1,0.5,0.8,0.6666666666666666,0.4,0.2222222222222222,0.3333333333333333,0.0,Assignment,0,0,0,1
30,Calculation,u-OAAA,0,1,0.5,0.8,0.6666666666666666,0.4,0.2222222222222222,0.3333333333333333,0.0,Assignment,0,0,0,1
31,Calculation,u-OAAA,0,1,0.5,0.8,0.6666666666666666,0.4,0.2222222222222222,0.3333333333333333,0.0,Assignment,0,0,0,1
32,Calculation,u-OAAA,0,1,0.5,0.8,0.6666666666666666,0.4,0.2222222222222222,0.3333333333333333,0.0,Assignment,0,0,0,1
33,Calculation,u-OABA,0,1,0.5,0.8,0.6666666666666666,0.4,0.2222222222222222,0.3333333333333333,0.0,Assignment,0,0,1,0
34,Calculation,u-OABA,0,1,0.5,0.8,0.6666666666666666,0.4,0.2222222222222222,0.3333333333333333,0.0,Assignment,0,0,1,0
35,Calculation,u-OABA,0,1,0.5,0.8,0.6666666666666666,0.4,0.2222222222222222,0.3333333333333333,0.0,Assignment,0,0,1,0
36,Calculation,u-OABA,0,1,0.5,0.8,0.6666666666666666,0.4,0.2222222222222222,0.3333333333333333,0.0,Assignment,0,0,1,0
37,Calculation,u-OABA,0,1,0.5,0.8,0.6666666666666666,0.4,0.2222222222222222,0.3333333333333333,0.0,Assignment,0,0,1,0
38,Calculation,u-OABA,0,1,0.5,0.8,0.6666666666666666,0.4,0.2222222222222222,0.3333333333333333,0.0,Assignment,0,0,1,0
39,Calculation,u-OAEA,0,1,0.5,0.8,0.6666666666666666,0.4,0.2222222222222222,0.3333333333333333,0.0,Assignment,0,0,1,0
40,Calculation,u-OAEA,0,1,0.5,0.8,0.6666666666666666,0.4,0.2222222222222222,0.3333333333333333,0.0,Assignment,0,0,1,0
41,Calculation,u-OASA,0,1,0.5,0.8,0.6666666666666666,0.4,0.2222222222222222,0.3333333333333333,0.0,Assignment,0,0,1,0
42,Calculation,u-OASA,0,1,0.5,0.8,0.6666666666666666,0.4,0.2222222222222222,0.3333333333333333,0.0,Assignment,0,0,1,0
43,Calculation,u-OASA,0,1,0.5,0.8,0.6666666666666666,0.4,0.2222222222222222,0.3333333333333333,0.0,Assignment,0,0,1,0
44,Calculation,u-OASA,0,1,0.5,0.8,0.6666666666666666,0.4,0.2222222222222222,0.3333333333333333,0.0,Assignment,0,0,1,0
45,Calculation,u-OCNG,1,0,0.25,0.6,0.4444444444444444,0.2,0.3333333333333333,0.3333333333333333,0.1238095238095238,While,0,0,0,1
46,Calculation,u-OODL,1,0,0.25,0.6,0.4444444444444444,0.2,0.3333333333333333,0.3333333333333333,0.1238095238095238,While,1,0,0,1
47,Calculation,u-OODL,1,0,0.25,0.6,0.4444444444444444,0.2,0.3333333333333333,0.3333333333333333,0.1238095238095238,While,0,0,1,0
48,Calculation,u-OODL,0,1,0.5,0.8,0.6666666666666666,0.4,0.2222222222222222,0.3333333333333333,0.0,Assignment,0,0,1,0
49,Calculation,u-OODL,0,1,0.5,0.8,0.6666666666666666,0.4,0.2222222222222222,0.3333333333333333,0.0,Assignment,0,0,1,0
50,Calculation,u-ORAN,1,0,0.25,0.6,0.4444444444444444,0.2,0.3333333333333333,0.3333333333333333,0.1238095238095238,While,1,0,0,1
51,Calculation,u-ORAN,1,0,0.25,0.6,0.4444444444444444,0.2,0.3333333333333333,0.3333333333333333,0.1238095238095238,While,1,0,0,1
52,Calculation,u-ORAN,1,0,0.25,0.6,0.4444444444444444,0.2,0.3333333333333333,0.3333333333333333,0.1238095238095238,While,0,0,0,1
53,Calculation,u-ORAN,1,0,0.25,0.6,0.4444444444444444,0.2,0.3333333333333333,0.3333333333333333,0.1238095238095238,While,0,0,0,1
54,Calculation,u-ORAN,1,0,0.25,0.6,0.4444444444444444,0.2,0.3333333333333333,0.3333333333333333,0.1238095238095238,While,0,0,0,1
55,Calculation,u-ORBN,1,0,0.25,0.6,0.4444444444444444,0.2,0.3333333333333333,0.3333333333333333,0.1238095238095238,While,1,0,0,1
56,Calculation,u-ORBN,1,0,0.25,0.6,0.4444444444444444,0.2,0.3333333333333333,0.3333333333333333,0.1238095238095238,While,0,0,1,0
57,Calculation,u-ORBN,1,0,0.25,0.6,0.4444444444444444,0.2,0.3333333333333333,0.3333333333333333,0.1238095238095238,While,1,0,0,1
58,Calculation,u-ORLN,1,0,0.25,0.6,0.4444444444444444,0.2,0.3333333333333333,0.3333333333333333,0.1238095238095238,While,1,0,0,1
