,_IM_PROGRAM,_IM_OPERATOR,_IM_SOURCE_PRIMITIVE_ARC,_IM_TARGET_PRIMITIVE_ARC,_IM_DISTANCE_BEGIN_MIN,_IM_DISTANCE_BEGIN_MAX,_IM_DISTANCE_BEGIN_AVG,_IM_DISTANCE_END_MIN,_IM_DISTANCE_END_MAX,_IM_DISTANCE_END_AVG,_IM_COMPLEXITY,_IM_TYPE_STATEMENT,_IM_EQUIVALENT,_IM_MINIMAL,PREDICTED,RESULT
0,LRS,u-Cccr,0,0,1,1,1.0,1,11,7.8,0.5168539325842697,For,1,0,0,1
1,LRS,u-Cccr,0,0,2,2,2.0,5,10,8.5,0.5842696629213483,For,1,0,0,1
2,LRS,u-Cccr,1,0,4,4,4.0,7,8,7.5,0.0,If,1,0,0,1
3,LRS,u-CCDL,0,0,1,1,1.0,1,11,7.8,0.5168539325842697,For,1,0,0,1
4,LRS,u-CCDL,0,0,2,2,2.0,5,10,8.5,0.5842696629213483,For,1,0,0,1
5,LRS,u-CCDL,1,0,4,4,4.0,7,8,7.5,0.0,If,0,0,0,1
6,LRS,u-Ccsr,0,0,1,1,1.0,1,11,7.8,0.5168539325842697,For,0,0,1,0
7,LRS,u-Ccsr,0,0,1,1,1.0,1,11,7.8,0.5168539325842697,For,0,0,1,0
8,LRS,u-Ccsr,0,0,1,1,1.0,1,11,7.8,0.5168539325842697,For,0,1,1,1
9,LRS,u-Ccsr,0,0,1,1,1.0,1,11,7.8,0.5168539325842697,For,0,1,1,1
10,LRS,u-Ccsr,0,0,2,2,2.0,5,10,8.5,0.5842696629213483,For,0,1,1,1
11,LRS,u-Ccsr,0,0,2,2,2.0,5,10,8.5,0.5842696629213483,For,0,0,1,0
12,LRS,u-Ccsr,0,0,3,3,3.0,4,9,7.5,0.34831460674157305,For,0,0,1,0
13,LRS,u-Ccsr,0,0,3,3,3.0,4,9,7.5,0.34831460674157305,For,0,0,1,0
14,LRS,u-Ccsr,0,0,3,3,3.0,4,9,7.5,0.34831460674157305,For,0,1,1,1
15,LRS,u-Ccsr,0,0,3,3,3.0,4,9,7.5,0.34831460674157305,For,0,1,1,1
16,LRS,u-Ccsr,1,0,4,4,4.0,7,8,7.5,0.0,If,0,1,1,1
17,LRS,u-Ccsr,1,0,4,4,4.0,7,8,7.5,0.0,If,0,1,1,1
18,LRS,u-Ccsr,1,0,4,4,4.0,7,8,7.5,0.0,If,0,0,1,0
19,LRS,u-Ccsr,1,0,4,4,4.0,7,8,7.5,0.0,If,0,1,1,1
20,LRS,u-Ccsr,0,1,5,5,5.0,7,7,7.0,1.0,Assignment,0,0,1,0
21,LRS,u-Ccsr,0,1,5,5,5.0,7,7,7.0,1.0,Assignment,0,0,1,0
22,LRS,u-Ccsr,0,1,5,5,5.0,7,7,7.0,1.0,Assignment,0,0,1,0
23,LRS,u-Ccsr,0,1,5,5,5.0,7,7,7.0,1.0,Assignment,0,0,1,0
24,LRS,u-Ccsr,0,1,5,5,5.0,7,7,7.0,1.0,Assignment,0,0,1,0
25,LRS,u-Ccsr,0,1,5,5,5.0,7,7,7.0,1.0,Assignment,0,0,1,0
26,LRS,u-Ccsr,0,1,5,5,5.0,7,7,7.0,1.0,Assignment,0,0,1,0
27,LRS,u-Ccsr,0,1,5,5,5.0,7,7,7.0,1.0,Assignment,0,0,1,0
28,LRS,u-CRCR,0,0,1,1,1.0,1,11,7.8,0.5168539325842697,For,0,0,1,0
29,LRS,u-CRCR,0,0,1,1,1.0,1,11,7.8,0.5168539325842697,For,0,0,1,0
30,LRS,u-CRCR,0,0,1,1,1.0,1,11,7.8,0.5168539325842697,For,0,0,1,0
31,LRS,u-CRCR,0,0,1,1,1.0,1,11,7.8,0.5168539325842697,For,0,1,1,1
32,LRS,u-CRCR,0,0,1,1,1.0,1,11,7.8,0.5168539325842697,For,0,0,1,0
33,LRS,u-CRCR,0,0,1,1,1.0,1,11,7.8,0.5168539325842697,For,0,1,1,1
34,LRS,u-CRCR,0,0,1,1,1.0,1,11,7.8,0.5168539325842697,For,0,1,1,1
35,LRS,u-CRCR,0,0,1,1,1.0,1,11,7.8,0.5168539325842697,For,0,1,1,1
36,LRS,u-CRCR,0,0,1,1,1.0,1,11,7.8,0.5168539325842697,For,0,0,1,0
37,LRS,u-CRCR,0,0,1,1,1.0,1,11,7.8,0.5168539325842697,For,0,0,1,0
38,LRS,u-CRCR,0,0,2,2,2.0,5,10,8.5,0.5842696629213483,For,0,1,1,1
39,LRS,u-CRCR,0,0,2,2,2.0,5,10,8.5,0.5842696629213483,For,0,0,1,0
40,LRS,u-CRCR,0,0,2,2,2.0,5,10,8.5,0.5842696629213483,For,0,0,1,0
41,LRS,u-CRCR,0,0,2,2,2.0,5,10,8.5,0.5842696629213483,For,0,0,1,0
42,LRS,u-CRCR,0,0,2,2,2.0,5,10,8.5,0.5842696629213483,For,0,0,1,0
43,LRS,u-CRCR,0,0,3,3,3.0,4,9,7.5,0.34831460674157305,For,0,0,1,0
44,LRS,u-CRCR,0,0,3,3,3.0,4,9,7.5,0.34831460674157305,For,0,0,1,0
45,LRS,u-CRCR,0,0,3,3,3.0,4,9,7.5,0.34831460674157305,For,0,0,1,0
46,LRS,u-CRCR,0,0,3,3,3.0,4,9,7.5,0.34831460674157305,For,0,1,1,1
47,LRS,u-CRCR,0,0,3,3,3.0,4,9,7.5,0.34831460674157305,For,0,0,1,0
48,LRS,u-CRCR,0,0,3,3,3.0,4,9,7.5,0.34831460674157305,For,0,1,1,1
49,LRS,u-CRCR,0,0,3,3,3.0,4,9,7.5,0.34831460674157305,For,0,1,1,1
50,LRS,u-CRCR,0,0,3,3,3.0,4,9,7.5,0.34831460674157305,For,0,1,1,1
51,LRS,u-CRCR,0,0,3,3,3.0,4,9,7.5,0.34831460674157305,For,0,0,1,0
52,LRS,u-CRCR,0,0,3,3,3.0,4,9,7.5,0.34831460674157305,For,0,1,1,1
53,LRS,u-CRCR,1,0,4,4,4.0,7,8,7.5,0.0,If,0,1,1,1
54,LRS,u-CRCR,1,0,4,4,4.0,7,8,7.5,0.0,If,0,1,1,1
55,LRS,u-CRCR,1,0,4,4,4.0,7,8,7.5,0.0,If,0,1,1,1
56,LRS,u-CRCR,1,0,4,4,4.0,7,8,7.5,0.0,If,0,0,1,0
57,LRS,u-CRCR,1,0,4,4,4.0,7,8,7.5,0.0,If,0,0,1,0
58,LRS,u-CRCR,1,0,4,4,4.0,7,8,7.5,0.0,If,0,0,1,0
59,LRS,u-CRCR,1,0,4,4,4.0,7,8,7.5,0.0,If,0,1,1,1
60,LRS,u-CRCR,1,0,4,4,4.0,7,8,7.5,0.0,If,0,1,1,1
61,LRS,u-CRCR,1,0,4,4,4.0,7,8,7.5,0.0,If,0,0,1,0
62,LRS,u-CRCR,1,0,4,4,4.0,7,8,7.5,0.0,If,0,0,1,0
63,LRS,u-CRCR,0,1,5,5,5.0,7,7,7.0,1.0,Assignment,0,0,1,0
64,LRS,u-CRCR,0,1,5,5,5.0,7,7,7.0,1.0,Assignment,0,0,1,0
65,LRS,u-CRCR,0,1,5,5,5.0,7,7,7.0,1.0,Assignment,0,0,1,0
66,LRS,u-CRCR,0,1,5,5,5.0,7,7,7.0,1.0,Assignment,0,0,1,0
67,LRS,u-CRCR,0,1,5,5,5.0,7,7,7.0,1.0,Assignment,0,0,1,0
68,LRS,u-CRCR,0,1,5,5,5.0,7,7,7.0,1.0,Assignment,0,0,1,0
69,LRS,u-CRCR,0,1,5,5,5.0,7,7,7.0,1.0,Assignment,0,0,1,0
70,LRS,u-CRCR,0,1,5,5,5.0,7,7,7.0,1.0,Assignment,0,0,1,0
71,LRS,u-CRCR,0,1,5,5,5.0,7,7,7.0,1.0,Assignment,0,0,1,0
72,LRS,u-CRCR,0,1,5,5,5.0,7,7,7.0,1.0,Assignment,0,0,1,0
73,LRS,u-CRCR,0,1,5,5,5.0,7,7,7.0,1.0,Assignment,0,0,1,0
74,LRS,u-CRCR,0,1,5,5,5.0,7,7,7.0,1.0,Assignment,0,0,1,0
75,LRS,u-CRCR,0,1,5,5,5.0,7,7,7.0,1.0,Assignment,0,0,1,0
