,_IM_PROGRAM,_IM_OPERATOR,_IM_SOURCE_PRIMITIVE_ARC,_IM_TARGET_PRIMITIVE_ARC,_IM_DISTANCE_BEGIN_MIN,_IM_DISTANCE_BEGIN_MAX,_IM_DISTANCE_BEGIN_AVG,_IM_DISTANCE_END_MIN,_IM_DISTANCE_END_MAX,_IM_DISTANCE_END_AVG,_IM_COMPLEXITY,_IM_TYPE_STATEMENT,_IM_EQUIVALENT,_IM_MINIMAL,PREDICTED,RESULT
0,cal,u-Cccr,0,0,1,1,1.0,5,8,6.5,0.8475336322869955,If,0,0,1,0
1,cal,u-Cccr,0,0,1,1,1.0,5,8,6.5,0.8475336322869955,If,0,0,1,0
2,cal,u-Cccr,0,0,1,1,1.0,5,8,6.5,0.8475336322869955,If,0,0,1,0
3,cal,u-Cccr,0,0,1,1,1.0,5,8,6.5,0.8475336322869955,If,0,1,1,1
4,cal,u-Cccr,0,0,1,1,1.0,5,8,6.5,0.8475336322869955,If,0,1,1,1
5,cal,u-Cccr,0,0,1,1,1.0,5,8,6.5,0.8475336322869955,If,0,1,1,1
6,cal,u-Cccr,0,0,1,1,1.0,5,8,6.5,0.8475336322869955,If,0,1,1,1
7,cal,u-Cccr,0,0,1,1,1.0,5,8,6.5,0.8475336322869955,If,0,1,1,1
8,cal,u-Cccr,0,0,1,1,1.0,5,8,6.5,0.8475336322869955,If,0,1,1,1
9,cal,u-Cccr,0,0,1,1,1.0,5,8,6.5,0.8475336322869955,If,0,1,1,1
10,cal,u-Cccr,0,0,1,1,1.0,5,8,6.5,0.8475336322869955,If,0,1,1,1
11,cal,u-Cccr,0,0,2,2,2.0,4,7,5.5,0.09417040358744394,Assignment,0,0,1,0
12,cal,u-Cccr,0,0,2,2,2.0,4,7,5.5,0.09417040358744394,Assignment,0,0,1,0
13,cal,u-Cccr,0,0,2,2,2.0,4,7,5.5,0.09417040358744394,Assignment,0,0,1,0
14,cal,u-Cccr,0,0,2,2,2.0,4,7,5.5,0.09417040358744394,Assignment,0,0,1,0
15,cal,u-Cccr,0,0,2,2,2.0,4,7,5.5,0.09417040358744394,Assignment,0,0,1,0
16,cal,u-Cccr,0,0,2,2,2.0,4,7,5.5,0.09417040358744394,Assignment,0,0,1,0
17,cal,u-Cccr,0,0,2,2,2.0,4,7,5.5,0.09417040358744394,Assignment,0,0,1,0
