,_IM_PROGRAM,_IM_OPERATOR,_IM_SOURCE_PRIMITIVE_ARC,_IM_TARGET_PRIMITIVE_ARC,_IM_DISTANCE_BEGIN_MIN,_IM_DISTANCE_BEGIN_MAX,_IM_DISTANCE_BEGIN_AVG,_IM_DISTANCE_END_MIN,_IM_DISTANCE_END_MAX,_IM_DISTANCE_END_AVG,_IM_COMPLEXITY,_IM_TYPE_STATEMENT,_IM_EQUIVALENT,_IM_MINIMAL,PREDICTED,RESULT
0,trashAndTakeOut,u-Cccr,0,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,Assignment,0,0,1,0
1,trashAndTakeOut,u-Cccr,0,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,Assignment,0,0,1,0
2,trashAndTakeOut,u-Cccr,0,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,Assignment,0,0,1,0
3,trashAndTakeOut,u-Cccr,0,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,If,0,0,1,0
4,trashAndTakeOut,u-Cccr,0,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,If,0,0,1,0
5,trashAndTakeOut,u-Cccr,0,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,If,0,1,1,1
6,trashAndTakeOut,u-Cccr,0,0,0.3333333333333333,0.25,0.2857142857142857,1.0,0.75,0.8571428571428571,0.9019607843137256,Assignment,0,0,1,0
7,trashAndTakeOut,u-Cccr,0,0,0.3333333333333333,0.25,0.2857142857142857,1.0,0.75,0.8571428571428571,0.9019607843137256,Assignment,0,0,1,0
8,trashAndTakeOut,u-Cccr,0,0,0.3333333333333333,0.25,0.2857142857142857,1.0,0.75,0.8571428571428571,0.9019607843137256,Assignment,0,0,1,0
9,trashAndTakeOut,u-Cccr,1,0,0.3333333333333333,0.5,0.42857142857142855,0.6666666666666666,0.5,0.5714285714285714,0.6862745098039216,If,0,0,1,0
10,trashAndTakeOut,u-Cccr,1,0,0.3333333333333333,0.5,0.42857142857142855,0.6666666666666666,0.5,0.5714285714285714,0.6862745098039216,If,0,1,1,1
11,trashAndTakeOut,u-Cccr,1,0,0.3333333333333333,0.5,0.42857142857142855,0.6666666666666666,0.5,0.5714285714285714,0.6862745098039216,If,0,0,1,0
12,trashAndTakeOut,u-Cccr,0,1,0.6666666666666666,0.75,0.7142857142857143,0.3333333333333333,0.25,0.2857142857142857,0.1862745098039216,Assignment,0,1,1,1
13,trashAndTakeOut,u-Cccr,0,1,0.6666666666666666,0.75,0.7142857142857143,0.3333333333333333,0.25,0.2857142857142857,0.1862745098039216,Assignment,0,1,1,1
14,trashAndTakeOut,u-Cccr,0,1,0.6666666666666666,0.75,0.7142857142857143,0.3333333333333333,0.25,0.2857142857142857,0.1862745098039216,Assignment,0,1,1,1
15,trashAndTakeOut,u-Cccr,0,1,0.6666666666666666,0.75,0.7142857142857143,0.3333333333333333,0.25,0.2857142857142857,0.0,Assignment,0,0,1,0
16,trashAndTakeOut,u-Cccr,0,1,0.6666666666666666,0.75,0.7142857142857143,0.3333333333333333,0.25,0.2857142857142857,0.0,Assignment,0,0,1,0
17,trashAndTakeOut,u-Cccr,0,1,0.6666666666666666,0.75,0.7142857142857143,0.3333333333333333,0.25,0.2857142857142857,0.0,Assignment,0,0,1,0
18,trashAndTakeOut,u-CCDL,0,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,If,0,1,0,0
19,trashAndTakeOut,u-CCDL,1,0,0.3333333333333333,0.5,0.42857142857142855,0.6666666666666666,0.5,0.5714285714285714,0.6862745098039216,If,0,0,0,1
20,trashAndTakeOut,u-CCDL,0,1,0.6666666666666666,0.75,0.7142857142857143,0.3333333333333333,0.25,0.2857142857142857,0.1862745098039216,Assignment,0,1,0,0
21,trashAndTakeOut,u-CCDL,0,1,0.6666666666666666,0.75,0.7142857142857143,0.3333333333333333,0.25,0.2857142857142857,0.0,Assignment,0,0,0,1
22,trashAndTakeOut,u-Ccsr,0,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,If,0,0,1,0
23,trashAndTakeOut,u-Ccsr,0,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,If,0,0,1,0
24,trashAndTakeOut,u-Ccsr,0,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,If,0,0,1,0
25,trashAndTakeOut,u-Ccsr,0,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,If,0,0,1,0
26,trashAndTakeOut,u-Ccsr,1,0,0.3333333333333333,0.5,0.42857142857142855,0.6666666666666666,0.5,0.5714285714285714,0.6862745098039216,If,0,1,1,1
27,trashAndTakeOut,u-Ccsr,1,0,0.3333333333333333,0.5,0.42857142857142855,0.6666666666666666,0.5,0.5714285714285714,0.6862745098039216,If,0,1,1,1
28,trashAndTakeOut,u-Ccsr,1,0,0.3333333333333333,0.5,0.42857142857142855,0.6666666666666666,0.5,0.5714285714285714,0.6862745098039216,If,0,1,1,1
29,trashAndTakeOut,u-Ccsr,1,0,0.3333333333333333,0.5,0.42857142857142855,0.6666666666666666,0.5,0.5714285714285714,0.6862745098039216,If,0,1,1,1
30,trashAndTakeOut,u-Ccsr,0,1,0.6666666666666666,0.75,0.7142857142857143,0.3333333333333333,0.25,0.2857142857142857,0.1862745098039216,Assignment,0,1,1,1
31,trashAndTakeOut,u-Ccsr,0,1,0.6666666666666666,0.75,0.7142857142857143,0.3333333333333333,0.25,0.2857142857142857,0.1862745098039216,Assignment,1,0,0,1
32,trashAndTakeOut,u-Ccsr,0,1,0.6666666666666666,0.75,0.7142857142857143,0.3333333333333333,0.25,0.2857142857142857,0.1862745098039216,Assignment,0,1,1,1
33,trashAndTakeOut,u-Ccsr,0,1,0.6666666666666666,0.75,0.7142857142857143,0.3333333333333333,0.25,0.2857142857142857,0.1862745098039216,Assignment,0,1,1,1
34,trashAndTakeOut,u-Ccsr,0,1,0.6666666666666666,0.75,0.7142857142857143,0.3333333333333333,0.25,0.2857142857142857,0.0,Assignment,0,0,1,0
35,trashAndTakeOut,u-Ccsr,0,1,0.6666666666666666,0.75,0.7142857142857143,0.3333333333333333,0.25,0.2857142857142857,0.0,Assignment,0,0,1,0
36,trashAndTakeOut,u-Ccsr,0,1,0.6666666666666666,0.75,0.7142857142857143,0.3333333333333333,0.25,0.2857142857142857,0.0,Assignment,0,0,1,0
37,trashAndTakeOut,u-Ccsr,0,1,0.6666666666666666,0.75,0.7142857142857143,0.3333333333333333,0.25,0.2857142857142857,0.0,Assignment,0,0,1,0
38,trashAndTakeOut,u-Ccsr,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Assignment,0,0,1,0
39,trashAndTakeOut,u-Ccsr,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Assignment,0,0,1,0
40,trashAndTakeOut,u-Ccsr,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Assignment,0,0,1,0
41,trashAndTakeOut,u-Ccsr,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Assignment,0,0,1,0
42,trashAndTakeOut,u-Ccsr,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Assignment,0,0,1,0
43,trashAndTakeOut,u-Ccsr,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Assignment,0,0,1,0
44,trashAndTakeOut,u-Ccsr,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Assignment,0,0,1,0
45,trashAndTakeOut,u-Ccsr,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Assignment,0,0,1,0
46,trashAndTakeOut,u-Ccsr,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Function Call,0,0,1,0
