,_IM_PROGRAM,_IM_OPERATOR,_IM_SOURCE_PRIMITIVE_ARC,_IM_TARGET_PRIMITIVE_ARC,_IM_DISTANCE_BEGIN_MIN,_IM_DISTANCE_BEGIN_MAX,_IM_DISTANCE_BEGIN_AVG,_IM_DISTANCE_END_MIN,_IM_DISTANCE_END_MAX,_IM_DISTANCE_END_AVG,_IM_COMPLEXITY,_IM_TYPE_STATEMENT,_IM_EQUIVALENT,_IM_MINIMAL,PREDICTED,RESULT
0,InversePermutation,u-Cccr,1,0,2,2,2.0,2,9,5.666666666666668,1.0,If,0,0,1,0
1,InversePermutation,u-Cccr,0,1,3,3,3.0,5,8,6.5,0.2232558139534884,Assignment,0,1,0,0
2,InversePermutation,u-Cccr,0,0,2,2,2.0,5,8,7.0,0.06976744186046513,For,1,0,0,1
3,InversePermutation,u-Cccr,0,0,4,4,4.0,3,6,4.5,0.06976744186046513,For,0,0,0,1
4,InversePermutation,u-CCDL,1,0,2,2,2.0,2,9,5.666666666666668,1.0,If,0,0,1,0
5,InversePermutation,u-Ccsr,0,0,1,1,1.0,3,10,7.333333333333332,0.21395348837209305,For,0,0,1,0
6,InversePermutation,u-Ccsr,0,0,1,1,1.0,3,10,7.333333333333332,0.21395348837209305,For,0,0,1,0
7,InversePermutation,u-Ccsr,0,0,1,1,1.0,3,10,7.333333333333332,0.21395348837209305,For,0,0,1,0
8,InversePermutation,u-Ccsr,0,0,1,1,1.0,3,10,7.333333333333332,0.21395348837209305,For,0,0,1,0
9,InversePermutation,u-Ccsr,1,0,2,2,2.0,2,9,5.666666666666668,1.0,If,0,0,1,0
10,InversePermutation,u-Ccsr,1,0,2,2,2.0,2,9,5.666666666666668,1.0,If,0,0,1,0
11,InversePermutation,u-Ccsr,1,0,2,2,2.0,2,9,5.666666666666668,1.0,If,0,0,1,0
12,InversePermutation,u-Ccsr,1,0,2,2,2.0,2,9,5.666666666666668,1.0,If,0,0,1,0
13,InversePermutation,u-Ccsr,1,0,2,2,2.0,2,9,5.666666666666668,1.0,If,0,1,1,1
14,InversePermutation,u-Ccsr,1,0,2,2,2.0,2,9,5.666666666666668,1.0,If,0,0,1,0
