,_IM_PROGRAM,_IM_OPERATOR,_IM_SOURCE_PRIMITIVE_ARC,_IM_TARGET_PRIMITIVE_ARC,_IM_DISTANCE_BEGIN_MIN,_IM_DISTANCE_BEGIN_MAX,_IM_DISTANCE_BEGIN_AVG,_IM_DISTANCE_END_MIN,_IM_DISTANCE_END_MAX,_IM_DISTANCE_END_AVG,_IM_COMPLEXITY,_IM_TYPE_STATEMENT,_IM_EQUIVALENT,_IM_MINIMAL,PREDICTED,RESULT
0,sum,u-Ccsr,1,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.8,0.7142857142857143,0.5714285714285714,For,0,0,0,1
1,sum,u-Ccsr,1,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.8,0.7142857142857143,0.5714285714285714,For,0,0,0,1
2,sum,u-Ccsr,0,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.6,0.8571428571428571,1.0,Assignment,0,0,1,0
3,sum,u-Ccsr,0,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.6,0.8571428571428571,1.0,Assignment,0,0,1,0
4,sum,u-Ccsr,0,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.6,0.8571428571428571,1.0,Assignment,0,0,1,0
5,sum,u-Ccsr,0,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.15584415584415584,Return,0,0,0,1
6,sum,u-CRCR,1,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.8,0.7142857142857143,0.5714285714285714,For,0,0,0,1
7,sum,u-CRCR,1,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.8,0.7142857142857143,0.5714285714285714,For,0,0,0,1
8,sum,u-CRCR,1,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.8,0.7142857142857143,0.5714285714285714,For,0,0,0,1
9,sum,u-CRCR,1,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.8,0.7142857142857143,0.5714285714285714,For,0,0,0,1
