Min;75.0;68.75;75.0;70.83333333333333
Max;75.0;68.75;75.0;70.83333333333333
Mean;75.0;68.75;75.0;70.83333333333333
Median;75.0;68.75;75.0;70.83333333333333

SampleSplit;Accuracy;Precision;Recall;F1
0;75.0;68.75;75.0;70.83333333333333
