Min;68.57117091118968;68.3911043417853;55.68862275449102;65.15783268184497
Max;73.75027054325083;78.66700315638072;75.43575499603203;73.38302454819492
Mean;70.95035982252362;71.02047975884862;71.07794351056923;70.90650907136728
Median;71.01029867974893;70.75746489220272;71.64255825698001;71.1333255149149

SampleSplit;Accuracy;Precision;Recall;F1
1;73.75027054325083;74.40731132019518;72.55032104465768;73.38302454819492
2;70.25719645047255;78.66700315638072;55.68862275449102;65.15783268184497
3;71.79135704494625;70.85359092571039;74.17105547940264;72.42818423422412
4;69.98502994011976;74.09354530725672;61.58754779597431;67.18856128529782
5;69.38334175023446;68.3911043417853;72.12322343265276;70.14734850628844
6;68.57117091118968;71.17171351022911;62.550681768992135;66.51762290801469
7;69.3539427169757;68.46506762269253;71.76285982252362;70.04650889423954
8;69.92605151143496;71.58470695313511;66.16333597864512;68.69067226702111
9;70.43755861770435;69.06520685472302;73.9899718635019;71.40689513291274
10;70.10749585167015;71.12505072003404;67.730322487555;69.33248702203478
11;70.70864295505375;69.31314488041323;74.35177837096892;71.69085572277336
12;71.07026910035351;71.47667062277823;70.13743597143063;70.74600741929208
13;71.40141403939111;69.82682060678178;75.43575499603203;72.48739946166586
14;71.07008873818629;71.44075886326665;70.31707668999351;70.82763490868274
15;71.01038886083255;69.55584788541994;74.7125027054325;72.01527836980672
16;70.82876415843013;71.29209777312892;69.71322415410144;70.46605842528193
17;71.43081307264988;70.37619268726402;74.10865016954044;72.15848527676143
18;71.28129283601471;71.84285833738835;70.07719500757521;70.90986128741046
19;71.37183464396509;70.26615191113451;74.17141620373711;72.10545610345362
20;71.00966741216362;71.47461314507007;69.95563090686097;70.6649026740758
21;71.5823172931246;70.72571690326905;73.75009018108362;72.14451036782947
22;71.43117379698435;71.98282839819339;70.25719645047255;71.02893182207988
23;71.70243849650097;70.77664891284229;73.93081307264988;72.27664763776606
24;71.2205107856576;71.34667463145138;70.91984705288218;71.07854954644385
25;71.37129355746339;70.18459519255856;74.29153740711348;72.1314471757063
26;71.12924752903831;71.1884994234057;71.0396075319241;71.07584347502063
27;71.43099343481711;70.656153129762;73.32840343409566;71.94351386970995
28;71.40069259072217;71.64409060315303;70.85960608902677;71.21767729990584
29;71.46111391674481;70.50911695415543;73.86985066012552;72.11721441865771
30;71.55147536252795;71.59542826648908;71.5222566914364;71.51844672411163
31;71.49231657167593;70.53727029627674;73.8106918692735;72.09438936092123
32;70.98008801673761;71.12414904126409;70.67960464612943;70.86181137274707
33;71.01020849866532;70.38410862299612;72.60623331649953;71.44522339091904
34;70.79972584950582;70.8475258331939;70.73948488565038;70.75779953799271
35;70.88936584662002;70.2024726017505;72.60551186783061;71.35939443512041
36;70.70864295505375;70.73828087156315;70.67852247312605;70.67517653091964
37;70.85942572685953;70.31337217581533;72.24442680903253;71.24246175961503
38;70.76888391890917;70.70564156099988;70.97936656806868;70.81401500813885
39;70.67852247312602;70.04880354410939;72.42478897626434;71.18810148338596
40;70.79936512517133;70.61835596590832;71.28129283601471;70.91813050842296
