,_IM_PROGRAM,_IM_OPERATOR,_IM_SOURCE_PRIMITIVE_ARC,_IM_TARGET_PRIMITIVE_ARC,_IM_DISTANCE_BEGIN_MIN,_IM_DISTANCE_BEGIN_MAX,_IM_DISTANCE_BEGIN_AVG,_IM_DISTANCE_END_MIN,_IM_DISTANCE_END_MAX,_IM_DISTANCE_END_AVG,_IM_COMPLEXITY,_IM_TYPE_STATEMENT,_IM_MINIMAL,_IM_EQUIVALENT,PREDICTED,RESULT
0,InversePermutation,u-Cccr,1,1,0.0,0.0,0.0,0.6,1.0,1.0,0.08372093023255814,For,0,0,1,0
1,InversePermutation,u-Cccr,1,0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2,0.8,0.6363636363636364,1.0,If,0,0,0,1
2,InversePermutation,u-Cccr,0,1,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.8,0.7,0.7499999999999999,0.2232558139534884,Assignment,1,0,0,1
3,InversePermutation,u-Cccr,0,0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.8,0.7,0.8181818181818181,0.06976744186046513,For,0,1,1,1
4,InversePermutation,u-Cccr,0,0,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.4,0.5,0.4772727272727272,0.06976744186046513,For,0,0,1,0
5,InversePermutation,u-CCDL,1,0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2,0.8,0.6363636363636364,1.0,If,0,0,1,0
6,InversePermutation,u-Ccsr,0,0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.4,0.9,0.8636363636363635,0.21395348837209305,For,0,0,0,1
7,InversePermutation,u-Ccsr,0,0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.4,0.9,0.8636363636363635,0.21395348837209305,For,0,0,0,1
8,InversePermutation,u-Ccsr,0,0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.4,0.9,0.8636363636363635,0.21395348837209305,For,0,0,0,1
9,InversePermutation,u-Ccsr,0,0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.4,0.9,0.8636363636363635,0.21395348837209305,For,0,0,0,1
10,InversePermutation,u-Ccsr,1,0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2,0.8,0.6363636363636364,1.0,If,0,0,0,1
11,InversePermutation,u-Ccsr,1,0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2,0.8,0.6363636363636364,1.0,If,0,0,0,1
12,InversePermutation,u-Ccsr,1,0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2,0.8,0.6363636363636364,1.0,If,0,0,0,1
13,InversePermutation,u-Ccsr,1,0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2,0.8,0.6363636363636364,1.0,If,0,0,0,1
