,_IM_PROGRAM,_IM_OPERATOR,_IM_SOURCE_PRIMITIVE_ARC,_IM_TARGET_PRIMITIVE_ARC,_IM_DISTANCE_BEGIN_MIN,_IM_DISTANCE_BEGIN_MAX,_IM_DISTANCE_BEGIN_AVG,_IM_DISTANCE_END_MIN,_IM_DISTANCE_END_MAX,_IM_DISTANCE_END_AVG,_IM_COMPLEXITY,_IM_TYPE_STATEMENT,_IM_MINIMAL,_IM_EQUIVALENT,PREDICTED,RESULT
0,countPositive,u-Ccsr,0,0,1,1,1.0,1,6,4.0,0.8333333333333334,For,0,0,0,1
1,countPositive,u-Ccsr,0,0,1,1,1.0,1,6,4.0,0.8333333333333334,For,0,0,0,1
2,countPositive,u-Ccsr,1,0,2,2,2.0,4,5,4.5,1.0,If,0,0,0,1
3,countPositive,u-Ccsr,1,0,2,2,2.0,4,5,4.5,1.0,If,0,0,0,1
4,countPositive,u-Ccsr,0,0,2,2,2.0,0,0,0.0,0.2222222222222222,Return,0,0,0,1
5,countPositive,u-CRCR,0,0,1,1,1.0,1,6,4.0,0.8333333333333334,For,0,0,1,0
6,countPositive,u-CRCR,0,0,1,1,1.0,1,6,4.0,0.8333333333333334,For,0,0,1,0
7,countPositive,u-CRCR,0,0,1,1,1.0,1,6,4.0,0.8333333333333334,For,0,0,1,0
8,countPositive,u-CRCR,0,0,1,1,1.0,1,6,4.0,0.8333333333333334,For,0,0,1,0
9,countPositive,u-CRCR,0,0,1,1,1.0,1,6,4.0,0.8333333333333334,For,0,0,1,0
10,countPositive,u-CRCR,0,0,1,1,1.0,1,6,4.0,0.8333333333333334,For,0,0,1,0
11,countPositive,u-CRCR,0,0,1,1,1.0,1,6,4.0,0.8333333333333334,For,0,0,1,0
12,countPositive,u-CRCR,0,0,1,1,1.0,1,6,4.0,0.8333333333333334,For,0,0,1,0
13,countPositive,u-CRCR,0,0,1,1,1.0,1,6,4.0,0.8333333333333334,For,0,0,1,0
14,countPositive,u-CRCR,0,0,1,1,1.0,1,6,4.0,0.8333333333333334,For,0,0,1,0
15,countPositive,u-CRCR,1,0,2,2,2.0,4,5,4.5,1.0,If,0,0,1,0
16,countPositive,u-CRCR,1,0,2,2,2.0,4,5,4.5,1.0,If,0,0,1,0
17,countPositive,u-CRCR,1,0,2,2,2.0,4,5,4.5,1.0,If,0,0,1,0
18,countPositive,u-CRCR,1,0,2,2,2.0,4,5,4.5,1.0,If,0,0,1,0
19,countPositive,u-CRCR,1,0,2,2,2.0,4,5,4.5,1.0,If,0,0,1,0
20,countPositive,u-CRCR,1,0,2,2,2.0,4,5,4.5,1.0,If,0,0,1,0
21,countPositive,u-CRCR,1,0,2,2,2.0,4,5,4.5,1.0,If,0,0,1,0
22,countPositive,u-CRCR,1,0,2,2,2.0,4,5,4.5,1.0,If,0,0,1,0
23,countPositive,u-CRCR,1,0,2,2,2.0,4,5,4.5,1.0,If,0,0,1,0
24,countPositive,u-CRCR,1,0,2,2,2.0,4,5,4.5,1.0,If,0,0,1,0
25,countPositive,u-CRCR,0,0,2,2,2.0,0,0,0.0,0.2222222222222222,Return,0,0,0,1
26,countPositive,u-CRCR,0,0,2,2,2.0,0,0,0.0,0.2222222222222222,Return,0,0,0,1
27,countPositive,u-CRCR,0,0,2,2,2.0,0,0,0.0,0.2222222222222222,Return,0,0,0,1
28,countPositive,u-CRCR,0,0,2,2,2.0,0,0,0.0,0.2222222222222222,Return,0,0,0,1
29,countPositive,u-CRCR,0,0,2,2,2.0,0,0,0.0,0.2222222222222222,Return,0,0,0,1
30,countPositive,u-OCNG,0,0,1,1,1.0,1,6,4.0,0.8333333333333334,For,0,0,0,1
31,countPositive,u-OCNG,1,0,2,2,2.0,4,5,4.5,1.0,If,0,0,1,0
32,countPositive,u-OEAA,0,0,0,0,0.0,2,7,5.0,0.2962962962962963,For,0,1,0,0
33,countPositive,u-OEAA,0,0,0,0,0.0,2,7,5.0,0.2962962962962963,For,0,0,0,1
34,countPositive,u-OEAA,0,0,0,0,0.0,2,7,5.0,0.2962962962962963,For,0,0,0,1
35,countPositive,u-OEAA,0,0,0,0,0.0,2,7,5.0,0.2962962962962963,For,0,0,0,1
36,countPositive,u-OEAA,0,0,0,0,0.0,2,7,5.0,0.2962962962962963,For,0,0,0,1
37,countPositive,u-OEBA,0,0,0,0,0.0,2,7,5.0,0.2962962962962963,For,0,1,0,0
38,countPositive,u-OEBA,0,0,0,0,0.0,2,7,5.0,0.2962962962962963,For,0,0,0,1
39,countPositive,u-OEBA,0,0,0,0,0.0,2,7,5.0,0.2962962962962963,For,0,0,0,1
40,countPositive,u-OESA,0,0,0,0,0.0,2,7,5.0,0.2962962962962963,For,0,0,0,1
41,countPositive,u-OESA,0,0,0,0,0.0,2,7,5.0,0.2962962962962963,For,0,0,0,1
42,countPositive,u-Oido,0,0,4,5,4.5,2,2,2.0,0.0,For,0,0,0,1
43,countPositive,u-Oido,0,1,3,3,3.0,4,4,4.0,0.1111111111111111,Assignment,0,0,0,1
44,countPositive,u-OODL,0,0,1,1,1.0,1,6,4.0,0.8333333333333334,For,0,0,0,1
45,countPositive,u-OODL,0,0,1,1,1.0,1,6,4.0,0.8333333333333334,For,0,0,0,1
46,countPositive,u-OODL,1,0,2,2,2.0,4,5,4.5,1.0,If,0,0,1,0
47,countPositive,u-OODL,1,0,2,2,2.0,4,5,4.5,1.0,If,0,0,1,0
48,countPositive,u-ORAN,0,0,1,1,1.0,1,6,4.0,0.8333333333333334,For,0,0,1,0
49,countPositive,u-ORAN,0,0,1,1,1.0,1,6,4.0,0.8333333333333334,For,0,1,1,1
50,countPositive,u-ORAN,0,0,1,1,1.0,1,6,4.0,0.8333333333333334,For,0,0,1,0
51,countPositive,u-ORAN,0,0,1,1,1.0,1,6,4.0,0.8333333333333334,For,0,0,1,0
52,countPositive,u-ORAN,0,0,1,1,1.0,1,6,4.0,0.8333333333333334,For,0,0,1,0
53,countPositive,u-ORAN,1,0,2,2,2.0,4,5,4.5,1.0,If,0,0,1,0
54,countPositive,u-ORAN,1,0,2,2,2.0,4,5,4.5,1.0,If,0,0,1,0
55,countPositive,u-ORAN,1,0,2,2,2.0,4,5,4.5,1.0,If,0,0,1,0
56,countPositive,u-ORAN,1,0,2,2,2.0,4,5,4.5,1.0,If,0,0,1,0
57,countPositive,u-ORAN,1,0,2,2,2.0,4,5,4.5,1.0,If,0,0,1,0
58,countPositive,u-ORBN,0,0,1,1,1.0,1,6,4.0,0.8333333333333334,For,0,0,0,1
