,_IM_PROGRAM,_IM_OPERATOR,_IM_SOURCE_PRIMITIVE_ARC,_IM_TARGET_PRIMITIVE_ARC,_IM_DISTANCE_BEGIN_MIN,_IM_DISTANCE_BEGIN_MAX,_IM_DISTANCE_BEGIN_AVG,_IM_DISTANCE_END_MIN,_IM_DISTANCE_END_MAX,_IM_DISTANCE_END_AVG,_IM_COMPLEXITY,_IM_TYPE_STATEMENT,_IM_MINIMAL,_IM_EQUIVALENT,PREDICTED,RESULT
0,lastZero,u-Ccsr,0,0,1,1,1.0,1,6,4.0,0.8333333333333334,For,0,0,1,0
1,lastZero,u-Ccsr,0,0,1,1,1.0,1,6,4.0,0.8333333333333334,For,0,0,1,0
2,lastZero,u-Ccsr,1,0,2,2,2.0,4,5,4.5,1.0,If,0,0,1,0
3,lastZero,u-Ccsr,1,0,2,2,2.0,4,5,4.5,1.0,If,0,0,1,0
4,lastZero,u-Ccsr,0,1,3,3,3.0,4,4,4.0,0.5185185185185185,Assignment,0,0,1,0
5,lastZero,u-Ccsr,0,0,2,2,2.0,0,0,0.0,0.2222222222222222,Return,0,0,1,0
6,lastZero,u-CRCR,0,0,1,1,1.0,1,6,4.0,0.8333333333333334,For,0,0,1,0
7,lastZero,u-CRCR,0,0,1,1,1.0,1,6,4.0,0.8333333333333334,For,0,0,1,0
8,lastZero,u-CRCR,0,0,1,1,1.0,1,6,4.0,0.8333333333333334,For,0,0,1,0
9,lastZero,u-CRCR,0,0,1,1,1.0,1,6,4.0,0.8333333333333334,For,0,0,1,0
10,lastZero,u-CRCR,0,0,1,1,1.0,1,6,4.0,0.8333333333333334,For,0,0,1,0
11,lastZero,u-CRCR,0,0,1,1,1.0,1,6,4.0,0.8333333333333334,For,0,0,1,0
12,lastZero,u-CRCR,0,0,1,1,1.0,1,6,4.0,0.8333333333333334,For,0,0,1,0
13,lastZero,u-CRCR,0,0,1,1,1.0,1,6,4.0,0.8333333333333334,For,0,0,1,0
14,lastZero,u-CRCR,0,0,1,1,1.0,1,6,4.0,0.8333333333333334,For,0,0,1,0
15,lastZero,u-CRCR,0,0,1,1,1.0,1,6,4.0,0.8333333333333334,For,0,0,1,0
16,lastZero,u-CRCR,1,0,2,2,2.0,4,5,4.5,1.0,If,0,0,1,0
17,lastZero,u-CRCR,1,0,2,2,2.0,4,5,4.5,1.0,If,0,0,1,0
18,lastZero,u-CRCR,1,0,2,2,2.0,4,5,4.5,1.0,If,0,0,1,0
19,lastZero,u-CRCR,1,0,2,2,2.0,4,5,4.5,1.0,If,0,0,1,0
20,lastZero,u-CRCR,1,0,2,2,2.0,4,5,4.5,1.0,If,0,0,1,0
21,lastZero,u-CRCR,1,0,2,2,2.0,4,5,4.5,1.0,If,0,0,1,0
22,lastZero,u-CRCR,1,0,2,2,2.0,4,5,4.5,1.0,If,0,0,1,0
23,lastZero,u-CRCR,1,0,2,2,2.0,4,5,4.5,1.0,If,0,0,1,0
24,lastZero,u-CRCR,1,0,2,2,2.0,4,5,4.5,1.0,If,0,0,1,0
25,lastZero,u-CRCR,1,0,2,2,2.0,4,5,4.5,1.0,If,0,0,1,0
26,lastZero,u-CRCR,0,1,3,3,3.0,4,4,4.0,0.5185185185185185,Assignment,0,0,1,0
27,lastZero,u-CRCR,0,1,3,3,3.0,4,4,4.0,0.5185185185185185,Assignment,0,0,1,0
28,lastZero,u-CRCR,0,1,3,3,3.0,4,4,4.0,0.5185185185185185,Assignment,0,0,1,0
29,lastZero,u-CRCR,0,1,3,3,3.0,4,4,4.0,0.5185185185185185,Assignment,0,0,1,0
30,lastZero,u-CRCR,0,1,3,3,3.0,4,4,4.0,0.5185185185185185,Assignment,0,0,1,0
31,lastZero,u-CRCR,0,0,2,2,2.0,0,0,0.0,0.2222222222222222,Return,0,0,1,0
32,lastZero,u-CRCR,0,0,2,2,2.0,0,0,0.0,0.2222222222222222,Return,0,0,1,0
33,lastZero,u-CRCR,0,0,2,2,2.0,0,0,0.0,0.2222222222222222,Return,0,0,1,0
34,lastZero,u-CRCR,0,0,2,2,2.0,0,0,0.0,0.2222222222222222,Return,0,0,1,0
35,lastZero,u-CRCR,0,0,2,2,2.0,0,0,0.0,0.2222222222222222,Return,0,0,1,0
36,lastZero,u-OCNG,0,0,1,1,1.0,1,6,4.0,0.8333333333333334,For,0,0,1,0
37,lastZero,u-OCNG,1,0,2,2,2.0,4,5,4.5,1.0,If,0,0,1,0
38,lastZero,u-OEAA,0,0,0,0,0.0,2,7,5.0,0.2962962962962963,For,0,1,1,1
39,lastZero,u-OEAA,0,0,0,0,0.0,2,7,5.0,0.2962962962962963,For,0,0,1,0
40,lastZero,u-OEAA,0,0,0,0,0.0,2,7,5.0,0.2962962962962963,For,0,0,1,0
