,_IM_PROGRAM,_IM_OPERATOR,_IM_SOURCE_PRIMITIVE_ARC,_IM_TARGET_PRIMITIVE_ARC,_IM_DISTANCE_BEGIN_MIN,_IM_DISTANCE_BEGIN_MAX,_IM_DISTANCE_BEGIN_AVG,_IM_DISTANCE_END_MIN,_IM_DISTANCE_END_MAX,_IM_DISTANCE_END_AVG,_IM_COMPLEXITY,_IM_TYPE_STATEMENT,_IM_MINIMAL,_IM_EQUIVALENT,PREDICTED,RESULT
0,checkIt,u-CRCR,1,0,0,0,0.0,2,2,2.0,1.0,If,1,0,0,1
1,checkIt,u-CRCR,1,0,0,0,0.0,2,2,2.0,1.0,If,1,0,0,1
2,checkIt,u-CRCR,1,0,0,0,0.0,2,2,2.0,1.0,If,1,0,0,1
3,checkIt,u-CRCR,1,0,0,0,0.0,2,2,2.0,1.0,If,1,0,0,1
4,checkIt,u-CRCR,1,0,0,0,0.0,2,2,2.0,1.0,If,1,0,0,1
5,checkIt,u-CRCR,1,0,0,0,0.0,2,2,2.0,1.0,If,1,0,0,1
6,checkIt,u-CRCR,1,0,0,0,0.0,2,2,2.0,1.0,If,1,0,0,1
7,checkIt,u-CRCR,1,0,0,0,0.0,2,2,2.0,1.0,If,1,0,0,1
8,checkIt,u-CRCR,1,0,0,0,0.0,2,2,2.0,1.0,If,1,0,0,1
9,checkIt,u-CRCR,1,0,0,0,0.0,2,2,2.0,1.0,If,0,0,1,0
10,checkIt,u-CRCR,1,0,0,0,0.0,2,2,2.0,1.0,If,1,0,0,1
11,checkIt,u-CRCR,1,0,0,0,0.0,2,2,2.0,1.0,If,1,0,0,1
12,checkIt,u-CRCR,1,0,0,0,0.0,2,2,2.0,1.0,If,1,0,0,1
13,checkIt,u-CRCR,1,0,0,0,0.0,2,2,2.0,1.0,If,1,0,0,1
14,checkIt,u-OCNG,1,0,0,0,0.0,2,2,2.0,1.0,If,0,0,0,1
15,checkIt,u-OLAN,1,0,0,0,0.0,2,2,2.0,1.0,If,1,0,0,1
16,checkIt,u-OLAN,1,0,0,0,0.0,2,2,2.0,1.0,If,1,0,0,1
17,checkIt,u-OLAN,1,0,0,0,0.0,2,2,2.0,1.0,If,0,0,1,0
18,checkIt,u-OLAN,1,0,0,0,0.0,2,2,2.0,1.0,If,0,0,1,0
19,checkIt,u-OLAN,1,0,0,0,0.0,2,2,2.0,1.0,If,0,0,1,0
20,checkIt,u-OLAN,1,0,0,0,0.0,2,2,2.0,1.0,If,0,0,1,0
21,checkIt,u-OLAN,1,0,0,0,0.0,2,2,2.0,1.0,If,0,0,1,0
22,checkIt,u-OLAN,1,0,0,0,0.0,2,2,2.0,1.0,If,0,1,1,1
23,checkIt,u-OLAN,1,0,0,0,0.0,2,2,2.0,1.0,If,0,0,1,0
24,checkIt,u-OLAN,1,0,0,0,0.0,2,2,2.0,1.0,If,0,0,1,0
25,checkIt,u-OLBN,1,0,0,0,0.0,2,2,2.0,1.0,If,0,1,0,0
26,checkIt,u-OLBN,1,0,0,0,0.0,2,2,2.0,1.0,If,0,0,0,1
27,checkIt,u-OLBN,1,0,0,0,0.0,2,2,2.0,1.0,If,1,0,0,1
28,checkIt,u-OLBN,1,0,0,0,0.0,2,2,2.0,1.0,If,0,0,0,1
29,checkIt,u-OLBN,1,0,0,0,0.0,2,2,2.0,1.0,If,0,1,0,0
30,checkIt,u-OLBN,1,0,0,0,0.0,2,2,2.0,1.0,If,0,0,0,1
31,checkIt,u-OLLN,1,0,0,0,0.0,2,2,2.0,1.0,If,0,0,0,1
32,checkIt,u-OLLN,1,0,0,0,0.0,2,2,2.0,1.0,If,0,0,0,1
33,checkIt,u-OLNG,1,0,0,0,0.0,2,2,2.0,1.0,If,0,0,0,1
34,checkIt,u-OLNG,1,0,0,0,0.0,2,2,2.0,1.0,If,0,0,0,1
35,checkIt,u-OLNG,1,0,0,0,0.0,2,2,2.0,1.0,If,0,0,0,1
36,checkIt,u-OLNG,1,0,0,0,0.0,2,2,2.0,1.0,If,0,0,0,1
37,checkIt,u-OLNG,1,0,0,0,0.0,2,2,2.0,1.0,If,0,0,0,1
38,checkIt,u-OLNG,1,0,0,0,0.0,2,2,2.0,1.0,If,0,0,0,1
39,checkIt,u-OLRN,1,0,0,0,0.0,2,2,2.0,1.0,If,0,0,0,1
40,checkIt,u-OLRN,1,0,0,0,0.0,2,2,2.0,1.0,If,0,0,0,1
41,checkIt,u-OLRN,1,0,0,0,0.0,2,2,2.0,1.0,If,0,0,0,1
42,checkIt,u-OLRN,1,0,0,0,0.0,2,2,2.0,1.0,If,0,0,0,1
43,checkIt,u-OLRN,1,0,0,0,0.0,2,2,2.0,1.0,If,0,0,0,1
44,checkIt,u-OLRN,1,0,0,0,0.0,2,2,2.0,1.0,If,1,0,0,1
45,checkIt,u-OLRN,1,0,0,0,0.0,2,2,2.0,1.0,If,0,0,0,1
46,checkIt,u-OLRN,1,0,0,0,0.0,2,2,2.0,1.0,If,0,0,0,1
47,checkIt,u-OLRN,1,0,0,0,0.0,2,2,2.0,1.0,If,0,0,0,1
48,checkIt,u-OLRN,1,0,0,0,0.0,2,2,2.0,1.0,If,0,0,0,1
49,checkIt,u-OLRN,1,0,0,0,0.0,2,2,2.0,1.0,If,0,0,0,1
50,checkIt,u-OLRN,1,0,0,0,0.0,2,2,2.0,1.0,If,0,0,0,1
51,checkIt,u-OLSN,1,0,0,0,0.0,2,2,2.0,1.0,If,0,0,0,1
52,checkIt,u-OLSN,1,0,0,0,0.0,2,2,2.0,1.0,If,0,0,0,1
53,checkIt,u-OLSN,1,0,0,0,0.0,2,2,2.0,1.0,If,1,0,0,1
54,checkIt,u-OLSN,1,0,0,0,0.0,2,2,2.0,1.0,If,0,0,0,1
55,checkIt,u-OODL,1,0,0,0,0.0,2,2,2.0,1.0,If,0,0,0,1
56,checkIt,u-OODL,1,0,0,0,0.0,2,2,2.0,1.0,If,1,0,0,1
57,checkIt,u-OODL,1,0,0,0,0.0,2,2,2.0,1.0,If,1,0,0,1
58,checkIt,u-OODL,1,0,0,0,0.0,2,2,2.0,1.0,If,1,0,0,1
59,checkIt,u-SRSR,0,1,1,1,1.0,1,1,1.0,0.0,Function Call,0,0,0,1
60,checkIt,u-SRSR,0,1,1,1,1.0,1,1,1.0,0.0,Function Call,0,0,0,1
61,checkIt,u-SRSR,0,1,1,1,1.0,1,1,1.0,0.0,Function Call,0,0,0,1
62,checkIt,u-SRSR,0,1,1,1,1.0,1,1,1.0,0.0,Function Call,0,0,0,1
63,checkIt,u-SRSR,1,0,0,0,0.0,2,2,2.0,1.0,Block,0,0,0,1
64,checkIt,u-SRSR,1,0,0,0,0.0,2,2,2.0,1.0,Block,0,0,0,1
65,checkIt,u-SSDL,0,1,1,1,1.0,1,1,1.0,0.0,Function Call,0,0,0,1
66,checkIt,u-SSDL,0,1,1,1,1.0,1,1,1.0,0.0,Function Call,0,0,0,1
67,checkIt,u-SSDL,0,1,1,1,1.0,1,1,1.0,0.0,Function Call,0,0,0,1
68,checkIt,u-SSDL,0,1,1,1,1.0,1,1,1.0,0.0,Function Call,0,0,0,1
69,checkIt,u-SSDL,1,0,0,0,0.0,2,2,2.0,1.0,Block,0,0,0,1
70,checkIt,u-SSDL,1,0,0,0,0.0,2,2,2.0,1.0,Block,0,0,0,1
71,checkIt,u-STRI,1,0,0,0,0.0,2,2,2.0,1.0,If,0,0,0,1
72,checkIt,u-STRI,1,0,0,0,0.0,2,2,2.0,1.0,If,0,0,0,1
73,checkIt,u-STRP,0,1,1,1,1.0,1,1,1.0,0.0,Function Call,0,0,0,1
74,checkIt,u-STRP,0,1,1,1,1.0,1,1,1.0,0.0,Function Call,0,0,0,1
75,checkIt,u-STRP,0,1,1,1,1.0,1,1,1.0,0.0,Function Call,0,0,0,1
76,checkIt,u-STRP,0,1,1,1,1.0,1,1,1.0,0.0,Function Call,0,0,0,1
77,checkIt,u-STRP,1,0,0,0,0.0,2,2,2.0,1.0,Block,0,0,0,1
78,checkIt,u-STRP,1,0,0,0,0.0,2,2,2.0,1.0,Block,0,0,0,1
79,checkIt,u-VDTR,1,0,0,0,0.0,2,2,2.0,1.0,If,0,0,0,1
80,checkIt,u-VDTR,1,0,0,0,0.0,2,2,2.0,1.0,If,1,0,0,1
81,checkIt,u-VDTR,1,0,0,0,0.0,2,2,2.0,1.0,If,0,0,0,1
82,checkIt,u-VDTR,1,0,0,0,0.0,2,2,2.0,1.0,If,0,0,0,1
83,checkIt,u-VDTR,1,0,0,0,0.0,2,2,2.0,1.0,If,1,0,0,1
84,checkIt,u-VDTR,1,0,0,0,0.0,2,2,2.0,1.0,If,0,0,0,1
85,checkIt,u-VDTR,1,0,0,0,0.0,2,2,2.0,1.0,If,1,0,0,1
86,checkIt,u-VDTR,1,0,0,0,0.0,2,2,2.0,1.0,If,1,0,0,1
87,checkIt,u-VDTR,1,0,0,0,0.0,2,2,2.0,1.0,If,1,0,0,1
88,checkIt,u-VLSR,1,0,0,0,0.0,2,2,2.0,1.0,If,0,0,1,0
89,checkIt,u-VLSR,1,0,0,0,0.0,2,2,2.0,1.0,If,0,0,1,0
90,checkIt,u-VLSR,1,0,0,0,0.0,2,2,2.0,1.0,If,1,0,0,1
91,checkIt,u-VLSR,1,0,0,0,0.0,2,2,2.0,1.0,If,1,0,0,1
92,checkIt,u-VLSR,1,0,0,0,0.0,2,2,2.0,1.0,If,1,0,0,1
93,checkIt,u-VLSR,1,0,0,0,0.0,2,2,2.0,1.0,If,0,0,1,0
94,checkIt,u-VTWD,1,0,0,0,0.0,2,2,2.0,1.0,If,0,0,1,0
95,checkIt,u-VTWD,1,0,0,0,0.0,2,2,2.0,1.0,If,0,0,1,0
96,checkIt,u-VTWD,1,0,0,0,0.0,2,2,2.0,1.0,If,0,0,1,0
97,checkIt,u-VTWD,1,0,0,0,0.0,2,2,2.0,1.0,If,1,0,0,1
98,checkIt,u-VTWD,1,0,0,0,0.0,2,2,2.0,1.0,If,0,0,1,0
99,checkIt,u-VTWD,1,0,0,0,0.0,2,2,2.0,1.0,If,0,0,1,0
100,checkIt,u-VVDL,1,0,0,0,0.0,2,2,2.0,1.0,If,0,0,0,1
101,checkIt,u-VVDL,1,0,0,0,0.0,2,2,2.0,1.0,If,1,0,0,1
102,checkIt,u-VVDL,1,0,0,0,0.0,2,2,2.0,1.0,If,1,0,0,1
