,_IM_PROGRAM,_IM_OPERATOR,_IM_SOURCE_PRIMITIVE_ARC,_IM_TARGET_PRIMITIVE_ARC,_IM_DISTANCE_BEGIN_MIN,_IM_DISTANCE_BEGIN_MAX,_IM_DISTANCE_BEGIN_AVG,_IM_DISTANCE_END_MIN,_IM_DISTANCE_END_MAX,_IM_DISTANCE_END_AVG,_IM_COMPLEXITY,_IM_TYPE_STATEMENT,_IM_MINIMAL,_IM_EQUIVALENT,PREDICTED,RESULT
0,Calculation,u-Ccsr,1,0,1,3,2.0,1,3,2.0,0.1238095238095238,While,0,0,0,1
1,Calculation,u-Ccsr,0,1,2,4,3.0,2,2,2.0,0.0,Assignment,0,0,0,1
2,Calculation,u-Ccsr,0,1,2,4,3.0,2,2,2.0,0.0,Assignment,0,0,0,1
3,Calculation,u-Ccsr,0,1,2,4,3.0,0,0,0.0,1.0,Return,0,0,0,1
4,Calculation,u-CRCR,1,0,1,3,2.0,1,3,2.0,0.1238095238095238,While,0,0,0,1
5,Calculation,u-CRCR,1,0,1,3,2.0,1,3,2.0,0.1238095238095238,While,0,0,0,1
6,Calculation,u-CRCR,1,0,1,3,2.0,1,3,2.0,0.1238095238095238,While,0,0,0,1
7,Calculation,u-CRCR,1,0,1,3,2.0,1,3,2.0,0.1238095238095238,While,0,0,0,1
8,Calculation,u-CRCR,1,0,1,3,2.0,1,3,2.0,0.1238095238095238,While,0,0,0,1
9,Calculation,u-CRCR,0,1,2,4,3.0,2,2,2.0,0.0,Assignment,0,0,0,1
10,Calculation,u-CRCR,0,1,2,4,3.0,2,2,2.0,0.0,Assignment,0,0,0,1
11,Calculation,u-CRCR,0,1,2,4,3.0,2,2,2.0,0.0,Assignment,0,0,0,1
12,Calculation,u-CRCR,0,1,2,4,3.0,2,2,2.0,0.0,Assignment,0,0,0,1
13,Calculation,u-CRCR,0,1,2,4,3.0,2,2,2.0,0.0,Assignment,0,0,0,1
14,Calculation,u-CRCR,0,1,2,4,3.0,2,2,2.0,0.0,Assignment,0,0,0,1
15,Calculation,u-CRCR,0,1,2,4,3.0,2,2,2.0,0.0,Assignment,0,0,0,1
16,Calculation,u-CRCR,0,1,2,4,3.0,2,2,2.0,0.0,Assignment,0,0,0,1
17,Calculation,u-CRCR,0,1,2,4,3.0,2,2,2.0,0.0,Assignment,0,0,0,1
18,Calculation,u-CRCR,0,1,2,4,3.0,2,2,2.0,0.0,Assignment,0,0,0,1
19,Calculation,u-CRCR,0,1,2,4,3.0,0,0,0.0,1.0,Return,0,0,0,1
20,Calculation,u-CRCR,0,1,2,4,3.0,0,0,0.0,1.0,Return,0,0,0,1
21,Calculation,u-CRCR,0,1,2,4,3.0,0,0,0.0,1.0,Return,0,0,0,1
22,Calculation,u-CRCR,0,1,2,4,3.0,0,0,0.0,1.0,Return,0,0,0,1
23,Calculation,u-CRCR,0,1,2,4,3.0,0,0,0.0,1.0,Return,0,0,0,1
24,Calculation,u-OAAA,0,1,2,4,3.0,2,2,2.0,0.0,Assignment,0,0,0,1
25,Calculation,u-OAAA,0,1,2,4,3.0,2,2,2.0,0.0,Assignment,0,0,0,1
26,Calculation,u-OAAA,0,1,2,4,3.0,2,2,2.0,0.0,Assignment,0,0,0,1
27,Calculation,u-OAAA,0,1,2,4,3.0,2,2,2.0,0.0,Assignment,0,0,0,1
28,Calculation,u-OAAA,0,1,2,4,3.0,2,2,2.0,0.0,Assignment,0,0,0,1
29,Calculation,u-OAAA,0,1,2,4,3.0,2,2,2.0,0.0,Assignment,0,0,0,1
30,Calculation,u-OAAA,0,1,2,4,3.0,2,2,2.0,0.0,Assignment,0,0,0,1
31,Calculation,u-OAAA,0,1,2,4,3.0,2,2,2.0,0.0,Assignment,0,0,0,1
32,Calculation,u-OABA,0,1,2,4,3.0,2,2,2.0,0.0,Assignment,0,0,0,1
33,Calculation,u-OABA,0,1,2,4,3.0,2,2,2.0,0.0,Assignment,0,0,0,1
34,Calculation,u-OABA,0,1,2,4,3.0,2,2,2.0,0.0,Assignment,0,0,0,1
35,Calculation,u-OABA,0,1,2,4,3.0,2,2,2.0,0.0,Assignment,0,0,0,1
36,Calculation,u-OABA,0,1,2,4,3.0,2,2,2.0,0.0,Assignment,0,0,0,1
37,Calculation,u-OABA,0,1,2,4,3.0,2,2,2.0,0.0,Assignment,0,0,0,1
38,Calculation,u-OAEA,0,1,2,4,3.0,2,2,2.0,0.0,Assignment,0,0,1,0
39,Calculation,u-OAEA,0,1,2,4,3.0,2,2,2.0,0.0,Assignment,0,0,1,0
40,Calculation,u-OASA,0,1,2,4,3.0,2,2,2.0,0.0,Assignment,0,0,0,1
41,Calculation,u-OASA,0,1,2,4,3.0,2,2,2.0,0.0,Assignment,0,0,0,1
42,Calculation,u-OASA,0,1,2,4,3.0,2,2,2.0,0.0,Assignment,0,0,0,1
43,Calculation,u-OASA,0,1,2,4,3.0,2,2,2.0,0.0,Assignment,0,0,0,1
44,Calculation,u-OCNG,1,0,1,3,2.0,1,3,2.0,0.1238095238095238,While,0,0,1,0
45,Calculation,u-OODL,1,0,1,3,2.0,1,3,2.0,0.1238095238095238,While,0,1,0,0
46,Calculation,u-OODL,1,0,1,3,2.0,1,3,2.0,0.1238095238095238,While,0,0,0,1
47,Calculation,u-OODL,0,1,2,4,3.0,2,2,2.0,0.0,Assignment,0,0,0,1
48,Calculation,u-OODL,0,1,2,4,3.0,2,2,2.0,0.0,Assignment,0,0,0,1
