,_IM_PROGRAM,_IM_OPERATOR,_IM_SOURCE_PRIMITIVE_ARC,_IM_TARGET_PRIMITIVE_ARC,_IM_DISTANCE_BEGIN_MIN,_IM_DISTANCE_BEGIN_MAX,_IM_DISTANCE_BEGIN_AVG,_IM_DISTANCE_END_MIN,_IM_DISTANCE_END_MAX,_IM_DISTANCE_END_AVG,_IM_COMPLEXITY,_IM_TYPE_STATEMENT,_IM_MINIMAL,_IM_EQUIVALENT,PREDICTED,RESULT
0,testPad,u-Cccr,0,1,0.14285714285714285,0.5625,0.5121951219512195,0.2,0.9615384615384616,0.9385964912280704,1.0,While,0,0,0,1
1,testPad,u-Cccr,0,1,0.14285714285714285,0.5625,0.5121951219512195,0.2,0.9615384615384616,0.9385964912280704,1.0,While,0,0,0,1
2,testPad,u-Cccr,1,0,0.2857142857142857,0.625,0.6097560975609756,0.6,0.9230769230769232,0.8985879332477537,0.4940476190476191,If,0,0,1,0
3,testPad,u-Cccr,0,0,0.42857142857142855,0.6875,0.7073170731707317,1.0,0.8846153846153846,0.9078947368421054,0.42857142857142855,Assignment,1,0,0,1
4,testPad,u-Cccr,0,0,0.42857142857142855,0.6875,0.7073170731707317,1.0,0.8846153846153846,0.9078947368421054,0.42857142857142855,For,0,1,1,1
5,testPad,u-Cccr,0,1,0.8571428571428571,0.875,1.0,0.8,0.7692307692307693,0.8076923076923077,0.2380952380952381,Assignment,0,0,0,1
6,testPad,u-Cccr,0,1,0.8571428571428571,0.875,1.0,0.8,0.7692307692307693,0.8076923076923077,0.2380952380952381,Assignment,1,0,0,1
7,testPad,u-CCDL,0,1,0.14285714285714285,0.5625,0.5121951219512195,0.2,0.9615384615384616,0.9385964912280704,1.0,While,0,0,0,1
8,testPad,u-CCDL,0,1,0.14285714285714285,0.5625,0.5121951219512195,0.2,0.9615384615384616,0.9385964912280704,1.0,While,0,0,0,1
9,testPad,u-Ccsr,0,1,0.14285714285714285,0.5625,0.5121951219512195,0.2,0.9615384615384616,0.9385964912280704,1.0,While,1,0,0,1
10,testPad,u-Ccsr,0,1,0.14285714285714285,0.5625,0.5121951219512195,0.2,0.9615384615384616,0.9385964912280704,1.0,While,0,0,0,1
11,testPad,u-Ccsr,0,1,0.14285714285714285,0.5625,0.5121951219512195,0.2,0.9615384615384616,0.9385964912280704,1.0,While,0,0,0,1
12,testPad,u-Ccsr,0,1,0.14285714285714285,0.5625,0.5121951219512195,0.2,0.9615384615384616,0.9385964912280704,1.0,While,0,0,0,1
13,testPad,u-Ccsr,0,1,0.14285714285714285,0.5625,0.5121951219512195,0.2,0.9615384615384616,0.9385964912280704,1.0,While,0,1,0,0
