Program,_IM_OPERATOR,_IM_SOURCE_PRIMITIVE_ARC,_IM_TARGET_PRIMITIVE_ARC,_IM_DISTANCE_BEGIN_MIN,_IM_DISTANCE_BEGIN_MAX,_IM_DISTANCE_BEGIN_AVG,_IM_DISTANCE_END_MIN,_IM_DISTANCE_END_MAX,_IM_DISTANCE_END_AVG,_IM_COMPLEXITY,_IM_TYPE_STATEMENT,_IM_MINIMAL,_IM_EQUIVALENT
RecursiveSelectionSort,u-CRCR,0,0,0.6,0.5,0.5454545454545454,0.0,0.0,0.0,1.0,Function Call,0,0
RecursiveSelectionSort,u-CRCR,0,0,0.6,0.5,0.5454545454545454,0.0,0.0,0.0,1.0,Function Call,0,0
RecursiveSelectionSort,u-CRCR,0,0,0.6,0.5,0.5454545454545454,0.0,0.0,0.0,1.0,Function Call,0,0
RecursiveSelectionSort,u-CRCR,0,0,0.6,0.5,0.5454545454545454,0.0,0.0,0.0,1.0,Function Call,0,0
RecursiveSelectionSort,u-CRCR,0,0,0.6,0.5,0.5454545454545454,0.0,0.0,0.0,1.0,Function Call,0,0
RecursiveSelectionSort,u-CRCR,0,0,0.6,0.5,0.5454545454545454,0.0,0.0,0.0,1.0,Function Call,0,0
RecursiveSelectionSort,u-CRCR,0,0,0.6,0.5,0.5454545454545454,0.0,0.0,0.0,1.0,Function Call,0,0
RecursiveSelectionSort,u-CRCR,0,0,0.6,0.5,0.5454545454545454,0.0,0.0,0.0,1.0,Function Call,0,0
RecursiveSelectionSort,u-CRCR,0,0,0.6,0.5,0.5454545454545454,0.0,0.0,0.0,1.0,Function Call,0,0
RecursiveSelectionSort,u-CRCR,0,0,0.6,0.5,0.5454545454545454,0.0,0.0,0.0,1.0,Function Call,0,0
RecursiveSelectionSort,u-OAAN,0,0,0.2,0.16666666666666666,0.18181818181818182,0.5,0.875,1.0,0.8571428571428571,For,0,0
RecursiveSelectionSort,u-OAAN,0,0,0.2,0.16666666666666666,0.18181818181818182,0.5,0.875,1.0,0.8571428571428571,For,0,1
RecursiveSelectionSort,u-OAAN,0,0,0.2,0.16666666666666666,0.18181818181818182,0.5,0.875,1.0,0.8571428571428571,For,0,1
RecursiveSelectionSort,u-OAAN,0,0,0.2,0.16666666666666666,0.18181818181818182,0.5,0.875,1.0,0.8571428571428571,For,0,0
RecursiveSelectionSort,u-OAAN,0,0,0.6,0.5,0.5454545454545454,0.0,0.0,0.0,1.0,Function Call,0,0
RecursiveSelectionSort,u-OAAN,0,0,0.6,0.5,0.5454545454545454,0.0,0.0,0.0,1.0,Function Call,0,0
RecursiveSelectionSort,u-OAAN,0,0,0.6,0.5,0.5454545454545454,0.0,0.0,0.0,1.0,Function Call,0,0
RecursiveSelectionSort,u-OAAN,0,0,0.6,0.5,0.5454545454545454,0.0,0.0,0.0,1.0,Function Call,0,0
RecursiveSelectionSort,u-OABN,0,0,0.2,0.16666666666666666,0.18181818181818182,0.5,0.875,1.0,0.8571428571428571,For,0,1
RecursiveSelectionSort,u-OABN,0,0,0.2,0.16666666666666666,0.18181818181818182,0.5,0.875,1.0,0.8571428571428571,For,0,0
RecursiveSelectionSort,u-OABN,0,0,0.2,0.16666666666666666,0.18181818181818182,0.5,0.875,1.0,0.8571428571428571,For,0,0
RecursiveSelectionSort,u-OABN,0,0,0.6,0.5,0.5454545454545454,0.0,0.0,0.0,1.0,Function Call,0,0
RecursiveSelectionSort,u-OABN,0,0,0.6,0.5,0.5454545454545454,0.0,0.0,0.0,1.0,Function Call,0,0
RecursiveSelectionSort,u-OABN,0,0,0.6,0.5,0.5454545454545454,0.0,0.0,0.0,1.0,Function Call,0,0
RecursiveSelectionSort,u-OALN,0,0,0.2,0.16666666666666666,0.18181818181818182,0.5,0.875,1.0,0.8571428571428571,For,0,0
RecursiveSelectionSort,u-OALN,0,0,0.2,0.16666666666666666,0.18181818181818182,0.5,0.875,1.0,0.8571428571428571,For,0,0
RecursiveSelectionSort,u-OALN,0,0,0.6,0.5,0.5454545454545454,0.0,0.0,0.0,1.0,Function Call,0,0
RecursiveSelectionSort,u-OALN,0,0,0.6,0.5,0.5454545454545454,0.0,0.0,0.0,1.0,Function Call,0,0
RecursiveSelectionSort,u-OARN,0,0,0.2,0.16666666666666666,0.18181818181818182,0.5,0.875,1.0,0.8571428571428571,For,0,0
RecursiveSelectionSort,u-OARN,0,0,0.2,0.16666666666666666,0.18181818181818182,0.5,0.875,1.0,0.8571428571428571,For,0,0
RecursiveSelectionSort,u-OARN,0,0,0.2,0.16666666666666666,0.18181818181818182,0.5,0.875,1.0,0.8571428571428571,For,0,0
RecursiveSelectionSort,u-OARN,0,0,0.2,0.16666666666666666,0.18181818181818182,0.5,0.875,1.0,0.8571428571428571,For,0,0
RecursiveSelectionSort,u-OARN,0,0,0.2,0.16666666666666666,0.18181818181818182,0.5,0.875,1.0,0.8571428571428571,For,0,0
