checkIt,u-CRCR,1,0,0,0,0.0,2,2,2.0,1.0,If,0,0
checkIt,u-CRCR,1,0,0,0,0.0,2,2,2.0,1.0,If,1,0
checkIt,u-CRCR,1,0,0,0,0.0,2,2,2.0,1.0,If,1,0
checkIt,u-CRCR,1,0,0,0,0.0,2,2,2.0,1.0,If,1,0
checkIt,u-CRCR,1,0,0,0,0.0,2,2,2.0,1.0,If,1,0
checkIt,u-CRCR,1,0,0,0,0.0,2,2,2.0,1.0,If,1,0
checkIt,u-CRCR,1,0,0,0,0.0,2,2,2.0,1.0,If,1,0
checkIt,u-CRCR,1,0,0,0,0.0,2,2,2.0,1.0,If,1,0
checkIt,u-CRCR,1,0,0,0,0.0,2,2,2.0,1.0,If,1,0
checkIt,u-CRCR,1,0,0,0,0.0,2,2,2.0,1.0,If,1,0
checkIt,u-CRCR,1,0,0,0,0.0,2,2,2.0,1.0,If,0,0
checkIt,u-CRCR,1,0,0,0,0.0,2,2,2.0,1.0,If,1,0
checkIt,u-CRCR,1,0,0,0,0.0,2,2,2.0,1.0,If,1,0
checkIt,u-CRCR,1,0,0,0,0.0,2,2,2.0,1.0,If,1,0
checkIt,u-CRCR,1,0,0,0,0.0,2,2,2.0,1.0,If,1,0
checkIt,u-OCNG,1,0,0,0,0.0,2,2,2.0,1.0,If,0,0
checkIt,u-OLAN,1,0,0,0,0.0,2,2,2.0,1.0,If,1,0
checkIt,u-OLAN,1,0,0,0,0.0,2,2,2.0,1.0,If,1,0
checkIt,u-OLAN,1,0,0,0,0.0,2,2,2.0,1.0,If,0,0
checkIt,u-OLAN,1,0,0,0,0.0,2,2,2.0,1.0,If,0,0
checkIt,u-OLAN,1,0,0,0,0.0,2,2,2.0,1.0,If,0,0
checkIt,u-OLAN,1,0,0,0,0.0,2,2,2.0,1.0,If,0,0
checkIt,u-OLAN,1,0,0,0,0.0,2,2,2.0,1.0,If,0,0
checkIt,u-OLAN,1,0,0,0,0.0,2,2,2.0,1.0,If,0,1
checkIt,u-OLAN,1,0,0,0,0.0,2,2,2.0,1.0,If,0,0
checkIt,u-OLAN,1,0,0,0,0.0,2,2,2.0,1.0,If,0,0
checkIt,u-OLBN,1,0,0,0,0.0,2,2,2.0,1.0,If,0,1
checkIt,u-OLBN,1,0,0,0,0.0,2,2,2.0,1.0,If,0,0
checkIt,u-OLBN,1,0,0,0,0.0,2,2,2.0,1.0,If,1,0
checkIt,u-OLBN,1,0,0,0,0.0,2,2,2.0,1.0,If,0,0
checkIt,u-OLBN,1,0,0,0,0.0,2,2,2.0,1.0,If,0,1
checkIt,u-OLBN,1,0,0,0,0.0,2,2,2.0,1.0,If,0,0
checkIt,u-OLLN,1,0,0,0,0.0,2,2,2.0,1.0,If,0,0
checkIt,u-OLLN,1,0,0,0,0.0,2,2,2.0,1.0,If,0,0
