Program,_IM_OPERATOR,_IM_SOURCE_PRIMITIVE_ARC,_IM_TARGET_PRIMITIVE_ARC,_IM_DISTANCE_BEGIN_MIN,_IM_DISTANCE_BEGIN_MAX,_IM_DISTANCE_BEGIN_AVG,_IM_DISTANCE_END_MIN,_IM_DISTANCE_END_MAX,_IM_DISTANCE_END_AVG,_IM_COMPLEXITY,_IM_TYPE_STATEMENT,_IM_EQUIVALENT,_IM_MINIMAL
checkIt,u-OLBN,1,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,If,0,0
checkIt,u-OLLN,1,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,If,0,0
checkIt,u-OLLN,1,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,If,0,0
checkIt,u-OLNG,1,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,If,0,0
checkIt,u-OLNG,1,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,If,0,0
checkIt,u-OLNG,1,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,If,0,0
checkIt,u-OLNG,1,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,If,0,0
checkIt,u-OLNG,1,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,If,0,0
checkIt,u-OLNG,1,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,If,0,0
checkIt,u-OLRN,1,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,If,0,0
checkIt,u-OLRN,1,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,If,0,0
checkIt,u-OLRN,1,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,If,0,0
checkIt,u-OLRN,1,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,If,0,0
checkIt,u-OLRN,1,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,If,0,0
checkIt,u-OLRN,1,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,If,0,1
checkIt,u-OLRN,1,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,If,0,0
checkIt,u-OLRN,1,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,If,0,0
checkIt,u-OLRN,1,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,If,0,0
checkIt,u-OLRN,1,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,If,0,0
checkIt,u-OLRN,1,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,If,0,0
checkIt,u-OLRN,1,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,If,0,0
checkIt,u-OLSN,1,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,If,0,0
checkIt,u-OLSN,1,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,If,0,0
checkIt,u-OLSN,1,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,If,0,1
checkIt,u-OLSN,1,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,If,0,0
checkIt,u-OODL,1,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,If,0,0
checkIt,u-OODL,1,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,If,0,1
checkIt,u-OODL,1,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,If,0,1
checkIt,u-OODL,1,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,If,0,1
checkIt,u-SRSR,0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Function Call,0,0
checkIt,u-SRSR,0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Function Call,0,0
checkIt,u-SRSR,0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Function Call,0,0
checkIt,u-SRSR,0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Function Call,0,0
checkIt,u-SRSR,1,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,Block,0,0
checkIt,u-SRSR,1,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,Block,0,0
checkIt,u-SSDL,0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Function Call,0,0
checkIt,u-SSDL,0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Function Call,0,0
checkIt,u-SSDL,0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Function Call,0,0
checkIt,u-SSDL,0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Function Call,0,0
checkIt,u-SSDL,1,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,Block,0,0
checkIt,u-SSDL,1,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,Block,0,0
checkIt,u-STRI,1,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,If,0,0
checkIt,u-STRI,1,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,If,0,0
checkIt,u-STRP,0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Function Call,0,0
checkIt,u-STRP,0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Function Call,0,0
checkIt,u-STRP,0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Function Call,0,0
checkIt,u-STRP,0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Function Call,0,0
checkIt,u-STRP,1,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,Block,0,0
checkIt,u-STRP,1,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,Block,0,0
checkIt,u-VDTR,1,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,If,0,0
checkIt,u-VDTR,1,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,If,0,1
checkIt,u-VDTR,1,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,If,0,0
checkIt,u-VDTR,1,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,If,0,0
checkIt,u-VDTR,1,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,If,0,1
checkIt,u-VDTR,1,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,If,0,0
checkIt,u-VDTR,1,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,If,0,1
checkIt,u-VDTR,1,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,If,0,1
checkIt,u-VDTR,1,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,If,0,1
checkIt,u-VLSR,1,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,If,0,0
checkIt,u-VLSR,1,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,If,0,0
checkIt,u-VLSR,1,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,If,0,1
checkIt,u-VLSR,1,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,If,0,1
checkIt,u-VLSR,1,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,If,0,1
checkIt,u-VLSR,1,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,If,0,0
checkIt,u-VTWD,1,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,If,0,0
checkIt,u-VTWD,1,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,If,0,0
checkIt,u-VTWD,1,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,If,0,0
checkIt,u-VTWD,1,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,If,0,1
checkIt,u-VTWD,1,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,If,0,0
checkIt,u-VTWD,1,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,If,0,0
checkIt,u-VVDL,1,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,If,0,0
checkIt,u-VVDL,1,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,If,0,1
checkIt,u-VVDL,1,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,If,0,1
