Min;50.0;0.0;0.0;0.0
Max;82.91666666666666;94.16666666666667;80.0;79.78571428571428
Mean;68.79166666666666;51.0;45.416666666666664;46.40238095238095
Median;79.58333333333333;75.0;71.66666666666666;74.78571428571428

SampleSplit;Accuracy;Precision;Recall;F1
5;79.58333333333333;75.0;76.66666666666666;74.78571428571428
15;79.58333333333333;75.0;76.66666666666666;74.78571428571428
25;81.25;85.0;80.0;79.78571428571428
35;81.66666666666667;86.66666666666666;77.5;79.42857142857143
45;82.91666666666666;94.16666666666667;71.66666666666666;77.61904761904762
55;82.91666666666666;94.16666666666667;71.66666666666666;77.61904761904762
65;50.0;0.0;0.0;0.0
75;50.0;0.0;0.0;0.0
85;50.0;0.0;0.0;0.0
95;50.0;0.0;0.0;0.0
