Min;70.625;69.23321123321122;67.14285714285715;67.52672327672327
Max;85.53571428571429;83.55050505050505;95.89285714285715;86.47395543912572
Mean;79.5625;78.94829892329892;85.51785714285715;80.03961092227345
Median;83.70535714285714;79.9505772005772;87.76785714285714;84.07302239384282

SampleSplit;Accuracy;Precision;Recall;F1
5;83.75;83.41161616161615;87.14285714285714;84.49075743657787
15;84.375;83.55050505050505;88.39285714285714;85.15252214246021
25;84.19642857142857;82.24494949494948;86.78571428571429;83.65528735110779
35;85.53571428571429;81.91414141414141;93.39285714285715;86.08394855918074
45;84.91071428571428;80.63131313131314;94.64285714285715;86.47395543912572
55;83.66071428571429;77.9886224886225;95.89285714285715;85.8941726488166
65;76.60714285714285;71.96894771894772;91.96428571428574;79.86904761904763
75;71.33928571428572;69.23321123321122;82.67857142857142;73.72297147297148
85;70.625;79.26984126984127;67.14285714285715;67.52672327672327
95;70.625;79.26984126984127;67.14285714285715;67.52672327672327
