Min;57.29166666666667;57.680097680097674;29.166666666666664;38.85292485292485
Max;68.26388888888889;68.53391053391053;82.77777777777779;72.09502865704911
Mean;61.75347222222222;63.83921495171495;57.645833333333336;58.732839838647315
Median;61.388888888888886;64.10335497835497;57.083333333333336;59.018807860526124

SampleSplit;Accuracy;Precision;Recall;F1
1;60.69444444444445;57.680097680097674;65.13888888888889;59.950598421186655
2;57.43055555555555;65.00000000000001;29.166666666666664;38.85292485292485
3;63.33333333333334;63.90295815295814;65.69444444444444;63.447945845004675
4;58.333333333333336;65.02380952380953;43.47222222222222;49.06724484665662
5;60.27777777777777;59.21681096681096;67.08333333333334;62.17646947136111
6;59.791666666666664;59.018398268398265;56.111111111111114;56.62899896800826
7;68.26388888888889;64.82736707736707;82.77777777777779;72.09502865704911
8;62.15277777777778;61.850815850815856;58.6111111111111;58.26951995373049
9;65.27777777777779;62.23487623487623;74.30555555555556;66.68381463737501
10;65.13888888888889;65.85225885225884;64.58333333333333;62.78388931330107
11;67.0138888888889;68.04273504273503;68.33333333333333;66.26291029232206
12;62.291666666666664;65.7521645021645;52.77777777777778;56.641713549608276
13;60.55555555555555;62.2979797979798;58.88888888888889;59.105144081924266
14;58.81944444444444;61.09740259740259;50.416666666666664;53.812916529634805
15;59.375;60.88888888888889;55.27777777777778;56.59606028646276
16;61.11111111111111;64.23232323232322;52.77777777777778;55.39472361144189
17;61.11111111111111;64.77777777777777;55.27777777777778;57.69431875314229
18;61.7361111111111;64.06565656565657;55.27777777777778;56.66151237823065
19;62.361111111111114;63.807720057720054;59.02777777777778;60.06523284077463
20;63.54166666666667;66.92676767676768;57.77777777777777;60.42481770035949
21;64.2361111111111;66.02994227994229;61.52777777777778;62.313221779940044
22;62.291666666666664;65.64105339105339;56.52777777777778;59.054854330396125
23;65.13888888888889;65.8423520923521;65.97222222222221;65.21583370190183
24;66.31944444444444;68.53391053391053;64.58333333333333;65.85198856870683
25;64.58333333333334;64.91883116883116;64.72222222222223;64.42223205071502
26;63.54166666666667;65.54581529581529;60.1388888888889;61.85338912893093
27;62.291666666666664;62.141053391053404;63.74999999999999;62.46448228414173
28;62.43055555555556;62.795815295815295;60.27777777777777;60.613534212605416
29;62.98611111111111;63.557720057720054;63.88888888888889;62.996928595999805
30;60.48611111111111;62.724386724386726;55.27777777777778;57.29625345414819
31;60.41666666666667;62.97438672438672;57.63888888888889;58.98276139065612
32;60.41666666666667;64.14105339105338;51.38888888888889;55.87226078015553
33;59.791666666666664;62.922799422799415;53.8888888888889;56.84161005832833
34;59.791666666666664;65.30772005772006;47.63888888888889;53.18994309783783
35;57.29166666666667;61.37518037518037;48.88888888888889;52.287497504215764
36;59.166666666666664;63.63492063492065;47.63888888888889;52.587092645916165
37;61.66666666666667;65.27994227994228;56.388888888888886;59.21340493012319
38;59.791666666666664;65.42676767676767;48.88888888888889;54.22024612814087
39;59.166666666666664;63.37518037518037;52.63888888888889;55.90388112059939
40;59.72222222222222;64.90295815295816;51.38888888888889;55.51639279193458
