Min;56.25;56.25;75.0;62.5
Max;56.25;56.25;75.0;62.5
Mean;56.25;56.25;75.0;62.5
Median;56.25;56.25;75.0;62.5

SampleSplit;Accuracy;Precision;Recall;F1
0;56.25;56.25;75.0;62.5
