79.45696517412935;80.67729044837716;81.17960199004975;79.73364122876474
Accuracy;Precision;Recall;F1

78.90646766169154;79.21551751326946;78.83034825870648;78.84852940751246
79.45696517412935;79.82853293431788;79.98258706467662;79.59469009621543
79.00783582089552;78.39144967631722;80.53059701492536;79.30609745632455
78.3799751243781;78.5711756753299;79.12810945273631;78.53862604532107
79.0547263681592;79.40209689642239;79.23084577114429;79.20031246354193
77.706592039801;77.64318586856254;79.23084577114429;77.97381348985016
78.28208955223882;78.36212606580943;79.23308457711443;78.29836336893867
79.30509950248756;79.09459915480002;80.6778606965174;79.46427734634231
78.15907960199004;77.87175144666543;79.1318407960199;78.26420301545332
79.45534825870647;79.4687923077064;81.17960199004975;79.73364122876474
77.78308457711442;77.94370600637305;78.93059701492537;78.24379416448643
78.75485074626866;77.85318641325482;80.73034825870648;79.16000047935898
79.45522388059703;79.11072683610068;80.47910447761195;79.5620642268538
78.28233830845771;78.26080323338566;79.13184079601989;78.38868603388181
78.28146766169154;78.66320094914863;79.37910447761195;78.63450181454216
79.00559701492537;78.75714754981547;80.03208955223882;79.21457269152214
79.23333333333333;78.87846655140079;79.9820895522388;79.3158900770011
78.73097014925374;78.87747545640501;78.82885572139304;78.6604684671192
79.03034825870647;78.65518984434354;80.22960199004976;79.33531369135127
78.50572139303485;78.15038647746768;79.68034825870646;78.82325703111428
79.37873134328358;80.67729044837716;79.82835820895522;79.39028547703892
78.45796019900497;78.85679876228468;78.52960199004976;78.38666522919463
78.83196517412935;79.55268467813707;78.33059701492536;78.77189055802513
76.96032338308457;76.31026860914;79.17935323383084;77.31776625538123
77.75808457711445;77.84722270917997;79.27910447761194;78.0482965938248
76.75982587064676;77.28153376930528;79.87960199004975;77.27827681997763
78.68196517412936;79.02559498620663;79.77935323383085;78.97037997601088
77.90858208955223;77.95267821566111;79.081592039801;77.98055070656874
77.92997512437812;77.60025053583921;79.13034825870648;77.99488415788652
78.33482587064677;79.39223082848127;80.23009950248756;78.45909717799174
