TargetColumn,Classifier,Run,SampleSplit,Accuracy,Precision,Recall,F1
MINIMAL,LR,27,0,69.29370175312027,69.52840373015154,68.75297597575934,69.10336944546692
MINIMAL,LR,28,0,68.3036938171849,68.95570356514263,66.70983334535748,67.75734503932902
MINIMAL,LR,29,0,68.78435899285768,68.54799187812694,69.41490512950004,68.95137911118316
MINIMAL,LR,30,0,68.17942428396218,68.38530069152296,67.6044296948272,67.92335049397342
MINIMAL,GNB,1,0,56.17271481134119,56.24414742827647,68.67722386552197,57.61232762911784
MINIMAL,GNB,2,0,52.559699877353744,72.44527738220793,9.574345285332948,16.327922183837153
MINIMAL,GNB,3,0,57.83042349036865,57.65263437786312,73.92287713729169,62.820926696774904
MINIMAL,GNB,4,0,55.116694322198974,62.15131741110656,39.59526729673184,40.9046947455103
MINIMAL,GNB,5,0,56.77530481206261,64.75000697091781,39.15085491667268,44.441712939796936
MINIMAL,GNB,6,0,56.40880888824761,56.230248415140565,76.48618425799005,62.88786674970218
MINIMAL,GNB,7,0,54.09386047182744,66.64913233132165,19.873025034268814,26.275289688111577
MINIMAL,GNB,8,0,52.70903975182165,68.36303084787066,16.983262390880892,21.01237757636733
MINIMAL,GNB,9,0,53.04126686386263,74.42883229302669,10.056272996176324,17.100266391131235
MINIMAL,GNB,10,0,56.018505158357975,63.58464461338124,35.464973667123594,39.761150667835075
MINIMAL,GNB,11,0,57.138193492533,61.51889545772422,45.840848423634654,47.017900136843956
MINIMAL,GNB,12,0,57.734651179568566,57.54516835880749,76.00028857946756,63.3068561503565
MINIMAL,GNB,13,0,52.980845537839976,51.774945236670845,92.23396580333308,66.22601751061475
MINIMAL,GNB,14,0,57.91339008729529,59.00556847397669,69.34708895462087,60.83782316855403
MINIMAL,GNB,15,0,54.18476300411227,70.91913551758839,15.114710338359425,23.71401179974241
MINIMAL,GNB,16,0,52.287353004833705,71.66260201786517,7.52615251424861,13.35773356659688
MINIMAL,GNB,17,0,55.23771733641151,62.133489378264635,35.019479114061035,38.256959731945784
MINIMAL,GNB,18,0,54.09584445566698,67.33454357183197,24.031094437630767,27.36001388480823
MINIMAL,GNB,19,0,57.284106485823536,54.98492995842749,81.81949354303441,65.63845377901728
MINIMAL,GNB,20,0,53.61427746915807,68.4008665214917,15.539282880023089,20.984225472690348
MINIMAL,GNB,21,0,52.80138518144432,51.82697017718849,88.74143279705649,65.27245850315289
MINIMAL,GNB,22,0,52.16741216362456,75.17037345752516,6.921578529687613,12.546753111457205
MINIMAL,GNB,23,0,57.31025900007214,62.54278661761978,40.13130365774475,45.144738342942894
MINIMAL,GNB,24,0,53.583976625063144,65.08715699505173,14.997835653993215,20.60178419239844
MINIMAL,GNB,25,0,53.340668061467426,52.06712491308704,88.43553856143137,65.41066553587767
MINIMAL,GNB,26,0,53.160846980737325,72.43696082578079,18.258422913209728,22.375164973667665
MINIMAL,GNB,27,0,56.86223937666835,57.96127476755659,68.5718923598586,59.59466889379097
MINIMAL,GNB,28,0,55.0555515475074,66.79180467563371,32.66936007503066,36.09949503022405
MINIMAL,GNB,29,0,53.763617343625995,71.84432756508821,15.900367938821152,20.582089781176926
MINIMAL,GNB,30,0,52.46861698290167,73.71356421356424,7.828078782194647,13.962565306564816
EQUIVALENT,KNN,1,11,77.75957711442786,75.68203171042954,81.92562189054726,78.62587551988426
EQUIVALENT,KNN,2,11,77.8320895522388,75.89667230640522,81.82487562189054,78.69039886526754
EQUIVALENT,KNN,3,11,77.75721393034826,76.08291982431932,81.02661691542288,78.46352984570028
EQUIVALENT,KNN,4,11,78.25808457711445,76.64635734258115,81.4276119402985,78.92495252588199
EQUIVALENT,KNN,5,11,76.03855721393033,74.04871013086185,80.28358208955223,76.99170467576923
EQUIVALENT,KNN,6,11,77.18644278606966,75.32689301299801,80.93109452736317,77.99876082720927
EQUIVALENT,KNN,7,11,77.65796019900499,76.51675102913923,80.03034825870647,78.18095925572865
EQUIVALENT,KNN,8,11,76.83308457711442,74.66213686092213,81.37661691542289,77.81970665925718
EQUIVALENT,KNN,9,11,77.43594527363184,75.74146335661267,80.73283582089552,78.13717000704365
EQUIVALENT,KNN,10,11,77.28097014925373,75.13456041614047,81.62661691542287,78.23075773890383
EQUIVALENT,KNN,11,11,76.58482587064677,74.58512966690384,80.62761194029852,77.46265795925157
EQUIVALENT,KNN,12,11,77.35932835820896,75.71785888374147,80.72885572139302,78.08866086881406
EQUIVALENT,KNN,13,11,76.78420398009949,74.12287505519122,82.32338308457712,77.98260093769551
EQUIVALENT,KNN,14,11,77.53470149253731,75.89911978095697,80.77661691542289,78.2160788079625
EQUIVALENT,KNN,15,11,76.95783582089553,75.01088842246222,81.02910447761195,77.86863619541231
EQUIVALENT,KNN,16,11,76.35845771144278,74.1299223179348,80.9768656716418,77.38114574178725
EQUIVALENT,KNN,17,11,76.31019900497513,74.39590850701059,80.37810945273633,77.21029065304978
EQUIVALENT,KNN,18,11,76.63507462686567,74.8288011765895,80.32985074626865,77.46498181650442
EQUIVALENT,KNN,19,11,76.40758706467659,74.4256615023278,80.62835820895522,77.35555078427015
EQUIVALENT,KNN,20,11,76.88420398009951,74.91733314313225,80.87611940298508,77.76581673012673
EQUIVALENT,KNN,21,11,75.93333333333334,74.38227059270734,79.4820895522388,76.8004083067815
EQUIVALENT,KNN,22,11,76.65895522388058,74.13556890115242,82.02512437810945,77.8411860024206
EQUIVALENT,KNN,23,11,77.13258706467661,75.75416129275186,80.07661691542289,77.80799512090857
EQUIVALENT,KNN,24,11,78.1318407960199,76.10077154077833,82.02512437810945,78.94436075010219
EQUIVALENT,KNN,25,11,77.23457711442785,74.94454023644685,81.97711442786068,78.24527035163132
EQUIVALENT,KNN,26,11,77.55534825870646,75.61796460843975,81.37238805970148,78.35143546485224
EQUIVALENT,KNN,27,11,78.06007462686566,75.75286005070095,82.72462686567165,79.0396910001329
EQUIVALENT,KNN,28,11,78.38221393034826,75.97424939643048,83.12686567164182,79.36708406432294
EQUIVALENT,KNN,29,11,76.91057213930348,74.61878136692687,81.57835820895522,77.93301733538667
EQUIVALENT,KNN,30,11,76.1365671641791,73.75459952242072,81.17860696517413,77.26840166629638
EQUIVALENT,DT,1,35,78.67848258706469,78.47837519159398,78.97636815920399,78.62675595757183
EQUIVALENT,DT,2,35,77.50883084577114,76.71600870918644,79.33059701492537,78.0777216393366
EQUIVALENT,DT,3,35,77.10995024875622,76.85881840450375,77.58383084577116,77.14866751426094
EQUIVALENT,DT,4,35,76.70907960199006,76.64104941883424,77.23656716417912,76.7998584728382
EQUIVALENT,DT,5,35,77.8078358208955,77.38505718526727,78.72885572139305,78.07065405266995
EQUIVALENT,DT,6,35,78.15970149253731,78.21201644440045,78.43308457711444,78.31980919239642
EQUIVALENT,DT,7,35,78.05820895522388,77.9730125708514,78.2860696517413,78.18739575369163
EQUIVALENT,DT,8,35,78.48084577114426,77.37723077928055,80.17810945273631,78.76269745869209
EQUIVALENT,DT,9,35,78.4563432835821,77.04484652633779,80.92611940298508,78.96976016500881
EQUIVALENT,DT,10,35,77.15883084577116,76.83640842681281,78.38283582089555,77.40971187615912
EQUIVALENT,DT,11,35,79.10559701492538,78.03822403625188,81.22636815920397,79.53268592749836
EQUIVALENT,DT,12,35,78.5097014925373,78.2425094003823,79.48034825870647,78.63901492500392
EQUIVALENT,DT,13,35,77.11057213930349,76.84058859038771,77.83557213930348,77.17802713777544
EQUIVALENT,DT,14,35,78.33370646766168,77.88256202127396,78.8308457711443,78.48554830895272
EQUIVALENT,DT,15,35,79.15534825870647,79.20203941989601,78.98059701492538,79.32923047679705
EQUIVALENT,DT,16,35,77.93445273631842,77.35696578030785,79.53208955223882,78.39896025277581
EQUIVALENT,DT,17,35,78.13159203980099,77.6927851978652,78.8813432835821,78.25004562107875
EQUIVALENT,DT,18,35,78.63059701492536,77.58186879517575,80.67860696517413,79.0798680464123
EQUIVALENT,DT,19,35,78.40584577114427,77.8762537814782,79.42661691542288,78.58355235109563
EQUIVALENT,DT,20,35,78.13296019900497,78.00773161293044,78.38034825870646,78.14075148761623
EQUIVALENT,DT,21,35,77.21007462686569,77.08520441057358,77.63432835820895,77.32560202405516
EQUIVALENT,DT,22,35,77.02997512437811,77.28671518496044,76.98109452736318,77.17385329704855
EQUIVALENT,DT,23,35,77.656592039801,77.14488776714006,78.93258706467662,77.94543989289984
EQUIVALENT,DT,24,35,78.58296019900499,78.52186616264102,79.2355721393035,78.78151693413916
EQUIVALENT,DT,25,35,78.40746268656716,77.92097211373157,79.181592039801,78.58777472685351
EQUIVALENT,DT,26,35,78.7555970149254,78.56761095495834,79.37935323383084,78.80472981547048
EQUIVALENT,DT,27,35,78.70820895522388,78.17436761242276,79.48258706467662,78.74720071740353
EQUIVALENT,DT,28,35,77.7344527363184,76.84272152474362,79.28283582089553,78.23549465696364
EQUIVALENT,DT,29,35,77.98296019900498,78.33146811460065,77.68109452736319,78.06588665114857
EQUIVALENT,DT,30,35,77.68271144278606,76.75479379885091,79.27810945273632,77.8888656906301
EQUIVALENT,RF,1,15,80.10534825870647,79.70506294705781,79.97910447761193,79.89190084774245
EQUIVALENT,RF,2,15,80.15497512437811,80.11050146342046,82.22885572139302,81.16416941496558
EQUIVALENT,RF,3,15,80.37960199004974,80.27010339550965,83.02487562189054,80.81487138396288
EQUIVALENT,RF,4,15,80.32823383084579,79.60987626514881,81.72761194029852,80.57326680022052
EQUIVALENT,RF,5,15,80.72860696517414,79.98608128823966,81.32661691542289,80.9648019983922
EQUIVALENT,RF,6,15,80.60323383084575,79.91215823175388,82.72885572139303,80.56178603960792
EQUIVALENT,RF,7,15,80.0823383084577,79.47676202470224,81.08308457711443,80.52753674773496
EQUIVALENT,RF,8,15,79.90509950248756,79.61480571486979,82.27636815920398,80.51580620837528
EQUIVALENT,RF,9,15,81.17723880597015,81.5199906375143,82.27512437810945,82.14082383667251
EQUIVALENT,RF,10,15,80.1307213930348,79.72059095504295,81.2283582089552,80.24970016889179
EQUIVALENT,RF,11,15,80.77922885572141,79.76698188214594,82.17786069651741,80.91590198519478
EQUIVALENT,RF,12,15,80.62873134328358,80.59261693859433,81.67487562189055,80.7470897228874
EQUIVALENT,RF,13,15,80.0276119402985,78.90379013274347,81.3768656716418,80.57617339735808
EQUIVALENT,RF,14,15,79.9289800995025,79.10510962048366,80.92736318407961,80.5018195376363
EQUIVALENT,RF,15,15,80.1526119402985,79.22332007565619,81.62562189054728,80.54110651201995
EQUIVALENT,RF,16,15,80.27810945273632,80.48747131097757,81.77910447761194,81.00064300414758
EQUIVALENT,RF,17,15,80.20684079601989,80.0181556899018,79.48283582089553,81.08971951374895
EQUIVALENT,RF,18,15,80.93059701492537,79.77393067553804,82.02661691542288,80.47194965310891
EQUIVALENT,RF,19,15,79.80298507462686,78.70533880217572,82.37786069651742,80.17237924089342
EQUIVALENT,RF,20,15,80.3544776119403,79.2931058699114,82.17686567164179,80.02231051907144
EQUIVALENT,RF,21,15,80.48059701492538,79.76771990841863,81.72885572139303,80.74425742678244
EQUIVALENT,RF,22,15,80.87611940298508,81.04367207012231,82.72437810945273,81.0361020434852
EQUIVALENT,RF,23,15,80.37810945273633,79.53745194049264,81.12512437810946,81.27879064262673
EQUIVALENT,RF,24,15,81.42835820895522,80.5902339564783,82.62711442786069,81.5996049606109
