82.11925546497368;83.10734010310688;82.4211817329197;81.88932502027104
Accuracy;Precision;Recall;F1

80.0129860760407;80.43184281147369;80.85275232667198;80.02875221764313
80.34070413390086;81.11703223872307;79.94877714450617;80.08780318334045
80.46262895894957;80.84281559498987;80.67527595411586;80.37392861150326
81.5783493254455;82.520805923383;81.27912849000793;81.46509013366925
80.43232811485464;80.81052115506677;80.30950147896979;80.3826545166836
80.37389077267152;82.06021770622286;78.93081307264988;79.94225646689259
81.27407834932544;81.88179156555317;81.93672895173508;81.39252942141925
81.36804703845321;82.09685438159858;80.37659620518001;80.90949665800353
82.11925546497368;83.10734010310688;80.91623980953756;81.88932502027104
80.3425077555732;80.93858365884729;79.22949282158574;79.95129112522467
80.46064497511003;80.91073445891158;81.03672173724839;80.4611331763778
80.1010028136498;81.14591507911655;81.27443907365989;80.23861513257822
80.40473270326815;80.77862137573406;80.9772022220619;80.23954795050695
80.94563884279633;80.9489074912439;80.97648077339296;80.95958242941435
81.09768414977275;81.93338905429796;81.2199696991559;80.93437159828724
79.65190101724262;80.45404784238798;80.13166438207921;79.3669079892363
80.07448957506674;81.08762528960523;79.77418656662579;80.23907853638622
79.77238294495346;78.69132459293263;81.75925257917898;80.23995200390426
81.24648293773899;81.75796224437426;80.79647933049564;80.79486132127265
80.16268667484307;80.57863147490231;80.31563379265565;80.30212255338967
80.5540725777361;80.82087431344137;80.49202799220836;80.40471521324311
80.79629896832841;81.23536843568017;80.61575643892937;80.83985406958453
80.46623620229421;80.95742861786702;79.77454729096026;80.16742504782806
80.70359281437126;81.63597712186863;80.07250559122718;80.43800083498883
80.97485751388788;81.54806098192972;80.31346944664885;80.77853139924184
80.94527811846189;81.21899448826156;80.91623980953754;80.81187104781206
81.42756655363969;81.43749341914705;82.4211817329197;81.74488406597756
80.49329052737897;81.61213312732487;79.04985210302287;80.30086394060005
81.66943221989754;81.94194574257318;81.81913281869996;81.42533630690158
80.58347161099488;81.3794385860277;79.83190246013996;80.49787450402404
