84.37793088521752;84.04177664123111;84.2882908881033;84.66868436703008
Accuracy;Precision;Recall;F1

81.84726931678811;81.76991925328008;82.41901738691291;81.6613022229258
82.45112185268019;81.92434768690245;84.2882908881033;82.87513571413982
80.85383449967536;81.47908793178416;80.85744174301999;80.43784759836197
81.87937378255536;81.73530352997048;83.20106774403001;82.19107642394266
83.0244931823101;82.81381535429718;83.2638337782267;83.04541585380161
82.2702185989467;82.2891334635113;82.78046317004545;82.20120281993539
81.63642594329413;80.68023343515564;82.2386552196811;81.39748749832553
81.15576076762136;81.09488863055455;82.84322920424214;81.536845340593
82.63130365774475;82.7394449189196;83.3835942572686;83.38516596601528
81.21618209364405;81.27931847560873;82.59974027847919;82.00248444557403
82.39088088882475;82.34383716336204;82.72310800086574;81.73440887932686
81.87811124738474;81.7442266101619;82.05829305244932;81.60471336110959
81.78865161243777;82.10813593633625;81.45732631123298;81.49521453843367
82.6293196739052;82.48778488527702;82.96190751028064;82.75278194817176
81.75726859533944;81.2140284446919;82.65817762066229;81.91750472957183
82.51082173003391;82.3686512926488;83.32335329341316;82.23986238919969
81.96811196883343;81.76364137094832;82.47925835076835;82.43398860642165
81.90931390231584;82.12881894725946;82.96407185628742;82.01525796153597
82.17751244498955;82.34989933311155;83.98311810114711;82.91920834073491
82.27238294495348;82.45138028246694;82.42262463025757;82.15298214218546
81.66816968472693;81.35949430101601;81.63768847846477;81.41151186551254
80.76581776206623;80.77526623039203;82.23937666835003;80.88214593314235
81.48798787966236;81.90202512761567;82.05937522545271;81.3610121082782
84.37793088521752;84.04177664123111;83.98600389582282;84.66868436703008
81.85069619796552;82.58963197008073;82.05829305244932;81.44346013296555
81.51702618858667;81.53978047943482;82.11925546497368;80.70924771500168
82.1199769136426;82.28267558445135;82.90166654642522;82.5062597281448
81.48726643099342;81.21578297184244;83.98383954981603;82.13465777824179
82.09184041555444;82.35703143703553;82.78226679171779;82.46985849214677
81.69792944232019;81.85820922187929;81.57744751460933;81.78851764030799
