TargetColumn,Classifier,Run,SampleSplit,Accuracy,Precision,Recall,F1
MINIMAL,KNN,2,27,73.89816752038094,72.05735071159545,78.32371401774762,74.97589687228572
MINIMAL,KNN,2,28,73.80888824760119,72.67503701534088,76.70117596133035,74.52109502467844
MINIMAL,KNN,2,29,73.47756294639638,71.56900007734498,78.26527667556455,74.66484176043468
MINIMAL,KNN,2,30,73.47810403289806,72.14141374279717,77.06262174446287,74.38332058429229
MINIMAL,KNN,2,31,73.17725993795544,71.02258052323002,78.68660269821801,74.56753241752543
MINIMAL,KNN,2,32,72.9056345141043,71.47762988820017,76.63985282447155,73.86298557478878
MINIMAL,KNN,2,33,72.87623548084555,70.67221045273551,78.56539932183827,74.32535633983423
MINIMAL,KNN,2,34,72.81617487915734,71.24123739776252,76.94105764374865,73.8860257002157
MINIMAL,KNN,2,35,72.33478825481565,70.06938200101621,78.32515691508549,73.88838086749317
MINIMAL,KNN,2,36,72.54617271481135,70.59796849776754,77.54274583363394,73.83872537660612
MINIMAL,KNN,2,37,72.15352427674772,69.62512653036666,78.92504148329846,73.91028871623405
MINIMAL,KNN,2,38,71.82274006204456,69.86985687642513,77.00021643460069,73.19253939469984
MINIMAL,KNN,2,39,71.82255969987736,69.18398951940429,78.9860038958228,73.70239328549457
MINIMAL,KNN,2,40,72.0628021066301,69.8657443379403,77.90310944376307,73.59776502515537
MINIMAL,KNN,3,1,78.7789481278407,78.07945204182923,80.01406824904407,79.01951292012458
MINIMAL,KNN,3,2,77.60533150566337,83.39967254659626,68.93514176466343,75.45970510277405
MINIMAL,KNN,3,3,79.13931173796985,77.08342200311917,83.08275016232594,79.92731322748193
MINIMAL,KNN,3,4,78.44762282663591,80.25763628019767,75.61756006060169,77.82648953681621
MINIMAL,KNN,3,5,79.53304234903686,77.50561242053459,83.32479619075104,80.27751450948509
MINIMAL,KNN,3,6,79.53232090036794,80.18827931212115,78.62852608036938,79.33743452686305
MINIMAL,KNN,3,7,78.71852680181804,76.69325879717503,82.72130437919344,79.53625044781245
MINIMAL,KNN,3,8,78.65882692446431,78.40205562704264,79.3488925762932,78.80707046193504
MINIMAL,KNN,3,9,78.4772022220619,76.37734055186856,82.59937955414473,79.32556308479637
MINIMAL,KNN,3,10,78.59732342543828,77.87974391627746,80.01118245436837,78.89118527430395
MINIMAL,KNN,3,11,77.75539282880023,75.36501882713249,82.60046172714813,78.77653347847249
MINIMAL,KNN,3,12,77.33334535747781,76.38370005629366,79.28865161243776,77.7619535511773
MINIMAL,KNN,3,13,77.12322343265276,74.87561454219167,81.75744895750668,78.11359721555817
MINIMAL,KNN,3,14,77.24316427386191,76.45046912705617,78.86768631411877,77.60114642227943
MINIMAL,KNN,3,15,76.97244066084698,75.01757526842299,80.97539860038958,77.8480837943952
MINIMAL,KNN,3,16,77.51533078421471,76.57423398949314,79.41093716182094,77.92958089476406
MINIMAL,KNN,3,17,76.94286126542096,75.09931021880651,80.73443474496791,77.78655064108283
MINIMAL,KNN,3,18,77.06334319313181,76.22779970417173,78.80816679893226,77.4559092942862
MINIMAL,KNN,3,19,76.00948704999641,73.97609569904688,80.43395137435971,77.03266894241513
MINIMAL,KNN,3,20,76.06990837601903,74.9004461567678,78.56720294351057,76.6469826663466
MINIMAL,KNN,3,21,75.70864295505375,73.4645108912108,80.6749152297814,76.86082732069166
MINIMAL,KNN,3,22,75.88900512228555,74.2697396050778,79.34997474929659,76.6798482310983
MINIMAL,KNN,3,23,75.0764735589063,72.6615035510186,80.49419233821513,76.33632264640008
MINIMAL,KNN,3,24,74.86563018541231,73.22189275129769,78.62672245869706,75.75528875232493
MINIMAL,KNN,3,25,74.83550970348459,72.64916203170071,79.83118101147105,76.0056260382848
MINIMAL,KNN,3,26,74.59472621023016,72.65022071896658,79.10865016954044,75.66094082703894
MINIMAL,KNN,3,27,74.50400404011255,71.98250345516337,80.43286920135631,75.89961101459853
MINIMAL,KNN,3,28,74.32328114854627,72.16464160073608,79.40913354014862,75.54106058445669
MINIMAL,KNN,3,29,74.35340163047401,71.66557430582688,80.67347233244354,75.84828428586212
MINIMAL,KNN,3,30,74.47316210951591,72.42871351834334,79.10756799653704,75.5656185215528
MINIMAL,KNN,3,31,74.3835221124017,71.80349264698495,80.37226751316646,75.80366893159714
MINIMAL,KNN,3,32,74.29316066661856,72.19762664560217,79.10756799653704,75.44519724027437
MINIMAL,KNN,3,33,74.02225669143641,71.37476538540872,80.25178558545561,75.51506518795502
MINIMAL,KNN,3,34,74.29279994228409,72.16530960634717,79.10756799653707,75.42624357187846
MINIMAL,KNN,3,35,74.20279922083544,71.66327401675149,80.07106269388935,75.5947440365132
MINIMAL,KNN,3,36,74.20279922083544,72.06997823950803,79.04696630834717,75.35005444743692
MINIMAL,KNN,3,37,74.05237717336412,71.4901951860843,80.0108217300339,75.47940597189931
MINIMAL,KNN,3,38,73.96183536541375,71.77733494810244,78.98672534449173,75.1762805496285
MINIMAL,KNN,3,39,73.8413534377029,71.14861569422922,80.19154462160017,75.37637488076719
MINIMAL,KNN,3,40,73.72087150999207,71.46536753084341,78.98744679316067,75.01557513277672
MINIMAL,KNN,4,1,77.997979943727,77.47253785883981,79.23454296226822,78.23271779392952
MINIMAL,KNN,4,2,76.13213332371402,82.32022081037948,66.77151720655075,73.6141074237957
MINIMAL,KNN,4,3,79.59400476156121,77.57298033514462,83.44780318880314,80.34755404235983
MINIMAL,KNN,4,4,79.29279994228409,81.43492702996569,76.04249332659981,78.57198073674428
MINIMAL,KNN,4,5,80.16737609119113,78.08094513003573,83.93189524565328,80.86480703061987
MINIMAL,KNN,4,6,80.13581271192554,80.74399425546798,79.23454296226824,79.9370231206188
MINIMAL,KNN,4,7,80.19623403794822,78.21899428659805,83.80852752326673,80.8905661176697
MINIMAL,KNN,4,8,80.25647500180362,80.53783568707058,79.836591876488,80.16148016701995
MINIMAL,KNN,4,9,79.17231801457326,76.94091534152851,83.56720294351057,80.05570419003476
MINIMAL,KNN,4,10,79.41346223216217,79.36170190475929,79.71430632710485,79.4802188739834
MINIMAL,KNN,4,11,78.84117307553569,77.06551479161493,82.36130149339876,79.56442166050495
MINIMAL,KNN,4,12,78.60075030661568,78.64909934728259,78.57008873818626,78.57607866535264
MINIMAL,KNN,4,13,77.96948272130439,76.36470824523988,81.15828583796262,78.65623900550011
MINIMAL,KNN,4,14,77.54797633648366,77.13289791393454,78.50876560132747,77.77898669739031
MINIMAL,KNN,4,15,76.85556597648078,74.70034622574894,81.57925113628166,77.94468340000901
MINIMAL,KNN,4,16,77.3071928432292,76.8416307928403,78.44852463747205,77.59823693232366
MINIMAL,KNN,4,17,76.22267513166439,74.17074491468686,80.85563812134768,77.30571050007605
MINIMAL,KNN,4,18,76.4638193492533,75.82225301801388,78.02611644181516,76.85750063258394
MINIMAL,KNN,4,19,75.80080802250919,73.96972245043209,80.07286631556168,76.82982773530854
MINIMAL,KNN,4,20,76.67520380924897,75.87020608421422,78.62924752903831,77.1619261472322
MINIMAL,KNN,4,21,76.0123728446721,74.07680601134071,80.31491234398673,77.02888419418389
MINIMAL,KNN,4,22,76.04195224009813,75.0493872327628,78.32696053675781,76.60314536633388
MINIMAL,KNN,4,23,75.19893947045668,73.23652327547872,79.77166149628455,76.31511818434544
MINIMAL,KNN,4,24,75.68068681913282,74.58094501956126,78.32659981242334,76.34990567806665
MINIMAL,KNN,4,25,75.19875910828947,73.20043696261259,80.0119039030373,76.38511468206681
MINIMAL,KNN,4,26,75.56056561575643,74.4021978614309,78.20647860904698,76.21743081161333
MINIMAL,KNN,4,27,74.53610850587981,72.38229052742888,79.59093860471826,75.7799014649457
MINIMAL,KNN,4,28,74.80683211889473,73.40054686478491,78.02503426881178,75.60149541373636
MINIMAL,KNN,4,29,74.23472332443545,71.92818299746754,79.71142053242912,75.58150873868338
MINIMAL,KNN,4,30,74.4459274222639,72.96602561608998,77.90635596277325,75.31029707267919
MINIMAL,KNN,4,31,73.69399754707453,71.24650887897094,79.77238294495345,75.224667038688
MINIMAL,KNN,4,32,73.8741793521391,72.44825448956121,77.42262463025756,74.80646882059884
MINIMAL,KNN,4,33,73.54267368876704,70.91086784361481,80.07106269388935,75.18258578109703
MINIMAL,KNN,4,34,73.57261380852752,71.92040107316389,77.60370824615829,74.62127028899536
MINIMAL,KNN,4,35,73.51327465550825,70.82346108573604,80.25394993146237,75.21644698360423
MINIMAL,KNN,4,36,73.66351634081234,71.66082748772527,78.56756366784505,74.92889346942009
MINIMAL,KNN,4,37,73.09158790852031,70.21794455115904,80.43467282302862,74.95868674188401
MINIMAL,KNN,4,38,73.00194791140609,70.85567167899946,78.50732270398963,74.43764246739813
MINIMAL,KNN,4,39,72.82014284683645,69.96552008727373,80.25250703412453,74.72599588999084
MINIMAL,KNN,4,40,72.66990116153235,70.25869001093483,78.86804703845321,74.28410913445897
MINIMAL,KNN,5,1,76.22051078565761,74.43902252037161,80.07214486689274,77.07789643445362
MINIMAL,KNN,5,2,75.55767982108073,80.42097484200697,67.66972079936512,73.42900056823878
MINIMAL,KNN,5,3,77.45310583651974,75.09684659293737,82.17913570449463,78.4658881363278
MINIMAL,KNN,5,4,77.21196161893081,78.71019585104773,74.65262246591155,76.58949437836269
MINIMAL,KNN,5,5,77.93449246086142,75.49323672424785,82.77974172137654,78.94220611616312
MINIMAL,KNN,5,6,77.60424933265999,77.74203534846481,77.36130149339873,77.52092399312815
MINIMAL,KNN,5,7,79.10955198037661,76.51772042486611,84.10432147752688,80.09299481356697
MINIMAL,KNN,5,8,78.74810619724406,77.90543005660578,80.31058365197315,79.04827259920918
MINIMAL,KNN,5,9,78.29665969266286,75.28559349084259,84.28540509342758,79.51427975513155
MINIMAL,KNN,5,10,78.35617920784938,77.02042327667984,80.91299329052737,78.88787963201172
MINIMAL,KNN,5,11,77.60370824615829,74.47841050050957,84.04444123800593,78.95524717963346
MINIMAL,KNN,5,12,78.05569583724117,76.48250457694367,81.09371618209364,78.70051442856301
MINIMAL,KNN,5,13,77.45310583651974,74.53232881758495,83.44167087511724,78.71877178093808
MINIMAL,KNN,5,14,77.51316643820792,75.82520602508133,80.79251136281654,78.19360807870964
MINIMAL,KNN,5,15,76.60937161820937,73.91201946139793,82.23649087367434,77.8296499256402
MINIMAL,KNN,5,16,76.63949210013706,74.90174451092078,80.12913931173797,77.38695033266241
MINIMAL,KNN,5,17,76.45912993290527,73.73461377935912,82.2368515980088,77.721235691915
MINIMAL,KNN,5,18,76.64003318663876,74.87379371894114,80.24998196378327,77.42140623127943
MINIMAL,KNN,5,19,76.21852680181807,73.80328169761664,81.39456027703629,77.36844899434601
MINIMAL,KNN,5,20,76.51955125892793,74.9101039762688,79.8286559411298,77.25305095012837
MINIMAL,KNN,5,21,75.79665969266287,73.46991096729256,80.79215063848207,76.92917794408244
MINIMAL,KNN,5,22,75.94762282663588,74.0553669997412,80.01010028136497,76.87895235162053
MINIMAL,KNN,5,23,75.4961763220547,73.03483357154661,80.97251280571388,76.75130171349059
MINIMAL,KNN,5,24,75.91804343120988,74.17787437763606,79.70853473775341,76.78800307719766
MINIMAL,KNN,5,25,75.25593391530194,72.94750777579101,80.43178702835294,76.4588511005618
MINIMAL,KNN,5,26,75.014789697713,73.3585060372285,78.805641728591,75.90079533621999
MINIMAL,KNN,5,27,74.86454801240893,72.72459627911125,79.76949715027774,76.02282431958808
MINIMAL,KNN,5,28,74.71376524060314,73.15354540900401,78.32371401774762,75.58922259395644
MINIMAL,KNN,5,29,74.47298174734868,72.17686893169966,79.82973811413319,75.76374416992374
MINIMAL,KNN,5,30,74.53304234903688,72.96971426803869,78.20539643604356,75.42631570960658
MINIMAL,KNN,5,31,74.32237933771009,72.20853487921019,79.22877137291681,75.5124703128852
MINIMAL,KNN,5,32,74.32219897554289,72.52955534003192,78.56612077050717,75.36652052842392
MINIMAL,KNN,5,33,73.26834283240747,70.91171982669232,79.10865016954044,74.74051896814021
MINIMAL,KNN,5,34,73.9609335545776,72.4241943854362,77.66358848567927,74.89111587077855
MINIMAL,KNN,5,35,73.81015078277181,71.5922588317107,79.22841064858234,75.15822684862528
MINIMAL,KNN,5,36,73.68948849289373,71.94292515139178,77.96371113195295,74.77432200543126
MINIMAL,KNN,5,37,73.08725921650674,70.71611217089134,78.98744679316067,74.58869042772174
MINIMAL,KNN,5,38,73.50912632566192,71.62095529838835,78.14551619652259,74.68838320999393
MINIMAL,KNN,5,39,72.99707813289082,70.51166229734434,79.28865161243776,74.59297280928125
MINIMAL,KNN,5,40,73.41912560421326,71.37131700627648,78.50732270398963,74.71527940554694
MINIMAL,KNN,6,1,76.79081595844455,75.20380910351638,80.07286631556164,77.53001603382685
MINIMAL,KNN,6,2,76.36967029795832,82.47792230440508,67.06911478248323,73.90270459938264
MINIMAL,KNN,6,3,77.42316571675923,75.02421981149827,82.41937811124738,78.47606128562323
MINIMAL,KNN,6,4,77.48484957795253,79.37112650779869,74.53682995454874,76.76980891901404
MINIMAL,KNN,6,5,78.20683933338142,75.66623668261141,83.50407618497945,79.30297876678168
MINIMAL,KNN,6,6,78.1159368010966,78.64235656672284,77.54454945530625,77.98100479820816
MINIMAL,KNN,6,7,77.90455234110092,75.66312070786559,82.59937955414472,78.90141110172372
MINIMAL,KNN,6,8,78.14551619652262,78.19516600069221,78.32479619075103,78.17209317677775
MINIMAL,KNN,6,9,77.6951518649448,75.77902592220539,81.87684871221413,78.61229091515212
MINIMAL,KNN,6,10,77.4835870427819,77.78070197770731,77.30178197821225,77.4571911444214
MINIMAL,KNN,6,11,76.8523194574706,75.24398327340177,80.37226751316643,77.64927746825433
MINIMAL,KNN,6,12,76.97280138518144,77.12533361089176,77.00165933193854,77.00413393910549
MINIMAL,KNN,6,13,76.27984993867688,74.97833247255534,79.2893730611067,77.00200630953458
MINIMAL,KNN,6,14,76.7314768054253,76.88376173884971,76.88117740422769,76.81897076372609
MINIMAL,KNN,6,15,75.91894524204601,74.62459102758584,79.16925185773034,76.74114842595945
MINIMAL,KNN,6,16,76.55237717336412,76.5824100009998,76.88153812856216,76.66100477301099
MINIMAL,KNN,6,17,75.61864223360509,74.29922752963938,78.86876848712214,76.42573678116531
MINIMAL,KNN,6,18,76.25081162975256,76.01722561649238,76.9425005410865,76.4240299385423
MINIMAL,KNN,6,19,75.52864151215641,74.53526633491241,77.96659692662868,76.15431813417219
MINIMAL,KNN,6,20,75.97990765457038,76.10513202287888,75.91912560421325,75.97690853539177
MINIMAL,KNN,6,21,74.95635235552992,73.53230508093456,78.20683933338142,75.75738524944036
MINIMAL,KNN,6,22,75.37803910251786,74.98457123101673,76.4609335545776,75.67011200983829
MINIMAL,KNN,6,23,74.86653199624847,73.3264816064723,78.44816391313758,75.75124285166967
MINIMAL,KNN,6,24,75.13689488492894,74.64672764759045,76.52081379409854,75.50139021871904
MINIMAL,KNN,6,25,74.77617055046535,73.25148320859292,78.44816391313758,75.69079186415202
MINIMAL,KNN,6,26,75.04617271481135,74.50200934219406,76.34117307553569,75.35523212711097
MINIMAL,KNN,6,27,74.02189596710194,72.43015035232763,77.66539210735156,74.91358768129469
MINIMAL,KNN,6,28,74.08303874179352,73.6332497257854,75.13779669576509,74.30832118541502
MINIMAL,KNN,6,29,73.87183464396506,72.548112722354,76.88189885289661,74.61057251947256
MINIMAL,KNN,6,30,73.78201428468365,73.09880811839953,75.37659620518001,74.16172864064022
MINIMAL,KNN,6,31,73.36050789986292,71.75305464279074,77.1831036721737,74.30644272954106
MINIMAL,KNN,6,32,73.60075030661568,72.83324689297912,75.37659620518002,74.02128297335666
MINIMAL,KNN,6,33,72.78821874323644,71.02638455601314,77.3032248755501,73.95278580724477
MINIMAL,KNN,6,34,72.54725488781473,71.50158956917619,75.0753913859029,73.17973944583075
MINIMAL,KNN,6,35,72.0350263328764,70.1407699764415,76.94213981675205,73.31899806837771
MINIMAL,KNN,6,36,72.84755789625568,71.78087283464433,75.55767982108073,73.5506330749439
MINIMAL,KNN,6,37,72.09472621023014,70.3373134492554,76.64201717047831,73.29958379239534
MINIMAL,KNN,6,38,71.76466344419596,70.77502239961676,74.23526441093716,72.40441685109758
MINIMAL,KNN,6,39,71.79424283962196,70.09301950539452,76.22213404516269,72.968819707739
MINIMAL,KNN,6,40,71.88496500973956,70.82648626912108,74.53610850587981,72.57643284527869
MINIMAL,KNN,7,1,77.81635524132456,76.58158547926625,80.37334968616983,78.3671593927983
MINIMAL,KNN,7,2,75.64948416420172,80.63621819123563,67.73212610922732,73.4938484366215
MINIMAL,KNN,7,3,79.35033547363105,77.00833676766166,83.86407907077411,80.23867529996338
MINIMAL,KNN,7,4,78.77912849000793,81.0862380502713,75.19479114061036,77.96841515610309
MINIMAL,KNN,7,5,78.80870788543395,76.61543294650227,83.08238943799151,79.68298153910091
MINIMAL,KNN,7,6,78.98961113916745,79.66917794567591,77.90527378976986,78.75243524135492
MINIMAL,KNN,7,7,78.47702185989466,76.71219693705501,81.81805064569654,79.1533597435516
MINIMAL,KNN,7,8,78.89888896904985,79.33278430863439,78.26671957290239,78.7665302824242
MINIMAL,KNN,7,9,78.23605800447298,76.08787860945398,82.42009955991631,79.09536474627802
MINIMAL,KNN,7,10,78.59750378760552,78.79805868634013,78.32515691508549,78.5260499841307
MINIMAL,KNN,7,11,78.11629752543105,76.40980589141832,81.45624413822956,78.81692157916736
MINIMAL,KNN,7,12,78.80834716109948,78.80968569206101,78.92648438063631,78.82384044269385
MINIMAL,KNN,7,13,78.44762282663591,77.0052964390372,81.21455883413894,79.01198727554592
MINIMAL,KNN,7,14,78.11575643892938,77.91093241784358,78.62419738835581,78.18958380828651
MINIMAL,KNN,7,15,77.45382728518865,76.02709112501809,80.31058365197315,78.05584360052455
MINIMAL,KNN,7,16,77.75557319096747,77.5907850391645,78.32407474208209,77.8714529983134
MINIMAL,KNN,7,17,76.97280138518144,75.23434852511643,80.55154750739484,77.72655037554883
MINIMAL,KNN,7,18,77.21358487843591,76.84919108752149,78.02359137147394,77.36168416113303
MINIMAL,KNN,7,19,76.49033258783636,75.00934003756423,79.52781184618715,77.13949151917741
MINIMAL,KNN,7,20,76.94250054108649,76.59109761692314,77.72166510352791,77.0747468596673
MINIMAL,KNN,7,21,76.31051150710627,74.98260192751958,79.16672678738908,76.9278586729935
MINIMAL,KNN,7,22,76.25009018108362,75.72422695599357,77.48034052377173,76.50442235510549
MINIMAL,KNN,7,23,75.94924608614096,74.5346355971057,79.04588413534375,76.64290772542803
MINIMAL,KNN,7,24,76.22033042349037,75.6491417134024,77.54130293629608,76.50798335162709
MINIMAL,KNN,7,25,75.40743813577664,73.84488575914746,78.80600245292548,76.1807477989387
MINIMAL,KNN,7,26,75.91930596638048,75.15118243020775,77.66106341533798,76.30250359799723
MINIMAL,KNN,7,27,75.07665392107351,73.5803512066792,78.44455666979296,75.86689261061991
MINIMAL,KNN,7,28,75.28839910540364,74.77466282530567,76.57925113628166,75.58849380762443
MINIMAL,KNN,7,29,74.50562729961764,73.22009120314918,77.48250486977852,75.23432736985734
MINIMAL,KNN,7,30,74.92695332227113,74.34197399577826,76.3379265565255,75.27272666108425
MINIMAL,KNN,7,31,74.62610922732847,73.25600024031098,77.7829882403867,75.40773837936206
MINIMAL,KNN,7,32,74.68526801818051,74.18180280107649,75.91660053387201,74.98604951394236
MINIMAL,KNN,7,33,74.32382223504797,73.29364078912026,76.69937233965805,74.90983470803464
MINIMAL,KNN,7,34,74.14327970564895,73.98837001710173,74.71142053242912,74.2835178968703
MINIMAL,KNN,7,35,73.02864151215641,71.75359804460417,76.09660197676934,73.8234447024447
MINIMAL,KNN,7,36,73.54123079142919,72.79069948300014,75.37515330784214,74.01673484385329
MINIMAL,KNN,7,37,72.93882115287497,71.6101005095736,76.15792511362815,73.77830780100795
MINIMAL,KNN,7,38,73.42056850155109,72.47531542303601,75.6759974027848,74.00683453095623
MINIMAL,KNN,7,39,73.05948344275303,71.36443891239675,77.1217805353149,74.10711518430662
MINIMAL,KNN,7,40,73.63141187504509,72.44249491160866,76.3390087295289,74.31399229441284
MINIMAL,KNN,8,1,78.50479763364838,77.15368006052856,81.03311449390375,79.00108404526851
MINIMAL,KNN,8,2,76.36696486544982,81.82118849925308,67.72599379554144,74.03020292296625
MINIMAL,KNN,8,3,77.93395137435971,75.38115312746706,83.02034485246375,78.96635708800083
MINIMAL,KNN,8,4,78.32371401774762,80.03191124231594,75.49419233821513,77.64154407327763
MINIMAL,KNN,8,5,79.13732775413031,76.55214076393764,84.04299834066806,80.06685606938937
MINIMAL,KNN,8,6,78.7766034196667,79.06194315113525,78.38395498160305,78.66425329279909
MINIMAL,KNN,8,7,78.4449173941274,75.6249497908464,83.98239665247816,79.55677238172392
MINIMAL,KNN,8,8,78.50551908231729,78.06632088582988,79.34744967895534,78.62498957958123
MINIMAL,KNN,8,9,77.84322920424212,75.34559778932072,82.77865954837313,78.84286771868653
MINIMAL,KNN,8,10,77.75268739629176,77.15193299897813,78.86443979510858,77.952866765626
MINIMAL,KNN,8,11,77.33172209797272,74.93947610746801,82.23649087367433,78.38722249151675
MINIMAL,KNN,8,12,77.21069908376019,75.9211189069682,79.70745256475003,77.74820225020909
MINIMAL,KNN,8,13,76.36822740062044,73.71594976872518,81.9356467787317,77.57698535033578
MINIMAL,KNN,8,14,76.24720438640792,74.66865846625497,79.40660846980738,76.92218240488656
MINIMAL,KNN,8,15,76.66816968472693,73.78119702197043,82.7184185845177,77.94813661138713
MINIMAL,KNN,8,16,76.12654209652983,74.18015473896547,80.19010172426229,77.02930779372824
