TargetColumn,Classifier,Run,SampleSplit,Accuracy,Precision,Recall,F1
MINIMAL,KNN,2,39,70.05050140682489,69.38483003502756,72.06442536613521,70.66079658594616
MINIMAL,KNN,2,40,70.23122429839118,70.13291909601972,70.74128850732271,70.40838541402593
MINIMAL,KNN,3,1,73.38792294928216,73.19309551684577,74.10792872087151,73.58172064086374
MINIMAL,KNN,3,2,70.1377966957651,77.88763901578965,56.287785874035066,65.21689047704162
MINIMAL,KNN,3,3,72.12430560565619,70.91003069351072,75.49563523555298,73.08164797725823
MINIMAL,KNN,3,4,70.61864223360506,74.57403870226254,62.85260803693817,68.18292507490835
MINIMAL,KNN,3,5,69.77562946396364,68.9332103889678,72.30286415121564,70.53687260624503
MINIMAL,KNN,3,6,70.347016809754,73.07626161796195,64.5343048842075,68.4968934637495
MINIMAL,KNN,3,7,70.10695476516847,69.01696086649795,73.0841930596638,70.95347244537591
MINIMAL,KNN,3,8,70.1071351273357,71.85781121898084,66.22177332082823,68.86770745727827
MINIMAL,KNN,3,9,70.04527090397518,68.84478375937049,73.32551763941996,70.98346352199883
MINIMAL,KNN,3,10,70.37641584301277,71.18993363906291,68.56936728951736,69.81288644027174
MINIMAL,KNN,3,11,69.35412307914291,67.99394790664873,73.2053964360436,70.44716288691392
MINIMAL,KNN,3,12,70.49779958155978,70.73018106377741,70.01370752470962,70.31080034491379
MINIMAL,KNN,3,13,69.95599163119545,68.3550208494753,74.35033547363105,71.19888884261371
MINIMAL,KNN,3,14,70.01587187071638,70.12679574089971,69.77418656662579,69.92943111458642
MINIMAL,KNN,3,15,69.59580838323353,67.7421921315797,74.89322559699878,71.11300359258172
MINIMAL,KNN,3,16,69.23454296226824,69.47222216999076,68.69309573623836,69.06127385550597
MINIMAL,KNN,3,17,69.05327898420029,67.65670333545765,73.08707885433951,70.24274229696086
MINIMAL,KNN,3,18,69.17448236058004,69.46314854781839,68.57261380852752,68.97031141377643
MINIMAL,KNN,3,19,69.32400259721521,68.01222113863992,73.20683933338142,70.4691303439233
MINIMAL,KNN,3,20,69.20279922083543,69.43693994794408,68.81105259360795,69.0847648539003
MINIMAL,KNN,3,21,69.5950869345646,68.36632008035524,73.08707885433951,70.61827706043353
MINIMAL,KNN,3,22,69.35394271697568,69.7264637009515,68.57117091118967,69.09501367123666
MINIMAL,KNN,3,23,69.65532789842003,68.90934949702716,71.88370247456893,70.3143466684608
MINIMAL,KNN,3,24,70.13689488492895,70.62360844010443,69.05309862203303,69.76915713306178
MINIMAL,KNN,3,25,70.04635307697858,69.23248074885457,72.36454801240892,70.71290578535171
MINIMAL,KNN,3,26,70.28677584589856,70.63638653509112,69.5343048842075,70.01201722893502
MINIMAL,KNN,3,27,70.106594040834,69.09742960986398,72.9067166871077,70.89844343417191
MINIMAL,KNN,3,28,70.67906355962774,70.8986913650275,70.3181588629969,70.52612543233202
MINIMAL,KNN,3,29,70.7095447658899,69.91892144263026,72.9077988601111,71.30744043427619
MINIMAL,KNN,3,30,70.82966596926626,70.96368018291206,70.61972440660847,70.71819147213748
MINIMAL,KNN,3,31,70.64912343986725,69.83581549089895,72.84755789625568,71.24437550811874
MINIMAL,KNN,3,32,70.70882331722099,70.8166034960971,70.49888175456317,70.58409697267392
MINIMAL,KNN,3,33,70.4990621167304,69.67206118129606,72.66791717769281,71.06157410113897
MINIMAL,KNN,3,34,70.28821874323641,70.50284796184259,69.7164706731116,70.0437418006347
MINIMAL,KNN,3,35,70.67924392179495,70.11035876285425,72.12502705432509,71.03363385192398
MINIMAL,KNN,3,36,70.61864223360506,70.89452428522138,69.89647211600895,70.31631498642278
MINIMAL,KNN,3,37,70.7690642810764,70.37837597198966,71.70261885866822,70.98220200496527
MINIMAL,KNN,3,38,71.03978789409133,71.41313965027095,70.19767693528604,70.73470416860273
MINIMAL,KNN,3,39,70.7095447658899,70.17123029718356,72.06478609046968,71.05875902817634
MINIMAL,KNN,3,40,70.859786451194,70.93834265423156,70.68032609479836,70.7515719253032
MINIMAL,KNN,4,1,71.22538056417284,70.83474260450005,72.48755501046102,71.57890795372728
MINIMAL,KNN,4,2,69.71989755428899,77.70441385104526,55.51078565760046,64.65957376607425
MINIMAL,KNN,4,3,71.43478104032899,70.64998406864402,73.68948849289373,72.07574128763743
MINIMAL,KNN,4,4,70.86285260803693,75.07491877670984,62.67260659404084,68.24285746195271
MINIMAL,KNN,4,5,70.38020344852465,69.59251591912154,72.9045523411009,71.11493423142203
MINIMAL,KNN,4,6,70.16773681552559,72.69024131956562,65.01515042204747,68.46471191382652
MINIMAL,KNN,4,7,69.74731260370824,68.9946980881701,72.12141981098046,70.4027702604668
MINIMAL,KNN,4,8,70.19875910828944,72.03149991709914,66.34261597287355,68.89741965269036
MINIMAL,KNN,4,9,70.25863934781042,69.50351433828888,72.6632277613448,70.90701526171898
MINIMAL,KNN,4,10,69.77725272346872,71.00757447461572,67.24478753336702,68.91267638581947
MINIMAL,KNN,4,11,69.77797417213765,69.0276606718993,72.36346583940552,70.50579028390237
MINIMAL,KNN,4,12,70.74038669648655,71.6307391222472,69.11045379121276,70.16317427463868
MINIMAL,KNN,4,13,71.01165139600319,69.71644204091116,74.6500973955703,71.99031733999644
MINIMAL,KNN,4,14,70.31888031166582,71.03395352927883,68.92937017531203,69.80613804664786
MINIMAL,KNN,4,15,70.71134838756224,69.38501487235646,74.53069764086284,71.7442112428022
MINIMAL,KNN,4,16,70.25990188298103,70.91006140478366,68.9910540365053,69.81323554978293
MINIMAL,KNN,4,17,70.26026260731547,69.20663259231338,73.4470817401342,71.14481404756414
MINIMAL,KNN,4,18,69.98827645912992,70.87981563665826,68.32768198542675,69.45186311803701
MINIMAL,KNN,4,19,70.349361517928,69.85884858902627,72.00129860760407,70.81840853566776
MINIMAL,KNN,4,20,70.31888031166582,71.71425466850351,67.48502994011976,69.39729178783222
MINIMAL,KNN,4,21,69.98863718346439,69.74512871376895,71.21888752615251,70.33768047226232
MINIMAL,KNN,4,22,70.22905995238439,71.10874561342631,68.56864584084843,69.63944924726299
MINIMAL,KNN,4,23,69.86815525575356,69.33644832285387,71.76033475218239,70.37999147012685
MINIMAL,KNN,4,24,70.10875838684078,70.78154610942022,68.87021138445999,69.65558170170361
MINIMAL,KNN,4,25,70.22887959021715,69.6868785087444,72.06117884712503,70.72671402981592
MINIMAL,KNN,4,26,70.4088810331145,71.09339053866205,69.17105547940264,69.98320917048775
MINIMAL,KNN,4,27,70.28875982973813,69.75947054332869,72.18202149917033,70.82164946495807
MINIMAL,KNN,4,28,71.13177259937956,71.84622518629709,70.01370752470962,70.77264455769213
MINIMAL,KNN,4,29,70.31906067383305,69.52667247983713,72.84286847990765,71.02766016078559
MINIMAL,KNN,4,30,70.77014645407978,71.04303491466807,70.61503499026045,70.67478301481992
MINIMAL,KNN,4,31,70.46948272130437,69.75619232387234,72.84286847990764,71.1208280227928
MINIMAL,KNN,4,32,70.58870211384459,70.82531405904629,70.67455450544693,70.56683539437239
MINIMAL,KNN,4,33,70.34773825842292,69.80181251104408,72.42082100858525,70.92577855697644
MINIMAL,KNN,4,34,70.6493038020345,70.76439995352904,70.91623980953756,70.6773824122603
MINIMAL,KNN,4,35,70.25881970997763,69.7033343184047,72.3616622177332,70.84178818084219
MINIMAL,KNN,4,36,70.95086934564604,71.03657040285954,71.27768559267008,71.0140166236833
MINIMAL,KNN,4,37,71.1020128417863,70.32659786139462,73.50551908231729,71.75410107460645
MINIMAL,KNN,4,38,70.86050789986292,70.72234002219592,71.51973162109515,71.01649791502076
MINIMAL,KNN,4,39,70.98080946540655,69.84368168427164,74.16925185773032,71.86417436192119
MINIMAL,KNN,4,40,71.22141259649376,70.84228424015495,72.48322631844745,71.5508514134362
MINIMAL,KNN,5,1,73.1191833201068,72.33625877028875,75.13635379842725,73.60467521585727
MINIMAL,KNN,5,2,70.95159079431501,77.63560608401845,59.001154317870295,66.95710544990952
MINIMAL,KNN,5,3,71.25153307842147,70.10629349324222,74.11153596421616,72.02954430636859
MINIMAL,KNN,5,4,70.34737753408845,73.95973099091584,62.9117668277902,67.95166497471483
MINIMAL,KNN,5,5,70.28966164057428,69.32679467562247,72.90707741144217,71.04089269882361
MINIMAL,KNN,5,6,70.22887959021715,73.09318997955627,64.11658610489863,68.26056935249292
MINIMAL,KNN,5,7,69.68815381285623,69.0920692837371,71.28237500901811,70.14265311569501
MINIMAL,KNN,5,8,70.71044657672607,73.01570222954297,65.74381357766397,69.13602143184218
MINIMAL,KNN,5,9,70.10785657600461,69.51954872939409,71.58321910396076,70.50129717452198
MINIMAL,KNN,5,10,70.71080730106053,72.67666037119514,66.40682490440804,69.36517144446566
MINIMAL,KNN,5,11,70.1967751244499,69.41814026412571,72.2429839116947,70.76861997709011
MINIMAL,KNN,5,12,70.19821802178774,71.21897715006202,67.91068465478679,69.49299246916372
MINIMAL,KNN,5,13,70.28875982973811,69.0886531004714,73.5105692229998,71.19186151085117
MINIMAL,KNN,5,14,70.19821802178775,70.77367387273212,68.81429911261814,69.74417495594265
MINIMAL,KNN,5,15,70.28894019190534,68.72784444816618,74.4726210230142,71.44796807041483
MINIMAL,KNN,5,16,70.65038597503786,70.98213341309216,69.89827573768126,70.39074236643053
MINIMAL,KNN,5,17,70.59050573551691,69.35691427202225,73.93153452131882,71.51174872156551
MINIMAL,KNN,5,18,70.37894091335401,70.57488402897367,70.07791645624414,70.26471326328762
MINIMAL,KNN,5,19,70.34882043142629,69.16122206987546,73.69093139023158,71.29312573739837
MINIMAL,KNN,5,20,70.40942211961618,70.82591252086286,69.59707091840414,70.14590668730493
MINIMAL,KNN,5,21,69.95797561503501,69.41107350077206,71.64526368948849,70.43935405610866
MINIMAL,KNN,5,22,69.71809393261668,70.4473598868564,68.09321116802539,69.1992724971687
MINIMAL,KNN,5,23,70.10929947334246,69.57851585139385,71.70586537767838,70.56439319872501
MINIMAL,KNN,5,24,70.28930091623981,71.36658933792822,67.97236851598008,69.54781176555821
MINIMAL,KNN,5,25,70.13941995527017,69.69735245535304,71.34405887021137,70.477479464249
MINIMAL,KNN,5,26,70.4400836880456,71.26556503334841,68.63537984272419,69.87616277390367
MINIMAL,KNN,5,27,70.41032393045235,69.73099753869599,72.36779453141908,70.95673982003746
MINIMAL,KNN,5,28,71.1020128417863,71.49724551361747,70.3199624846692,70.84391601170095
MINIMAL,KNN,5,29,70.92201139888897,70.32904487874691,72.54887814731981,71.37266790105085
MINIMAL,KNN,5,30,70.74074742082102,70.94271978874707,70.3805641728591,70.61188132861487
MINIMAL,KNN,5,31,70.8314695909386,70.00226634850641,73.08996464901522,71.45032331413238
MINIMAL,KNN,5,32,70.50050501406824,70.49506199693026,70.68249044080514,70.52512652983137
MINIMAL,KNN,5,33,71.04231296443257,70.23508108384029,73.27104826491595,71.66306742373483
MINIMAL,KNN,5,34,70.49996392756655,70.52807641217497,70.62080657961188,70.5160849080267
MINIMAL,KNN,5,35,70.40996320611788,69.73725795492662,72.36743380708462,70.96953902784405
MINIMAL,KNN,5,36,70.37930163768847,70.4383948208422,70.56128706442536,70.43755071718618
MINIMAL,KNN,5,37,70.31942139816752,69.5899597426245,72.36779453141908,70.91030171732984
MINIMAL,KNN,5,38,70.6511074237068,70.70965477991945,70.68212971647067,70.65230382288235
MINIMAL,KNN,5,39,70.37912127552127,69.57459656074568,72.60803693817185,71.02702502647995
MINIMAL,KNN,5,40,70.28966164057428,70.0821122981864,70.98225236274439,70.505551921152
MINIMAL,KNN,6,1,73.1788831974605,72.86033570599663,74.05382007070195,73.4181901665712
MINIMAL,KNN,6,2,69.5065291104538,76.74666858299929,56.17127191400333,64.82389568833943
MINIMAL,KNN,6,3,70.68104754346729,69.68373238643285,73.45141043214775,71.47091871323977
MINIMAL,KNN,6,4,68.66351634081236,72.81840489722849,59.663444195945466,65.54163126283015
MINIMAL,KNN,6,5,70.22869922804993,69.30413891978793,72.78803838106917,70.96791652596555
MINIMAL,KNN,6,6,68.57351561936369,71.15150512605679,62.73356900656518,66.61807500744357
MINIMAL,KNN,6,7,68.7223144073299,68.02517055129711,70.79864367650242,69.34785558044238
MINIMAL,KNN,6,8,69.26484380636317,71.20044062412046,64.83875622249478,67.81779332850645
MINIMAL,KNN,6,9,69.62646995166294,68.684127826721,72.3043070485535,70.40944161222595
MINIMAL,KNN,6,10,69.115323569728,70.29494500538081,66.40502128273573,68.24957758034449
MINIMAL,KNN,6,11,69.717552846115,68.65588943279651,72.84611499891783,70.64739430350525
MINIMAL,KNN,6,12,69.50616838611933,70.6304446230692,66.88550609624126,68.68615457998689
MINIMAL,KNN,6,13,69.86725344491738,68.50463777747103,73.68912776855926,70.98116623608115
MINIMAL,KNN,6,14,69.23454296226824,69.90869012179719,67.66863862636173,68.74614439468527
MINIMAL,KNN,6,15,69.4152658538345,68.31948459434682,72.54599235264409,70.32232121745318
MINIMAL,KNN,6,16,68.8736382656374,69.32444479300979,67.85008296659691,68.53912917970393
MINIMAL,KNN,6,17,69.62646995166295,68.58145412052245,72.54671380131303,70.46709246182887
MINIMAL,KNN,6,18,69.47586754202436,70.07002754215446,68.15092706153958,69.04795033921872
MINIMAL,KNN,6,19,70.13851814443403,69.01415992937639,73.26924464324362,71.0348325177015
MINIMAL,KNN,6,20,70.28875982973813,70.45940473556998,70.07791645624414,70.21129987215264
MINIMAL,KNN,6,21,69.83821513599308,68.60284653752048,73.33056778010246,70.84590850797396
MINIMAL,KNN,6,22,70.4400836880456,70.31751511315589,70.86140971069909,70.54933272918792
MINIMAL,KNN,6,23,70.35008296659693,69.14116853990787,73.57153163552412,71.25681183577981
MINIMAL,KNN,6,24,70.77195007575213,70.59478086289423,71.22321621816609,70.87510608083029
MINIMAL,KNN,6,25,70.98153091407545,69.85164080989888,73.93081307264988,71.80237757628973
MINIMAL,KNN,6,26,70.95303369165282,70.85404257563016,71.28345718202151,71.04228702461897
MINIMAL,KNN,6,27,70.95303369165283,69.82001691382312,73.8730971791357,71.76094153347546
MINIMAL,KNN,6,28,70.98297381141332,70.8881290347462,71.28309645768704,71.05731354005339
MINIMAL,KNN,6,29,70.83255176394198,69.58156778715441,74.05273789769858,71.71741162345872
MINIMAL,KNN,6,30,70.77303224875551,70.5050624135825,71.46381934925331,70.94915663364498
MINIMAL,KNN,6,31,70.62279056345142,69.54181317040654,73.45104970781328,71.41166261417638
MINIMAL,KNN,6,32,70.59194863285477,70.31537125998918,71.40357838539788,70.8224940710587
MINIMAL,KNN,6,33,70.05032104465766,69.09248134953975,72.60803693817185,70.78124338045151
MINIMAL,KNN,6,34,70.1100209220114,69.96850162713203,70.56020489142199,70.2422160517215
MINIMAL,KNN,6,35,70.14014140393911,69.36795916052345,72.2455089820359,70.75641842473243
MINIMAL,KNN,6,36,70.07990044008368,69.8204498697519,70.80080802250922,70.28186043104444
MINIMAL,KNN,6,37,69.6881538128562,68.7646079658771,72.30538922155688,70.45965951805681
MINIMAL,KNN,6,38,69.71809393261668,69.57349555680389,70.25827862347593,69.88444164508093
MINIMAL,KNN,6,39,69.86923742875695,69.15221779263752,71.94430416275883,70.48359916700588
MINIMAL,KNN,6,40,69.92929803044514,69.74214191415736,70.619363682274,70.14318171264888
MINIMAL,KNN,7,1,74.7741865666258,74.73768359322702,74.95527018252652,74.78772179249064
MINIMAL,KNN,7,2,72.18562874251498,79.48547186569373,59.90368660269822,68.25749091810579
MINIMAL,KNN,7,3,72.00634874828656,70.88604805327243,74.89575066734001,72.79334911427206
MINIMAL,KNN,7,4,71.58376019046247,75.61970649886433,63.875982973811404,69.17094357177689
MINIMAL,KNN,7,5,72.18671091551836,71.25193917022571,74.41418368083113,72.78813034200012
MINIMAL,KNN,7,6,71.52496212394487,74.33762705738391,65.80477599018829,69.78083771358746
MINIMAL,KNN,7,7,71.04393622393765,70.52158533342244,72.36887670442249,71.40779515855556
MINIMAL,KNN,7,8,72.15821369309575,74.62101649323166,67.43164273861915,70.77833492408789
MINIMAL,KNN,7,9,72.09833345357478,71.43140673675798,73.99646490152226,72.5906129810902
MINIMAL,KNN,7,10,72.5499603203232,74.23076056298571,69.35899285765818,71.6283619470362
MINIMAL,KNN,7,11,72.88038381069187,71.92565749660403,75.31960176033475,73.51027988753403
MINIMAL,KNN,7,12,73.27158935141766,74.46404065979138,71.10453791212755,72.6462952330316
MINIMAL,KNN,7,13,73.1511074237068,72.1190587725513,75.86104898636462,73.83050335348246
MINIMAL,KNN,7,14,72.7591804343121,73.73562598828883,70.92381502056129,72.16875907916072
MINIMAL,KNN,7,15,72.00526657528317,70.90070775656477,74.95527018252652,72.74730051383649
MINIMAL,KNN,7,16,71.70550465334392,72.42947985549276,70.26080369381718,71.18600718721406
MINIMAL,KNN,7,17,71.25459923526442,70.07156862629014,74.35538561431355,72.06415091330085
MINIMAL,KNN,7,18,71.1644181516485,71.45387938310002,70.68212971647067,70.97934889060264
MINIMAL,KNN,7,19,71.2544188730972,69.84477068914022,74.95815597720224,72.23618845677944
MINIMAL,KNN,7,20,71.34441959454584,71.91107238511002,70.2002020056273,70.94744692322735
MINIMAL,KNN,7,21,70.9221917610562,69.86866142479089,73.75153307842147,71.68662653909334
MINIMAL,KNN,7,22,71.19399754707452,71.64517680613912,70.26152514248611,70.87610546056105
MINIMAL,KNN,7,23,71.43369886732559,70.45863371607075,73.93297741865665,72.07946486108915
MINIMAL,KNN,7,24,71.55454151937091,72.38224299347743,69.89935791068464,71.01557216723194
MINIMAL,KNN,7,25,71.52424067527596,71.00843407674171,72.91068465478682,71.86618610898435
MINIMAL,KNN,7,26,71.28363754418872,71.90401804108846,70.02128273573337,70.87178081417511
MINIMAL,KNN,7,27,71.52406031310872,70.91830129971406,73.21188947406392,71.97096271405519
MINIMAL,KNN,7,28,71.67430199841282,72.21307558767509,70.68321188947408,71.35849074925981
MINIMAL,KNN,7,29,71.91508549166726,70.84149885019869,74.5361085058798,72.59007023585644
MINIMAL,KNN,7,30,72.03484597070918,72.14572892921092,71.8858668205757,71.96157806579805
MINIMAL,KNN,7,31,71.73346078926484,70.78868215680373,74.11333958588845,72.37615907984045
MINIMAL,KNN,7,32,72.03520669504367,72.24829382921385,71.58502272563305,71.86088973037378
MINIMAL,KNN,7,33,71.76412235769425,70.8564288401553,74.05418079503644,72.3715538847933
MINIMAL,KNN,7,34,71.34261597287352,71.6304642809471,70.80225091984705,71.15799156414002
MINIMAL,KNN,7,35,71.43243633215495,70.66478909480264,73.45104970781328,71.97231890055977
MINIMAL,KNN,7,36,71.19111175239883,71.3105497809564,71.1020128417863,71.12987865543367
MINIMAL,KNN,7,37,70.6493038020345,69.9126481092588,72.66683500468943,71.19217317272724
MINIMAL,KNN,7,38,70.76906428107637,70.9174705811363,70.68140826780173,70.71670381370684
MINIMAL,KNN,7,39,70.22833850371546,69.27881306256505,72.84683644758674,70.94852790454557
MINIMAL,KNN,7,40,70.59014501118244,70.37421925341077,71.34189452420459,70.78514958282011
MINIMAL,KNN,8,1,74.17231801457326,74.2785831247963,74.05526296803983,74.12168089242985
MINIMAL,KNN,8,2,71.0401486184258,78.72542272728063,57.67513166438209,66.53661544226163
MINIMAL,KNN,8,3,71.82418295938244,71.52420563649669,72.78407041339007,72.06247873584314
MINIMAL,KNN,8,4,71.43387922949283,75.71190987547031,63.21513599307409,68.84221991418026
MINIMAL,KNN,8,5,71.07243344636028,70.32582189402137,73.14912343986725,71.66899815422339
MINIMAL,KNN,8,6,69.47676935286057,72.13804305970977,63.636822740062044,67.56150263686773
MINIMAL,KNN,8,7,70.50050501406824,69.56044318771829,73.14876271553278,71.25905944518628
MINIMAL,KNN,8,8,70.59050573551691,72.82928608194635,65.8642955053748,69.10239949793055
MINIMAL,KNN,8,9,70.59050573551691,70.07590203731709,72.18598946684943,71.0570389070224
MINIMAL,KNN,8,10,70.44098549888177,72.38068098470511,66.28706442536614,69.1440478238403
MINIMAL,KNN,8,11,70.8320106774403,69.98389619391854,73.27104826491595,71.53924781548713
MINIMAL,KNN,8,12,70.80225091984705,71.91402833410156,68.45429622682346,70.10604741301837
MINIMAL,KNN,8,13,70.86177043503355,69.78877044571496,73.81213476661135,71.70458427771602
MINIMAL,KNN,8,14,70.68104754346726,71.48615950728144,69.0556236923743,70.20522918846048
MINIMAL,KNN,8,15,69.98881754563163,68.97098341102718,72.78803838106919,70.78656827898465
MINIMAL,KNN,8,16,69.83785441165861,70.53040602832283,68.27213043791934,69.33541562582299
